0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
0.858762,0.315796,-1.29515,-1.42014,1.4064,0.290589,-0.210946,1.80696,-0.716441,0.434482,-1.65408,-1.30136,1.51772,-0.74648,-0.814165,-0.15541,0.0
-0.251615,0.137737,0.990035,0.871269,1.4064,1.16723,0.734293,1.02416,0.352432,0.652982,0.285009,-0.246659,-0.738935,-0.716381,-1.12718,-0.797669,0.0
0.46863,0.493854,-1.40941,-0.605416,-0.11104,-1.13395,-0.928024,-1.45468,-1.69624,-0.1846,-0.0651051,0.989892,2.00445,1.93234,-0.910476,1.93891,0.0
0.678701,-0.633848,1.86602,0.871269,1.29188,0.473222,0.538726,0.176139,-0.68675,-0.366683,-1.65408,-1.22863,-0.163708,-0.866877,1.28062,-0.797669,1.0
1.87911,0.909323,0.647257,0.0565463,-0.769552,-0.257309,-1.6777,-0.508804,-1.33995,-1.24068,0.204213,-1.11952,0.411519,-0.1144,-1.03087,0.179682,0.0
-0.431676,-0.0996736,1.29473,-1.72566,1.4064,-1.901,-1.0584,-1.45468,-0.983659,0.0338994,0.554327,1.099,0.809753,1.93234,-1.12718,1.54797,0.0
0.475675,-2.51508,0.230644,-0.0372769,1.63696,1.27415,1.46016,0.485933,-0.0372896,-0.369467,-1.55998,-1.17553,-1.59633,-0.609839,0.797876,-0.824677,1.0
0.738721,-0.515143,-1.52367,0.871269,-0.826814,0.107957,1.2558,-0.247874,1.27285,-1.24068,-1.30397,-1.01041,-1.84514,0.337086,0.510122,1.4642,0.0
1.30891,-1.04932,1.21855,0.871269,-1.4567,0.655855,-0.667268,0.176139,1.27285,1.16281,0.87751,0.553462,1.25224,-0.74648,-1.03087,-0.797669,0.0
0.892396,0.402733,-0.448951,0.797872,-1.47494,-0.0652815,-1.60389,-0.683138,-0.350777,-1.22813,0.942976,-0.488069,2.03657,0.817103,0.726843,1.92004,0.0
0.836834,0.402733,-0.864259,0.797872,-0.479133,-0.333169,1.26248,1.19446,0.988668,1.87052,1.10274,0.237582,0.748963,-1.00453,-1.14368,-0.600619,0.0
1.87911,0.909323,0.685343,0.107466,-0.798183,-0.220782,-1.6777,-0.476188,-1.42902,-1.24068,-0.0920369,-1.11952,0.234526,-0.0542016,-0.958632,-0.0995609,0.0
-1.12191,-0.0403209,-0.0383,0.871269,0.805152,0.473222,-0.406513,0.33922,0.29305,0.507315,1.0391,-0.537612,0.323023,-1.07757,-0.766009,-0.518426,0.0
-0.521706,0.256443,0.72343,0.871269,1.06283,0.363642,0.114998,0.176139,0.203977,-0.111767,1.0391,-1.01041,-0.0752113,-1.07757,-1.12718,-0.74182,0.0
0.318579,0.19709,1.9422,-0.707256,0.719259,1.27681,-1.15619,0.991547,1.06501,1.49056,1.0391,0.735308,1.29648,-0.74648,-1.12718,-0.797669,0.0
-0.401665,-0.0403209,-1.29515,-0.147134,-1.4567,-1.09742,-0.667268,-1.45468,0.649341,-0.840099,1.0391,0.626201,0.986746,1.69154,-0.477073,1.99476,0.0
0.46863,0.909323,-0.952376,-0.707256,-1.4567,-1.31658,-0.699863,-1.45468,0.61965,-0.439517,1.0391,0.880785,0.588512,1.63135,-0.862321,1.52005,0.0
-0.581727,-0.633848,-0.419165,0.871269,1.4064,0.838488,0.701698,0.0782897,-0.775823,-0.912933,-1.65408,-1.30136,-1.80089,-0.204697,1.1843,0.151758,0.0
1.51899,0.84997,-1.18089,0.871269,-1.4567,-0.403415,0.114998,-1.06328,-1.57748,-1.24068,-1.00772,0.153402,2.00445,1.11966,0.389732,1.82722,0.0
0.648691,0.909323,-0.761943,-0.248975,-1.4567,-0.695628,-1.41694,-1.03067,0.263359,-1.24068,1.0391,-0.464874,-0.384949,0.00599652,-0.790087,-0.406728,0.0
-0.971859,-0.277732,-0.114473,0.871269,0.203901,0.290589,-0.569485,-0.247874,-1.69624,-0.949349,-1.51942,-1.30136,-0.11946,-1.01737,1.28062,-0.602198,1.0
1.39895,-0.0996736,-0.68577,-0.350815,-1.22765,1.09417,0.669104,1.80696,1.27285,1.52698,0.419668,0.407986,-0.60619,-0.415391,-1.12718,-0.797669,0.0
-0.881828,-1.10867,-0.876203,-2.8459,-0.0537776,-2.37585,1.22321,-0.704503,1.27285,1.05356,0.365804,2.22644,-1.31416,1.93234,-1.12718,1.07326,0.0
-1.13565,-0.275828,-0.37344,0.797872,0.018771,0.164336,-0.417806,-0.116316,-1.26274,-0.742797,-1.55998,-1.02276,-0.308717,-1.00453,1.22407,-0.79667,1.0
0.00339127,0.945581,-0.750993,-0.649719,-1.47494,-0.715864,-0.253072,-0.3643,1.15966,0.227862,1.10274,0.772272,1.02488,-0.184793,0.371679,-0.824677,0.0
0.17008,0.945581,-0.599972,0.0740763,-1.47494,-0.256629,-0.944955,-0.328874,1.24516,0.526526,0.783212,0.810464,-0.124772,-0.154432,-0.030839,-0.824677,0.0
1.63903,0.19709,1.10429,0.871269,0.261163,-0.147729,1.58175,1.21986,1.18378,1.41773,0.231145,-0.0648132,-0.738935,-1.07757,-1.12718,-0.797669,0.0
-1.03188,0.909323,-1.52367,0.616668,-1.42806,-0.147729,-0.341324,0.0456733,0.797796,0.689399,1.0391,1.13537,1.29648,-0.0542016,0.991681,-0.797669,0.0
-1.12191,0.909323,-1.02855,-0.554496,1.0342,0.473222,0.212782,1.70911,-0.241386,1.67265,1.0391,0.808046,0.677008,-0.204697,0.0044853,-0.797669,0.0
0.648691,-0.337085,-0.000213455,0.820349,-1.4567,-0.111203,-1.6451,-0.99805,0.0555229,-1.24068,1.0391,-0.028444,1.11949,1.33036,-0.621541,1.99476,0.0
0.0484872,0.909323,-0.609597,-0.656336,-1.4567,-0.914787,-0.0805684,-0.215257,1.27285,0.215983,0.365804,1.06263,-0.11946,-0.0542016,-0.0918265,-0.797669,0.0
-1.12191,0.256443,0.380652,0.871269,1.4064,0.875014,0.832076,0.273988,-0.122623,-0.658016,-0.172832,-1.30136,-1.5354,-0.204697,0.847213,0.291379,0.0
1.87911,-0.277732,0.532997,-0.299895,-0.740921,1.1307,0.864671,1.80696,1.24316,1.45415,0.392736,0.335247,-0.561942,-0.475589,-1.12718,-0.797669,0.0
1.24889,0.909323,0.0759595,-0.0962143,-1.17039,-0.403415,-1.6777,-0.606653,-0.983659,-1.24068,1.0391,-1.11952,1.47348,-0.144499,-0.934554,0.319304,0.0
1.87911,0.553207,0.761516,0.871269,-0.11104,-0.147729,1.38618,0.730616,1.1244,0.652982,1.01217,-1.01041,-0.207956,-1.07757,-1.12718,-0.74182,0.0
0.0589541,0.945581,-0.524462,-0.204307,-1.47494,-0.562786,-0.351913,-0.435153,1.24516,0.00386351,0.863094,1.23058,1.11685,-0.00262985,0.679488,-0.824677,0.0
-0.371655,0.909323,1.18047,0.514828,0.74789,-0.293836,0.245376,-0.802352,-0.805514,-1.24068,-1.65408,-0.283028,-0.207956,-0.325093,1.28062,-0.406728,0.0
-0.611737,0.256443,-1.52367,-1.72566,-1.39943,-2.12016,-0.0153795,-1.45468,1.00563,-0.29385,1.0391,1.099,0.544264,1.87214,-0.693775,1.99476,0.0
0.0867355,0.945581,0.0796228,-0.259983,-1.25711,-0.601056,-1.66978,-0.470579,0.333195,0.0785296,1.10274,0.73408,1.53073,0.0277306,0.75052,-0.824677,0.0
-0.0115331,0.909323,-1.21898,-0.248975,-1.4567,-0.951314,-1.091,-1.32421,0.0555229,-1.24068,0.796714,-0.355766,2.00445,0.848771,0.606434,1.77137,0.0
1.53137,-0.818676,1.40106,0.797872,-0.323538,0.279145,0.274076,-0.328874,-0.607266,-1.22813,-1.55998,-0.526261,-0.676605,0.574219,1.22407,1.16384,0.0
0.168528,-0.277732,-0.457251,0.871269,0.261163,0.290589,-0.373918,-0.215257,-1.69624,-0.73085,-1.65408,-1.19226,-0.207956,-1.07757,1.28062,-0.797669,1.0
1.8491,0.909323,0.037873,0.311147,-1.34217,-0.147729,-1.6777,-0.606653,-0.449223,-1.24068,1.0391,-1.15589,0.898249,-0.0843007,-0.741931,0.263455,0.0
-0.107734,-0.0722595,0.683707,0.797872,0.329961,0.202606,-0.58254,0.0253899,-1.60472,-0.332134,-1.16058,-0.86999,0.105158,-1.00453,1.22407,-0.544604,1.0
-1.12191,0.612559,-0.571511,-0.554496,1.4064,0.692382,-0.699863,1.80696,-1.01335,1.70906,1.0391,1.099,1.03099,-0.174598,-0.332606,-0.797669,0.0
-1.12191,-0.930612,-1.14281,-1.47106,0.46158,-1.02437,-0.145757,-1.45468,-1.28057,-0.767266,-1.19624,0.66257,-0.915927,1.69154,1.28062,1.99476,0.0
1.51899,0.909323,-0.381078,-0.198055,-1.31354,-0.403415,-1.6777,-0.541421,-0.953968,-1.13143,1.0391,-1.30136,1.65047,-0.325093,-0.766009,-0.0716366,0.0
-1.00187,0.909323,-0.647684,-0.910937,1.09146,-1.06089,1.58175,-1.45468,-1.10242,-0.949349,-0.792265,0.480724,1.07524,1.48085,-1.12718,1.68759,0.0
0.753489,0.945581,0.117378,-0.204307,-1.03927,-0.486247,-1.66978,-0.753991,-0.550268,-1.22813,1.10274,-0.984567,0.656991,-0.184793,-1.0253,-0.124495,0.0
0.198538,0.493854,-1.18089,-0.961857,0.891045,-0.732154,0.375754,-1.19375,-1.69624,-1.24068,-1.30397,0.298878,-1.18142,1.57115,1.28062,1.99476,0.0
-0.161584,-0.218379,0.837689,0.871269,0.404318,0.400169,-0.406513,0.241371,-1.39933,-0.221017,-1.65408,-1.22863,-0.207956,-1.07757,1.28062,-0.713896,1.0
-0.101564,0.909323,-0.723857,-0.350815,-1.4567,-1.09742,-0.276135,-0.476188,1.00563,-0.1846,1.0391,0.189771,0.854001,0.306987,0.486044,-0.797669,0.0
0.888772,0.84997,-0.838116,0.718509,-0.540504,-0.659101,0.571321,-1.45468,-1.69624,-1.09502,-0.442151,0.480724,2.00445,1.66145,-0.115904,1.99476,0.0
-1.12191,-0.277732,-0.304905,0.871269,0.375687,0.400169,0.212782,-0.28049,-0.330459,-1.24068,-1.35783,-0.21029,-0.340701,0.0962938,1.28062,0.347228,0.0
1.36894,0.0190318,0.647257,-0.299895,0.261163,0.655855,0.440943,1.80696,0.441505,0.762232,0.688987,-0.937673,-2.42037,-1.07757,1.28062,-0.74182,0.0
-0.274423,0.538445,1.06126,0.797872,1.63696,1.04454,0.669438,1.12361,-0.151285,0.82519,-0.148741,-0.106148,-0.860549,-0.700921,-1.14368,-0.824677,0.0
-0.80227,0.606301,1.09902,0.797872,1.41913,0.164336,0.109342,-0.0808892,1.07416,0.339861,1.10274,-0.793606,-0.584633,-1.00453,-1.14368,-0.264532,0.0
-0.107734,0.945581,-1.58161,-0.816749,-0.88368,-0.868943,1.32837,-0.116316,1.24516,0.937189,0.330549,1.68888,0.335088,0.149173,0.300647,-0.824677,0.0
1.66904,0.909323,0.494911,-0.299895,-0.740921,-0.586048,-1.41694,-0.834968,-0.389841,-1.24068,1.0391,-0.901303,0.190278,-0.535787,-1.12718,-0.518426,0.0
1.66904,0.612559,-0.000213455,0.769429,-1.19902,-0.111203,-1.6777,-0.769735,-0.300768,-1.24068,1.0391,-0.501243,1.96021,0.818672,0.5342,1.99476,0.0
-0.830051,0.945581,-1.58161,-0.816749,-0.696966,-0.907212,1.16364,-0.0100365,1.24516,1.57185,0.836467,0.73408,1.57671,-0.397316,0.987296,-0.824677,0.0
-0.41333,-0.615108,0.683707,0.797872,1.63696,0.967997,0.636491,0.627638,1.15966,0.675858,0.889721,-0.564453,-0.308717,-1.00453,-1.14368,-0.572612,0.0
0.678701,0.909323,-0.80003,-0.0962143,-1.4567,-0.768681,-1.22137,-1.22636,0.144596,-1.24068,0.958305,-0.319397,2.00445,0.908969,0.365654,1.60382,0.0
-0.580018,0.945581,0.230644,-1.09513,1.10794,-1.32818,-0.0883385,-1.5688,-0.578767,-0.145469,0.729958,1.116,2.03657,1.87972,-1.14368,1.83601,0.0
-0.461686,0.909323,-1.21898,-0.554496,-1.4567,-0.87826,-1.51472,-1.12851,-0.00385895,-1.24068,1.0391,-0.537612,-0.163708,-0.0843007,-0.98271,-0.434653,0.0
-1.12191,0.375148,0.037873,0.871269,0.46158,0.400169,0.0498094,0.534918,1.24316,0.507315,1.0391,-0.755827,-0.0309631,-1.07757,-0.98271,-0.602198,0.0
1.87911,-0.930612,1.3709,0.871269,-1.08449,0.948067,-1.28656,0.665384,0.560268,1.52698,0.608191,0.262509,0.234526,-0.806679,-1.12718,-0.797669,0.0
0.648691,-1.28673,2.17072,0.260227,1.4064,1.27681,1.22321,0.698,0.61965,-0.148184,-0.172832,-1.30136,-2.42037,-0.987273,0.799057,-0.74182,0.0
-0.371655,0.375148,0.799603,0.871269,0.661997,0.363642,-0.243541,0.33922,1.0947,0.325232,1.0391,-0.719458,-0.0752113,-1.07757,-1.12718,-0.630123,0.0
-0.611737,-0.0996736,-1.4475,-1.47106,-1.4567,-1.901,-0.145757,-1.45468,0.975941,-0.29385,1.0391,1.17174,0.721257,1.93234,-0.501151,1.40835,0.0
-0.731777,0.553207,-1.14281,-1.01278,0.633366,-0.695628,0.440943,-1.45468,-1.69624,-0.949349,-1.57329,0.771677,-1.04867,1.93234,1.28062,1.96684,0.0
-0.830051,-1.76866,-0.675483,0.797872,0.329961,0.891458,-0.450753,0.0962427,-1.60472,-0.705464,-1.53336,-1.25191,-0.216744,-1.00453,1.22407,-0.404568,1.0
-1.12191,0.315796,-0.114473,0.769429,1.09146,1.27681,0.506132,0.241371,-0.211695,-1.24068,-0.765333,-0.646719,-0.296452,0.126393,1.28062,0.514774,0.0
1.30912,0.334877,-0.29793,0.797872,-0.2613,-0.0270119,0.768278,-0.470579,-0.208283,-1.22813,-1.55998,-0.526261,-0.446675,0.483138,1.22407,1.30388,0.0
-0.385548,-0.343684,0.645952,0.797872,0.765627,0.240875,-0.253072,0.379654,1.13116,0.563859,1.10274,-0.640837,-0.26273,-1.00453,-1.14368,-0.544604,0.0
1.61471,0.945581,0.457176,0.463812,-0.945918,0.0495273,-1.66978,-0.435153,-1.00625,-1.22813,0.170786,-0.908182,-0.170758,0.209893,-0.812199,-0.208517,0.0
0.348589,0.0783846,0.380652,0.871269,1.4064,1.1307,0.962454,0.698,0.738414,0.215983,0.688987,-0.974042,-0.738935,-1.07757,-1.12718,-0.183334,0.0
-0.913395,-2.51508,0.00411228,-1.26216,1.07682,0.70011,1.62489,1.97384,0.561186,1.53452,-0.201996,0.581311,-1.22844,-0.336595,-1.14368,-0.824677,0.0
-0.161584,-0.811907,0.532997,0.871269,0.891045,0.436696,0.343159,-0.0521757,-0.983659,-0.6216,-1.65408,-1.01041,-0.207956,-0.896976,1.28062,-0.797669,1.0
-1.12191,-0.159026,-0.571511,0.871269,0.0321153,0.290589,-0.243541,-0.345723,-0.746132,-1.24068,-1.65408,-0.246659,-0.207956,-0.0542016,1.28062,0.291379,0.0
-0.311635,-1.46479,1.25664,0.412987,0.976938,1.27681,0.929859,0.567535,0.560268,-0.330267,-1.65408,-0.974042,-2.24337,-1.07757,1.28062,-0.574274,0.0
1.61471,-0.343684,-0.750993,0.797872,-1.47494,0.0112577,0.274076,-0.399727,-0.26528,-1.22813,-0.814422,-0.14434,1.43875,0.938545,0.419035,1.66797,0.0
-0.329986,-0.00440346,-0.826504,-1.54054,0.641151,-1.21337,-0.615487,-1.5688,-1.60472,-0.556132,-1.13395,1.19239,-0.768577,2.03152,1.22407,1.97605,0.0
-0.581727,-0.989965,0.380652,-1.47106,1.4064,-1.68184,-0.699863,-1.45468,-0.983659,0.0338994,0.608191,1.17174,1.56197,1.93234,-1.12718,1.54797,0.0
0.781271,-0.140116,-1.1663,-0.538366,-1.47494,0.929728,0.175236,1.97384,1.21666,1.87052,1.10274,0.848656,1.48474,-0.154432,0.632133,-0.824677,0.0
1.09884,-0.218379,0.228306,0.871269,-1.4567,0.327116,0.473537,0.632767,1.18378,1.3449,1.0391,-0.0648132,0.942498,-1.07757,-0.98271,-0.574274,0.0
-0.761788,-1.28673,-0.114473,0.871269,0.289794,0.400169,-0.471702,-0.28049,-1.54779,-1.20427,-1.65408,-1.26499,-0.252204,-0.987273,1.28062,-0.797669,1.0
-1.03188,0.671912,0.494911,0.871269,0.862414,0.107957,1.02764,-0.541421,0.441505,-1.24068,1.0391,-0.0648132,-0.163708,0.156492,-1.12718,0.403077,0.0
-1.12191,-1.22738,-0.342992,-0.198055,0.604735,1.27681,1.58175,1.74172,0.886868,1.45415,0.338873,0.480724,0.765505,-0.355192,0.847213,-0.797669,0.0
-0.774488,-1.15796,-0.109154,0.797872,0.174366,0.164336,-0.516647,-0.399727,-1.60472,-0.929462,-0.814422,-0.793606,0.748963,-1.00453,1.22407,-0.0964882,1.0
-1.12191,0.909323,0.685343,0.463908,1.4064,0.327116,0.799482,-0.215257,0.174287,-1.24068,0.931373,-0.864934,1.16374,0.0661947,-0.549307,0.598547,0.0
-1.12191,-1.76155,-0.228732,-0.452655,0.661997,0.948067,1.58175,1.80696,0.679032,1.49056,0.0156905,0.480724,-0.561942,-0.325093,-0.549307,-0.797669,0.0
1.12885,-0.752554,-0.571511,-0.350815,-1.4567,-1.02437,-1.15619,-1.45468,0.382123,-0.4031,1.0391,0.917154,1.47348,1.93234,-0.380762,1.52005,0.0
0.018477,0.0190318,-1.52367,-1.21646,-0.0824086,-0.439942,0.538726,-0.867584,-1.04304,-1.24068,-1.00772,0.517093,-0.783183,1.75174,1.28062,1.99476,0.0
0.918782,-0.159026,-0.228732,0.871269,-1.4567,-0.00162308,-1.41694,-0.737119,-0.00385895,-1.24068,1.0391,-0.428505,1.47348,0.908969,-0.16406,1.77137,0.0
-1.12191,-1.8209,0.799603,-0.401735,1.4064,1.27681,1.38618,1.74172,0.233668,1.45415,-0.522946,0.480724,-0.871679,-0.385291,0.510122,-0.797669,0.0
-0.311635,-1.16802,0.685343,-2.38762,0.289794,-2.37585,-0.862835,-1.12851,-1.69624,0.398066,-1.30397,1.38995,0.0575333,1.60125,1.28062,1.99476,0.0
0.018477,-0.752554,0.72343,0.871269,0.661997,1.24028,0.310565,0.404453,-0.271077,-0.658016,-1.65408,-1.19226,-0.473445,-1.07757,1.28062,-0.74182,0.0
0.503457,0.945581,-0.826504,0.296783,-0.479133,-0.562786,-0.187179,-1.14368,-1.60472,-1.22813,-1.42685,0.0848132,-0.124772,0.63494,1.22407,1.21985,0.0
1.87911,0.909323,0.875776,-0.0962143,-0.196933,-0.366889,-0.406513,-0.541421,-0.449223,-1.20427,0.177282,-1.30136,-0.252204,-0.325093,-1.12718,-0.0437123,0.0
1.39895,0.19709,0.0759595,0.871269,-0.11104,0.144483,1.58175,1.21986,1.27285,0.871482,0.904441,-0.501243,-0.0309631,-1.07757,-1.12718,-0.434653,0.0
-1.12191,-1.34608,0.456824,-1.01278,0.776521,1.20375,-0.928024,1.80696,-0.746132,1.30848,1.01217,1.49906,2.00445,0.0962938,1.13615,-0.797669,0.0
1.14243,0.606301,-1.35508,0.797872,-0.852561,-0.0652815,1.62489,-0.222595,0.760677,-1.22813,-1.55998,-0.793606,-2.0102,0.665301,-0.291292,1.83601,0.0
-0.552237,0.945581,-0.864259,-0.0929535,-1.47494,-0.677595,-0.351913,-0.187168,1.15966,0.302528,0.836467,1.38335,1.71467,-0.0633508,1.22407,-0.824677,0.0
-1.12191,-0.277732,0.685343,0.871269,1.4064,0.582802,0.343159,-0.0195594,-0.924277,-1.0586,-0.846129,-1.30136,-2.06638,-0.0241026,0.678668,0.151758,0.0
0.52865,0.909323,-0.761943,-0.707256,-1.3708,-1.06089,-1.54732,-1.35683,0.441505,-1.24068,1.0391,-0.173921,0.588512,0.638077,-1.12718,0.458925,0.0
0.58867,0.612559,0.72343,-1.36922,0.719259,-1.93753,-1.6777,-1.45468,-0.864895,-0.0389338,1.0391,0.880785,1.82746,1.93234,-0.621541,1.65967,0.0
-1.16343,0.945581,1.25004,0.630842,1.63696,0.164336,0.33997,-0.293448,-0.692762,-1.22813,0.650076,-1.09914,1.16284,-0.275874,-1.14368,-0.18051,0.0
0.00339127,-0.479396,0.41942,-2.43137,-0.167943,-2.5528,-1.66978,-1.49794,-0.52177,0.190529,0.809839,1.42154,2.03657,2.03152,-0.22026,1.27587,0.0
-0.611737,0.909323,-1.52367,-0.0962143,-1.39943,-0.111203,-0.308729,0.0456733,1.27285,0.652982,0.473532,0.117033,0.986746,-0.505688,1.01576,-0.797669,0.0
1.25355,0.945581,0.0418676,-0.427013,-1.07039,-0.562786,-1.66978,-0.718564,-0.721261,-1.22813,0.863094,-0.86999,2.03657,0.118812,-0.172904,0.323621,0.0
-0.431676,-0.574496,0.532997,0.871269,0.318425,-0.257309,-0.406513,-0.867584,-1.69624,-1.24068,-1.27704,-0.61035,0.101782,-0.927075,1.28062,-0.518426,1.0
1.57901,-0.396437,0.114046,0.871269,-1.4567,0.290589,0.375754,0.763233,1.1244,2.18248,1.0391,0.553462,1.07524,-0.74648,-0.741931,-0.797669,0.0
0.168528,0.909323,-1.52367,0.260227,0.46158,-0.659101,1.09283,-1.45468,-1.1915,-0.658016,0.581259,0.735308,2.00445,1.72164,-0.717853,1.26873,0.0
1.87911,0.909323,0.114046,0.0565463,-1.11312,-0.257309,-1.6777,-0.443572,-1.1915,-1.0586,0.796714,-1.30136,1.91596,-0.626084,-0.621541,-0.490501,0.0
-1.16343,0.674157,0.834728,0.797872,1.51248,0.126066,0.998906,-0.399727,-0.122786,-1.22813,-1.05407,-0.526261,-0.952521,0.483138,1.22407,0.74373,0.0
-0.191594,0.493854,-1.06664,-0.248975,0.576104,-1.06089,-0.667268,-1.45468,-1.07273,-0.0389338,1.0391,1.06263,0.63276,1.93234,-1.12718,1.38043,0.0
0.920178,0.945581,-0.411196,0.352459,-1.44382,-0.447977,-1.66978,-1.21453,-0.293779,-1.22813,0.676703,-0.0679554,2.03657,1.21179,0.46639,1.94804,0.0
-1.16343,-0.207972,-0.524462,0.797872,0.36108,0.814919,-0.286019,0.450507,-0.977751,-0.182802,-0.73454,-1.25191,0.656991,-0.974165,1.22407,-0.768663,1.0
-1.16343,-1.56509,-0.29793,-2.37569,0.329961,-2.09357,0.274076,-1.5688,-0.635765,-0.108136,-1.00081,1.116,-0.216744,1.6672,1.22407,1.97605,0.0
-0.671757,-0.45579,-0.495338,0.871269,1.12009,0.801961,1.19061,0.469686,-0.152314,-0.0389338,-1.65408,-0.864934,-1.40266,-1.07757,1.28062,-0.74182,1.0
1.00352,0.877725,-0.788749,-0.0372769,-1.47494,-0.639325,-1.50505,-1.07283,0.0767056,-1.22813,1.10274,-0.220724,2.03657,0.968905,0.726843,1.97605,0.0
1.87911,-0.277732,0.532997,0.871269,-0.254195,-0.0381496,1.32099,1.15463,1.15409,1.52698,0.87751,-0.028444,0.323023,-1.07757,-1.12718,-0.574274,0.0
-1.12191,-0.159026,-0.190646,0.871269,0.490211,0.582802,0.669104,-0.182641,-0.00385895,-1.24068,-0.953856,-0.464874,0.278774,0.126393,1.28062,0.654395,0.0
0.559019,0.742013,1.62759,0.797872,-0.167943,0.393954,-0.0553917,0.80477,1.24516,0.899856,0.942976,-0.373492,-0.26273,-1.00453,-1.14368,-0.572612,0.0
1.61471,0.945581,0.230644,0.129753,-1.03927,-0.294899,-1.66978,-0.576859,-0.835256,-1.22813,0.889721,-0.946375,0.611004,-0.124072,-1.09633,-0.320546,0.0
0.408609,0.909323,2.01837,0.616668,0.375687,0.290589,0.603915,0.534918,1.27285,0.179566,0.554327,-0.864934,-0.738935,-1.07757,-1.12718,-0.602198,0.0
-0.968958,0.606301,0.457176,0.797872,1.63696,1.08281,0.834172,1.12361,-0.208283,0.862523,-0.308504,-0.0297632,-0.584633,-0.731281,-1.14368,-0.824677,0.0
-1.12191,-0.159026,0.0759595,0.871269,0.74789,0.619328,0.343159,-0.117408,-0.300768,-1.24068,-1.25011,-0.355766,-0.207956,0.00599652,1.28062,0.0400606,0.0
-0.80227,-1.22581,-0.562217,0.797872,0.267723,0.73838,-0.549594,-0.0100365,-1.60472,-0.892129,-1.55998,-1.25191,-0.26273,-1.00453,1.22407,-0.600619,1.0
0.948793,-0.752554,2.28498,0.871269,-0.454611,0.948067,-1.6777,0.404453,0.0555229,0.944315,1.0391,0.917154,0.721257,-0.325093,-0.693775,-0.797669,0.0
-0.663363,-0.818676,0.268399,0.797872,0.174366,0.0112577,-0.648434,-0.470579,-1.60472,-1.22813,-1.21383,-0.831798,0.151144,-0.943805,1.22407,-0.600619,1.0
0.52865,0.909323,-0.266819,-1.0637,-1.4567,-1.42616,-0.60208,-0.574037,1.03532,0.179566,1.0391,1.49906,1.78321,0.0962938,0.943525,-0.797669,0.0
-1.12191,-1.22738,-1.4475,-2.89682,-0.454611,-2.37585,0.832076,-1.06328,1.27285,0.434482,0.931373,1.79001,0.14603,1.93234,-0.669697,1.43628,0.0
-0.761788,-1.76155,-1.52367,-1.87842,-0.855445,-2.15669,0.473537,-1.45468,1.27285,-0.148184,1.01217,1.35358,0.367271,1.93234,-0.693775,1.79929,0.0
-0.431676,0.553207,-1.21898,-1.21646,0.919676,-0.732154,0.408348,-1.45468,-0.983659,-1.16785,-1.65408,0.444355,-1.40266,1.69154,1.28062,1.99476,0.0
1.61471,0.131309,0.192889,0.797872,-0.759204,-0.0270119,0.965959,0.769344,0.988668,1.68385,0.916348,0.123005,0.289102,-1.00453,-1.14368,-0.740655,0.0
0.55866,-0.811907,-0.342992,0.871269,-0.9986,0.0349035,-0.89543,-0.704503,-1.69624,-1.24068,-1.19624,-0.0648132,0.101782,0.638077,1.28062,1.32458,0.0
1.61471,0.0634526,-0.864259,0.797872,-0.945918,0.0112577,1.36132,-0.187168,0.532687,-1.22813,-1.55998,-0.488069,-1.22844,0.817103,1.08201,1.75199,0.0
-0.911839,-0.396437,1.44707,0.871269,1.4064,1.02112,1.51656,0.208755,1.21347,-0.912933,-1.06158,-1.30136,-2.42037,-1.04747,1.11207,-0.74182,0.0
-0.941177,0.606301,-0.599972,-0.816749,1.07682,-0.830673,0.142289,-1.5688,-1.60472,-0.78013,-1.55998,1.23058,-1.27442,2.03152,1.22407,1.92004,0.0
-1.12191,0.137737,0.571084,0.871269,1.4064,0.582802,0.734293,-0.117408,-0.241386,-1.24068,-1.11545,-0.937673,-1.00442,-0.1144,1.25654,0.179682,0.0
-0.731777,0.137737,-1.10472,0.871269,0.232532,1.09417,-0.634674,0.665384,0.708723,0.798648,1.0391,-0.246659,0.0575333,-0.836778,-1.12718,-0.797669,0.0
-1.12191,-1.7022,-0.342992,-0.452655,0.261163,1.05765,0.929859,1.80696,0.857177,1.49056,0.769782,0.480724,1.78321,-0.325093,1.28062,-0.797669,0.0
-0.431676,-0.633848,0.0759595,-2.28578,0.00348431,-2.37585,-1.6777,-1.22636,-0.924277,0.288816,0.527396,1.20811,2.00445,1.84204,-0.525229,1.99476,0.0
-1.12191,0.909323,0.571084,0.565748,0.604735,-0.0746762,0.0824038,-0.443572,-0.746132,-1.24068,-1.30397,-1.01041,-0.694686,-0.234796,1.28062,-0.0437123,0.0
0.447894,0.945581,-0.713238,-0.482689,-1.47494,-0.754134,0.0434487,-0.3643,1.24516,0.638525,1.02286,1.116,0.932907,-0.0633508,0.513745,-0.824677,0.0
-0.611737,0.375148,0.875776,0.871269,0.432949,0.363642,0.147593,0.273988,1.27285,0.0703161,0.87751,-0.937673,-0.650438,-1.07757,-1.12718,-0.54635,0.0
-1.16343,-0.886532,0.0418676,0.797872,-0.105705,1.08281,-0.417806,0.627638,-0.550268,-0.145469,-1.13395,-1.25191,-1.55034,-0.943805,1.22407,-0.740655,0.0
