0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-0.557484,0.457279,-0.0951276,0.247524,-0.187527,-1.46047,-1.50354,-1.52395,-0.504353,-0.317226,-0.342732,-1.52014,1.02757,1.39759,0.425107,1.11484,-1.41177,-0.0660939,0.705803,-0.298416,0.458159,-1.35356,0.00276828,0.762312,-0.27304,0.586418,0.19974,0.0134825,-0.0607467,-0.0764484,-0.0672531,-0.0360702,1.0
-0.0228075,-0.322413,-0.178872,-0.628535,-0.133037,-1.60124,-1.62085,-1.6777,0.398741,0.365779,0.301584,-1.43458,-0.541353,0.521994,-0.282535,-0.56536,-1.62023,-0.572536,0.498316,-0.404938,-0.538165,-1.30367,-0.476429,0.67411,-0.324942,-0.443647,0.188297,-0.096657,-0.21821,-0.23737,-0.234182,-0.230573,0.0
-0.83927,1.54128,1.602,1.46078,-0.923873,0.103763,0.0810854,0.0123333,-0.0143322,0.748249,1.66233,0.620649,1.46554,-2.20133,1.70644,1.57913,-0.161251,1.48922,-1.15776,1.03767,1.58575,-0.276578,1.81022,-1.92512,1.55,1.76476,0.871772,1.2986,1.485,1.55219,1.6165,1.66178,0.0
-0.636291,0.825897,0.760543,0.423318,-0.559353,0.135146,0.134106,0.1648,-0.0333817,0.128769,0.270312,0.691231,0.438749,-0.295698,0.448294,0.867894,0.0837041,0.518355,-1.43324,0.705193,0.74686,-0.945901,0.614093,-1.5323,0.880447,0.750328,0.522124,0.597562,0.573415,0.571536,0.579962,0.607756,0.0
-0.840689,1.59539,2.08612,0.935027,-1.08895,-0.120244,-0.144481,-0.10852,3.387,1.9213,2.53364,0.511329,0.880307,-1.15204,0.663836,1.36986,-0.360612,1.32746,-0.531858,0.91002,1.55998,-0.430664,1.29817,-0.513518,0.76555,1.6263,1.00197,1.6577,1.98884,2.07171,2.07379,2.02225,0.0
-0.817332,1.469,1.67464,1.57644,-0.853192,-0.186438,-0.209335,-0.231623,2.51748,1.52043,1.80953,0.186598,1.21364,-1.38866,0.745941,1.41115,-0.2914,1.73826,-1.24946,1.20288,1.46494,-0.895489,1.41129,-1.2425,0.918137,1.57613,0.808137,1.24449,1.52359,1.60768,1.60407,1.6084,0.0
-0.315977,-0.103823,-0.395973,-0.572336,-0.234481,-0.45562,-0.531838,-0.641518,-0.307991,-0.667494,-0.445685,0.235471,-0.442088,0.234381,-0.532158,-0.00658647,-0.370617,-0.594474,0.183189,-0.561632,-0.281456,-1.32328,-0.592745,0.403199,-0.523083,-0.363151,0.294418,-0.0508022,-0.257769,-0.321334,-0.337585,-0.336066,1.0
-0.0597772,-0.512079,-0.579732,-0.772066,-0.139314,0.848734,0.869473,0.869933,-0.45572,-0.724872,-0.725462,-0.0172506,-0.927141,-0.105272,-0.647075,-1.13781,1.14176,-0.716397,0.0677527,-0.573755,-0.58315,1.39759,-0.687813,0.324982,-0.52911,-0.67414,0.193164,-0.142472,-0.398391,-0.444816,-0.425656,-0.424377,1.0
1.93695,-1.63237,-0.958244,-0.532238,2.82829,-2.05894,-2.02828,-1.97616,-1.15503,-0.926092,-0.661027,-1.93663,0.189816,1.14514,-0.124752,-0.312459,-2.29823,-0.804509,0.168787,-0.605088,-1.27537,-1.44396,-0.630244,0.487582,-0.540793,-0.676919,-2.78903,-2.2008,-1.63436,-1.42383,-1.33485,-1.286,1.0
-0.500525,0.306052,-0.542172,0.34576,0.512659,-0.680147,-0.699356,-0.864625,-1.03229,-0.4185,-0.111329,-0.470952,0.213223,0.398411,-0.170647,0.862047,-0.702065,0.2739,0.361372,-0.101155,0.864856,-0.516906,-0.0445358,0.208046,-0.27251,0.60059,-0.43795,-0.310889,-0.177962,-0.181901,-0.175854,-0.151067,0.0
-0.880197,1.81464,2.05138,2.51822,-1.1165,-0.616991,-0.63866,-0.702614,3.64016,2.01656,1.48678,0.115107,2.26394,1.15648,1.58351,1.72869,-1.14986,2.46452,2.68645,2.58534,1.72714,-0.405358,2.44474,1.03329,1.51093,1.71675,0.958904,1.7059,1.9356,1.9305,1.89227,1.89207,0.0
-0.793605,1.14865,0.518006,0.659488,-0.890761,-0.414992,-0.452502,-0.518555,0.446035,0.804628,-0.194463,0.170576,0.992185,1.03039,0.397412,1.24522,-0.730549,0.52835,0.740104,0.136495,1.1532,0.215342,0.543362,0.484924,-0.0121731,1.11457,0.807787,1.088,0.998592,0.889792,0.868604,0.923473,0.0
-0.413573,0.179501,-0.480696,0.323692,0.525552,1.62184,1.61899,1.53761,-1.03017,-0.370467,0.144161,1.65295,0.0980261,-0.579752,-0.246185,0.562881,1.33485,0.317995,-0.671851,0.0202087,0.571836,1.18227,-0.0708713,-0.222338,-0.215791,0.405877,-0.541543,-0.0877019,0.096697,0.112778,0.172166,0.226885,0.0
-0.758254,1.17722,1.11507,0.504663,-0.794334,0.124172,0.1457,0.133217,0.0568388,0.727161,1.22144,0.717147,0.690591,-0.92885,0.445076,1.22546,-0.0814152,0.65544,-0.320594,0.23654,1.2367,-0.245285,0.89255,-0.791566,0.538795,1.39082,0.753776,1.05815,1.16574,1.20626,1.25869,1.2996,0.0
-0.898037,2.072,3.72076,2.33671,-1.3209,0.148948,0.0735995,-0.034601,2.17708,4.17112,4.58706,0.497417,2.44774,-2.85952,3.14937,1.96109,-0.138664,2.67297,-1.88454,2.77936,1.92733,-0.392375,2.70306,-2.12631,2.66978,2.07191,1.2116,2.06108,2.62428,2.88789,2.99998,3.01773,0.0
-0.0557994,-0.460148,-0.576923,-0.727881,-0.0679127,-0.074669,-0.0495829,-0.0548699,-0.425736,-0.49274,-0.679387,-0.684175,-0.946791,-0.0433662,-0.667714,-1.13678,0.353196,-0.644047,-0.0502326,-0.541873,-0.471971,0.10964,-0.645486,0.243506,-0.51002,-0.580482,0.170207,-0.225256,-0.41866,-0.453871,-0.449893,-0.440628,1.0
-0.486993,0.361292,0.069592,-0.089211,-0.235701,-1.65824,-1.68051,-1.72696,0.209785,-0.36359,-0.548809,-1.8674,0.048903,0.76524,-0.139664,0.519945,-1.61362,-0.12797,0.769188,-0.264115,0.282405,-1.20256,-0.0855233,0.809776,-0.209805,0.354295,0.241238,0.0993054,0.00921494,0.0102041,0.0266954,0.0904903,1.0
-0.591166,0.334287,-0.0735395,-0.570587,-0.830275,0.527151,0.515817,0.489391,-0.214063,0.153656,-0.441878,0.000299792,-0.557604,-0.0589177,-0.570527,0.0105841,0.734957,-0.497577,0.202439,-0.536946,0.0596773,1.03702,-0.421779,0.412014,-0.495858,0.0837139,0.82001,0.972686,0.735267,0.583739,0.515048,0.406977,1.0
-0.428505,0.121793,-0.235261,-0.502864,-0.442667,0.117705,0.0769877,0.0682726,-0.169627,0.404338,-0.215452,0.187847,-0.395023,0.227445,-0.485074,0.0261056,0.242547,-0.499736,0.137185,-0.506732,-0.012603,-0.0261957,-0.494759,0.307421,-0.464655,-0.0909003,0.459828,0.342262,0.160942,0.0683322,0.0389487,0.0245465,0.0
0.134396,-0.633463,-0.54558,-0.811915,-0.0839539,0.142122,0.0883914,0.0662437,-0.159473,-0.469652,-0.616472,-0.342992,-0.897178,0.0394084,-0.641398,-1.05908,0.490471,-0.763441,0.105492,-0.577523,-0.879348,0.534816,-0.739315,0.358383,-0.538285,-0.898437,0.178842,-0.243986,-0.444546,-0.489932,-0.490981,-0.533337,1.0
-0.668263,0.784779,0.249873,0.658059,-0.488672,-0.63786,-0.640419,-0.652222,-0.18223,0.0713708,0.733597,-0.607947,1.84235,1.93795,1.10016,1.38509,-0.680237,0.209905,0.847575,-0.129129,0.74818,-0.0643947,0.343891,0.830474,-0.110049,0.894149,0.442327,0.429784,0.316516,0.300245,0.308921,0.3456,1.0
0.478627,-0.943602,-0.702454,-0.760713,0.191555,0.183719,0.165909,0.246635,-0.367468,-0.67457,-0.650853,-0.563721,-0.831644,0.229074,-0.568718,-1.33581,0.593954,-0.754376,0.265484,-0.56516,-1.03719,0.823438,-0.770128,0.432073,-0.550658,-1.09798,-0.123013,-0.640948,-0.803819,-0.807217,-0.824588,-0.862767,1.0
-0.593444,0.54687,-0.0571884,0.588937,-0.293009,0.14522,0.14528,0.167848,0.288492,-0.142522,-0.220959,-0.00534711,1.27199,1.02801,0.394373,1.05707,0.126721,0.196302,0.885544,-0.121084,0.650893,0.712669,0.0636649,0.56574,-0.324112,0.50982,0.286863,0.141492,0.0288642,0.0132824,0.0106642,0.0423967,1.0
-0.840329,1.63867,2.28436,1.96762,-1.05693,1.08563,1.02671,0.848874,3.69044,2.02844,3.12076,1.32004,1.58664,-2.25741,1.90913,1.4041,0.782171,2.18868,-2.7847,2.39378,1.57221,0.576684,2.01271,-3.074,2.19623,1.51664,1.00549,1.55222,1.80484,1.86927,1.87459,1.87296,0.0
-0.495898,0.392685,0.245545,-0.207116,-0.340663,-0.972826,-1.02762,-1.10378,-0.202339,-0.183249,-0.0252962,-0.973856,-0.00639661,0.702635,-0.155185,0.487822,-0.950928,-0.176004,0.703234,-0.259098,0.244786,-0.223987,-0.0814955,0.735556,-0.193674,0.337035,0.311549,0.246725,0.16368,0.156794,0.149458,0.159293,1.0
3.18962,-2.13298,-0.971677,-0.897508,2.78859,-0.38213,-0.356335,-0.36388,-1.16792,-0.957724,-0.813414,-0.450483,-1.02853,-0.000159934,-0.668843,-1.78916,-0.224906,-0.898907,0.123242,-0.611984,-1.70225,0.103123,-0.885484,0.368778,-0.572166,-1.7246,-2.90622,-2.28796,-1.71632,-1.49838,-1.42342,-1.37984,1.0
-0.599471,0.742643,0.388757,0.590136,-0.369457,-1.10494,-1.1069,-1.1174,-0.230843,-0.149668,-0.016501,-1.3127,1.30057,1.39913,1.13245,1.23943,-1.06027,0.300945,0.763291,0.154325,0.735087,-0.626236,0.442107,0.683645,0.154445,0.914088,0.336305,0.306062,0.272291,0.285213,0.330239,0.370377,1.0
-0.806597,1.38526,1.80204,0.397052,-0.908712,1.63339,1.55482,1.46947,3.60865,2.76586,0.941253,1.78569,0.391685,-0.393904,-0.0885815,0.60205,1.23818,0.784549,-0.2004,0.312888,0.939964,1.4822,0.474609,-0.704643,0.053301,0.0413771,0.543932,1.87354,2.21607,2.18106,2.05036,1.94636,0.0
-0.32863,-0.220259,-0.498806,-0.707952,-0.40159,1.3697,1.35794,1.26477,-0.0344911,-0.537155,-0.416002,0.558773,-0.845586,-0.0366299,-0.65645,-0.727281,1.49157,-0.644466,0.170566,-0.578533,-0.300905,1.78255,-0.67525,0.370147,-0.553466,-0.777603,0.509221,0.18174,-0.0758084,-0.177053,-0.16375,-0.166549,1.0
-0.900686,2.10376,3.50756,3.04572,-1.24133,-1.63982,-1.70575,-1.79867,2.20298,3.54583,3.50555,-1.34612,3.46218,1.21108,3.62862,2.35634,-2.16961,2.9187,3.04176,3.51571,1.97967,-2.05045,3.70426,1.89503,3.82265,2.41489,1.14619,1.88991,2.34469,2.5684,2.68749,2.70852,0.0
1.2971,-1.63392,-0.875509,-0.933008,0.535137,-1.08439,-1.07042,-1.10166,-0.453411,-0.87536,-0.877688,-1.20209,-1.06762,-0.0478438,-0.684894,-1.88347,-0.787078,-0.927511,0.117455,-0.615552,-2.0243,-1.03586,-0.899247,0.371856,-0.574125,-1.83579,-0.461467,-1.05997,-1.19018,-1.17383,-1.18205,-1.19625,1.0
1.63773,-1.517,-0.960962,-0.479667,3.23225,-1.28497,-1.21129,-1.19135,-1.16461,-0.852422,-0.739874,-1.39867,-0.184219,0.399201,-0.470212,-0.247814,-1.14384,-0.689132,0.205677,-0.589996,-0.847495,-0.979563,-0.710111,0.415602,-0.556894,-0.772046,-3.20931,-2.35562,-1.71781,-1.50472,-1.41668,-1.3592,1.0
-0.569078,0.267783,-0.526981,-0.0700515,-0.324022,0.991166,0.891531,0.717716,-1.06488,-0.454381,-0.183859,1.12785,-0.378662,-0.268183,-0.449763,0.233202,0.905413,0.0519913,-0.511829,-0.1822,0.67466,0.757284,-0.283215,0.0895309,-0.407037,0.258908,0.390366,0.356224,0.263286,0.161351,0.16421,0.184329,0.0
-0.542732,0.340703,-0.479976,0.0827746,-0.194103,0.678718,0.689761,0.704853,-0.885244,-0.179242,0.490081,0.823058,-0.0940985,-0.350858,-0.296647,0.571246,0.537935,0.0911898,-0.450653,-0.0172308,0.719505,0.83904,0.0696516,-0.611365,0.204658,0.527021,0.148129,0.228584,0.219819,0.172495,0.168048,0.227035,0.0
-0.143022,-0.0414073,0.167278,-0.246375,-0.0888912,-1.82965,-1.85373,-1.92928,0.0168607,-0.282625,0.05448,-1.95117,0.008895,1.00244,0.250852,-0.0612165,-1.79188,-0.262326,0.8747,-0.186338,-0.192215,-1.64102,-0.0934989,0.889142,0.0785871,0.0133625,0.137345,-0.121383,-0.166848,-0.157534,-0.150208,-0.141922,1.0
-0.567998,0.366899,-0.140992,-0.362701,-0.550048,1.88889,1.90543,1.93615,-0.275559,0.27373,-0.34554,1.95229,-0.264355,-0.113968,-0.443407,0.285473,1.49055,-0.298656,-0.0153617,-0.424137,0.338294,1.69684,-0.326151,0.0477238,-0.413513,-0.124892,0.527511,0.551647,0.372785,0.278517,0.247055,0.235001,0.0
-0.805558,1.22524,0.848105,0.414263,-1.05861,-0.0108141,-0.0273251,-0.0520614,1.52581,1.05229,0.284514,0.560632,0.733897,0.723403,0.213283,1.08043,-0.298736,0.432832,0.441877,0.0436059,1.11035,0.543802,0.470722,0.159792,-0.0606365,1.01477,0.973076,1.42451,1.3905,1.25565,1.21276,1.23277,0.0
-0.80171,1.36819,1.61881,0.739165,-0.928261,0.80165,0.772856,0.726222,2.4599,1.7508,2.03385,1.22488,0.498097,-0.988258,0.197661,0.991906,0.571916,1.04647,-1.30217,0.711869,1.33576,0.207476,1.0355,-1.32257,0.770448,1.35733,0.870312,1.34237,1.54702,1.59335,1.61871,1.64543,0.0
-0.647425,0.652802,0.178212,0.175464,-0.428635,-0.10904,-0.130728,-0.169687,1.16141,0.390656,-0.278127,0.0532807,1.14788,1.20149,0.493899,1.23473,-0.143621,-0.0875421,0.539844,-0.271521,0.541573,0.387397,-0.00760602,0.436501,-0.213103,0.592135,0.425626,0.365489,0.271481,0.23555,0.243167,0.278017,0.0
4.30763,-2.26128,-0.977563,-0.894309,3.22257,-1.18352,-1.20595,-1.2333,-1.16093,-0.935826,-0.521934,-1.05692,-1.00688,0.00290838,-0.668993,-1.63342,-1.12756,-0.902635,0.135066,-0.608956,-1.9067,-0.45602,-0.869173,0.380091,-0.567728,-1.64281,-3.34037,-2.42085,-1.78067,-1.5373,-1.43482,-1.37679,1.0
-0.176723,0.100435,0.0032484,0.570377,0.105922,1.12807,1.15382,1.18661,-0.0153916,-0.115247,-0.247464,1.95162,0.590496,-2.6653,1.20109,0.113418,0.670662,0.392974,-1.68606,0.699636,0.379822,0.344081,0.493129,-1.8391,0.937626,0.503883,-0.0416872,-0.43758,-0.49202,-0.457879,-0.438799,-0.434302,0.0
-0.432423,0.499126,0.194683,0.697577,-0.275659,0.168408,0.174694,0.265434,0.525691,-0.0276149,-0.0848535,0.0277447,0.517956,-0.954866,0.477588,0.671841,0.205078,0.574105,-2.06594,0.738135,0.463926,0.0413073,0.524292,-1.51722,0.549189,0.54576,0.289261,0.210734,0.211204,0.224567,0.203838,0.187387,1.0
-0.792175,1.27076,1.50986,0.118695,-1.17976,0.289601,0.264745,0.32764,2.10091,2.02748,0.865255,0.508661,0.161531,-0.355825,-0.0627057,0.8561,0.225636,0.460997,-0.643817,0.0807955,0.981402,0.220989,0.644006,-0.591036,0.21915,1.13419,1.11239,1.72253,1.90012,1.8272,1.75592,1.66877,0.0
1.79323,-1.51379,-0.921604,-0.749419,2.78252,-0.518456,-0.471162,-0.410595,-1.1292,-0.894049,-0.610655,-0.30971,-0.830534,0.0311429,-0.63817,-0.773316,-0.541613,-0.759164,0.138584,-0.573186,-0.986619,0.245615,-0.768718,0.374684,-0.551227,-0.998552,-2.92143,-2.02506,-1.48782,-1.30053,-1.21168,-1.15621,0.0
-0.265384,-0.336106,-0.768068,-0.338544,0.624487,0.43774,0.446095,0.412144,-1.04233,-0.671741,-0.478827,0.447544,-0.221698,-0.156634,-0.489831,0.453751,0.497547,-0.414992,0.0329318,-0.540883,0.0879018,0.515117,-0.588098,0.356764,-0.539924,-0.290591,-0.519795,-0.576454,-0.568608,-0.569468,-0.553816,-0.524922,0.0
-0.771377,0.964881,-0.0292038,0.610845,-0.668483,0.209505,0.195972,0.16464,-0.941833,0.223897,1.05004,1.07865,-0.0331919,-0.362161,-0.338754,0.690571,-0.187447,0.932768,0.0263954,0.325571,1.39033,0.221618,0.277877,-0.0359702,-0.124891,1.00323,0.604728,1.03865,1.07427,0.942013,0.861188,0.832203,0.0
-0.143601,-0.166729,-0.18134,-0.516766,-0.12709,1.03233,1.08499,1.13312,0.560013,-0.2377,-0.402209,0.34698,-0.649844,0.0408975,-0.580722,-0.389926,1.17795,-0.377883,-0.595723,-0.262286,-0.335796,1.42749,-0.377143,-0.286623,-0.253561,-0.428955,0.176473,-0.124252,-0.231123,-0.232143,-0.225296,-0.242817,1.0
-0.794314,1.29263,1.28144,0.672341,-0.880557,0.397292,0.373325,0.319605,0.190226,1.03499,1.56408,0.87566,0.67482,-1.13815,0.490541,1.18297,0.21817,0.815442,-0.813024,0.40092,1.29536,-0.184969,0.971807,-1.12434,0.643437,1.37172,0.808346,1.20667,1.34412,1.38449,1.41228,1.44797,0.0
-0.902665,2.06441,2.90467,3.48981,-1.32686,-1.58423,-1.69326,-1.83386,1.26915,1.97651,3.19211,-1.28463,2.96665,1.94793,2.75709,2.16057,-2.12286,3.42072,3.51709,3.87359,1.99595,-2.04776,3.48009,1.80508,3.08938,2.32632,1.20341,2.01767,2.41796,2.59271,2.6883,2.72422,0.0
0.908282,-1.31737,-0.784379,-0.917257,0.313948,1.41867,1.40816,1.38467,-0.262476,-0.688952,-0.76545,1.06789,-0.980782,0.0282045,-0.658619,-1.53122,1.40613,-0.890072,0.102494,-0.609106,-1.65594,1.56342,-0.863107,0.356025,-0.567698,-1.56773,-0.196822,-0.786728,-0.939664,-0.975215,-1.01397,-1.04801,1.0
-0.420799,0.191335,-0.408656,0.178092,-0.032652,-1.2056,-1.19814,-1.17917,-0.485883,0.131598,-0.242927,-1.19669,1.14401,1.7702,0.596083,0.858959,-1.19363,-0.257469,0.501695,-0.376084,0.244336,-0.725462,-0.10923,0.67419,-0.307411,0.433682,0.0650942,-0.225676,-0.348919,-0.371686,-0.362581,-0.340613,1.0
-0.773945,1.02693,0.31007,0.428735,-0.826846,0.085643,0.0401679,-0.0210984,0.155974,1.12035,-0.0709511,0.691321,0.754306,0.464425,0.0994753,1.14599,-0.230753,0.294908,0.234251,-0.123862,1.01153,0.500056,0.30899,0.169077,-0.182849,0.977943,0.786488,1.00509,0.861937,0.715357,0.690611,0.715118,0.0
-0.209455,-0.134826,-0.490101,-0.117935,0.111759,-0.871122,-0.881826,-0.906013,-0.526331,-0.338394,-0.349388,-0.989157,0.519455,1.38945,0.122952,0.32871,-0.726051,-0.415752,0.535536,-0.439779,-0.148149,-0.387447,-0.373655,0.689682,-0.425057,-0.0251563,-0.0500026,-0.423608,-0.511419,-0.520595,-0.541363,-0.536046,1.0
-0.664695,0.798592,0.467044,0.0355405,-0.827366,-1.58125,-1.67297,-1.78218,0.0406776,0.851493,-0.0340514,-1.39633,0.324012,1.16742,0.246884,0.709351,-1.68702,-0.00119947,0.749069,-0.138774,0.58315,-1.36442,0.146479,0.628975,-0.112318,0.786008,0.804279,1.04224,0.976164,0.887483,0.855991,0.878618,0.0
0.3468,-0.739484,-0.526921,-0.689342,0.212923,-0.966789,-0.979852,-0.970208,0.121683,-0.159393,-0.335896,-1.13195,-0.551038,0.271681,-0.550158,-0.744861,-0.602519,-0.732608,0.158943,-0.562502,-0.937056,-1.20101,-0.687723,0.395263,-0.505522,-0.778703,-0.122043,-0.602849,-0.687663,-0.713249,-0.728271,-0.753746,1.0
-0.457709,0.402819,0.42007,0.228904,-0.20133,-1.76477,-1.79804,-1.80505,-0.143811,-0.420629,0.0632352,-2.08348,0.699306,2.38307,1.36575,0.719715,-1.73292,0.122613,1.7984,0.392834,0.232882,-1.24133,0.25405,1.66281,0.244016,0.441138,0.154895,0.0337314,-0.0349009,0.0172103,0.0378393,0.0708711,1.0
-0.535426,0.483994,0.47349,-0.117026,-0.445905,-0.154515,-0.185588,-0.259627,0.286493,0.486193,-0.299776,-0.210814,0.340393,1.12263,0.23582,0.607776,-0.113028,-0.112029,0.739124,-0.0985261,0.259967,0.429264,-0.0793866,0.312289,-0.0536804,0.238339,0.420879,0.373975,0.303623,0.297956,0.279907,0.295858,1.0
0.798482,-0.943802,-0.566849,-0.824278,0.156864,1.21409,1.278,1.39191,-0.189756,-0.659688,-0.825667,0.952837,-0.867014,0.170726,-0.597502,-1.46647,1.20856,-0.770058,0.10932,-0.576724,-1.23838,1.16847,-0.736616,0.30904,-0.541833,-1.07368,-0.115307,-0.487433,-0.591276,-0.662047,-0.706153,-0.750958,1.0
-0.706293,1.02722,0.724193,1.28025,-0.384259,-1.18024,-1.10516,-1.02133,-0.211644,0.123322,0.0317925,-1.21658,2.38137,2.62274,2.1968,1.62895,-1.32615,0.822918,1.4693,0.875879,1.12652,-0.867964,1.19737,0.451053,1.05111,1.40939,0.350598,0.339394,0.344201,0.384319,0.458379,0.523863,1.0
-0.58243,0.544671,0.261747,-0.287932,-0.719215,0.569697,0.552527,0.750768,0.81916,-0.0757185,-0.0743393,0.300555,-0.372186,0.334846,-0.464026,0.0926391,0.603239,-0.0132828,-0.421819,-0.166239,0.438979,1.15442,0.0321622,-0.348419,-0.16433,0.319045,0.738895,0.797722,0.651403,0.579962,0.523663,0.442107,1.0
-0.666824,0.842888,0.671602,0.577283,-0.512489,-0.923593,-0.98438,-0.998012,0.340813,1.18973,0.50919,-0.917767,1.65977,2.10329,1.223,1.33448,-0.943932,0.288961,1.00082,0.0482933,0.760713,-0.452052,0.511479,0.892061,0.172306,0.959683,0.495298,0.521794,0.494439,0.468273,0.463966,0.493869,1.0
-0.697118,0.926212,0.698047,0.278707,-0.736806,0.574025,0.605498,0.667004,0.358963,0.047214,0.131808,0.281665,-0.197782,0.195603,-0.301125,0.378752,0.639899,0.643986,-1.12089,0.443876,0.981442,0.704363,0.627086,-1.05093,0.398941,0.879617,0.684714,0.880157,0.830344,0.815802,0.814064,0.827656,1.0
2.82045,-1.82401,-0.92993,-0.749689,2.57227,-1.19137,-1.14416,-1.15083,-1.15551,-0.87549,-0.502404,-1.34971,-0.766889,0.230464,-0.531509,-1.16495,-1.10117,-0.782501,0.310929,-0.548969,-1.57729,-0.56549,-0.72959,0.503484,-0.514298,-1.18219,-2.58587,-2.11955,-1.56589,-1.38509,-1.33825,-1.32828,1.0
0.320324,-0.662067,-0.798512,-0.313828,1.90985,-2.0615,-2.04291,-2.05076,-1.10322,-0.61961,-0.16435,-1.91334,-0.0392986,0.303084,-0.289541,0.540383,-2.32239,-0.466214,0.531168,-0.440019,-0.270052,-1.54516,-0.390636,0.573036,-0.445126,0.0424765,-1.8983,-1.33546,-0.959084,-0.823728,-0.793915,-0.776344,0.0
0.505403,-0.943412,-0.540673,-0.886753,0.022028,-0.148728,-0.162491,-0.179501,0.00992452,-0.392195,-0.534437,-0.170696,-0.89352,0.136485,-0.603059,-1.40474,0.0940385,-0.833113,0.0939883,-0.587778,-1.32054,-0.0840039,-0.762942,0.336515,-0.522313,-1.15218,0.0406676,-0.395443,-0.554656,-0.581921,-0.621789,-0.672511,1.0
-0.613613,0.494159,0.148429,-0.47409,-0.847535,-0.738555,-0.771617,-0.770067,0.349498,1.15433,0.10883,-0.263945,-0.454241,-0.161092,-0.539664,0.183039,-0.649054,-0.329519,-0.135126,-0.449354,0.29122,-1.34651,-0.266434,0.121453,-0.402679,0.335356,0.824178,1.05332,0.936086,0.811764,0.74805,0.694499,0.0
-0.324662,-0.196312,-0.465514,-0.668483,-0.25432,1.42008,1.39785,1.34963,-0.480816,-0.472811,-0.566859,0.618061,-0.61904,0.0807857,-0.599351,-0.208815,1.52653,-0.654171,0.112118,-0.569198,-0.342252,1.81572,-0.668393,0.315237,-0.534477,-0.742083,0.318445,0.0332317,-0.196582,-0.246305,-0.243466,-0.266024,1.0
-0.574665,0.478138,0.0870924,-0.257599,-0.635871,0.607896,0.626986,0.678997,-0.153616,0.0284743,-0.143301,0.193154,-0.588007,4.99507e-05,-0.56593,-0.0837741,0.748099,-0.0408877,-0.594514,-0.212674,0.43753,0.912049,0.0677726,-0.353226,-0.156534,0.508611,0.614763,0.669303,0.507901,0.416821,0.372306,0.308031,1.0
-0.611574,0.597902,0.317086,-0.119964,-0.581251,-1.18237,-1.20905,-1.2279,0.321713,-0.338634,-0.40035,-1.20487,0.180911,0.825547,-0.00613678,0.694349,-1.13274,-0.151417,0.613083,-0.295228,0.412314,-0.567269,0.0821947,0.682985,-0.0880915,0.63836,0.581971,0.589516,0.458039,0.426176,0.421969,0.448394,1.0
2.87018,-1.77484,-0.931818,-0.32848,3.30564,-0.377323,-0.335996,-0.252591,-1.15036,-0.885294,-0.688992,-0.572946,-0.139444,0.270961,-0.531489,-0.701175,-0.158163,-0.554066,0.224647,-0.58411,-1.18254,-0.121663,-0.6568,0.43756,-0.548249,-0.813754,-3.46155,-2.29257,-1.63976,-1.43288,-1.34577,-1.28781,1.0
-0.156924,-0.0216482,-0.287732,-0.171196,-0.0896108,0.453231,0.446535,0.465664,-0.199551,-0.686793,-0.712569,0.709441,-0.558823,0.133027,-0.555156,-0.365759,0.453041,-0.0124833,-0.524962,-0.186888,0.0982562,0.0369597,-0.12757,-0.233272,-0.265534,0.0935285,0.148458,-0.184079,-0.317676,-0.352807,-0.376573,-0.368068,1.0
3.14616,-2.21232,-0.985859,-0.899846,2.61514,0.140673,0.14656,0.102024,-1.15571,-0.92986,-0.716987,0.0578282,-1.00676,-0.0261957,-0.675789,-1.53603,0.279966,-0.908292,0.12783,-0.614113,-1.82851,0.505413,-0.900966,0.372006,-0.573995,-1.88133,-2.54843,-2.25173,-1.73323,-1.52153,-1.44218,-1.40022,1.0
0.707592,-0.96527,-0.651123,-0.807597,0.18287,0.408776,0.470002,0.649813,-0.343302,-0.685674,-0.754456,0.244986,-0.808177,0.214862,-0.578133,-1.21459,0.584719,-0.798062,0.192894,-0.580812,-1.26461,0.228525,-0.752048,0.417301,-0.538564,-1.05485,-0.140613,-0.533377,-0.696878,-0.74792,-0.800981,-0.866305,1.0
1.34371,-1.4144,-0.671661,-0.908581,0.302174,-0.688842,-0.699696,-0.730979,-0.128579,-0.361442,-0.543991,-0.809026,-0.997803,0.0604468,-0.626556,-1.95217,-0.318185,-0.871672,0.107311,-0.585139,-1.854,-0.851503,-0.834962,0.367548,-0.550198,-1.51972,-0.187097,-0.780372,-0.89313,-0.936017,-0.981282,-1.04835,1.0
-0.408866,0.25561,-0.387307,0.352477,-0.0429164,-0.974825,-0.957175,-0.985959,-0.569148,-0.452442,-0.192984,-1.26798,0.456949,-0.0731199,0.514697,0.839839,-0.839379,-0.0194095,-0.150258,-0.0181303,0.410445,-0.447325,1.11404,-2.94315,2.17473,0.860668,0.0864925,-0.287442,-0.47448,-0.500506,-0.487533,-0.468223,1.0
-0.690961,0.850064,0.299566,0.833463,-0.45503,-0.356205,-0.390996,-0.41921,-0.0810256,-0.221189,-0.278407,-0.254241,1.90065,1.76741,1.11434,1.46537,-0.461816,0.421039,1.00899,0.0913197,0.915338,0.210994,0.433562,0.598592,0.0102646,0.916077,0.43669,0.375314,0.279777,0.265464,0.283634,0.323283,1.0
