0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
-0.371958,-0.700407,-0.644874,-0.750952,0.0319144,0.8171,0.529171,0.708263,0.115583,-0.199122,-1.43236,-0.833082,0.651431,-0.643345,-0.913563,-1.0246,-0.99992,0.667053,-0.759518,-1.1628,-1.70928,-0.944098,0.69504,-0.680367,-1.02878,0.0
-0.00517744,0.00577722,0.0173015,0.889014,1.22806,-0.719937,-0.145969,-0.709992,-0.73476,-0.742147,-0.945117,-0.280383,0.582795,-0.502134,0.360594,-1.58166,-0.0928845,0.792732,-0.459405,0.513859,-1.43602,-0.152905,0.699578,-0.484663,0.463363,1.0
-0.198253,1.1178,-0.614259,-0.903318,0.506352,1.29526,-0.000719677,-0.0489161,-0.709213,-0.273926,0.462903,-0.258173,0.406021,-0.334606,0.248119,-0.0291357,-0.0133335,-0.874952,0.283361,0.233936,0.466072,-0.0741037,-0.447041,0.120001,0.137882,0.0
1.24448,0.957561,-0.107018,-0.579736,-0.975513,0.0538137,0.949305,-0.186059,-0.331148,1.13169,-0.193785,-0.228608,0.861298,-0.49097,0.0594311,0.432188,-0.541165,0.889064,-0.644894,-0.226289,0.231327,-0.623175,0.7551,-0.61333,-0.232926,0.0
0.87928,1.66496,0.0789414,-1.29736,-1.57277,-0.0513448,1.28081,0.412948,0.069546,1.83765,-0.810283,-0.67465,0.777589,-0.596818,-0.649332,-0.0969125,-0.879659,0.791752,-0.723816,-0.91905,-0.214365,-0.874392,0.758579,-0.662176,-0.903448,0.0
-1.1993,0.0364222,-1.88045,-1.60019,-1.43281,0.534218,1.63753,2.53101,2.11013,0.115164,1.92577,-0.501814,-0.179382,-0.288828,-1.32554,1.63124,-0.663415,0.220242,-0.499665,-0.975652,1.69967,-0.701637,0.168877,-0.436296,-1.20734,0.0
0.0242582,-1.27863,1.33121,1.76594,-0.0665074,-0.743136,-0.537727,-0.890424,-0.650591,-0.107357,-0.324781,-0.158442,0.231177,-0.32627,0.402533,-0.166488,-0.289928,0.238313,-0.404202,0.283661,-0.0156423,-0.123599,0.203251,-0.304021,0.390918,1.0
-0.167088,-0.870993,1.27916,0.73404,0.418735,-0.368969,-0.117672,-0.53167,-0.646223,-0.4093,1.41199,-0.550091,0.425142,-0.537837,-0.0202599,0.997222,-0.303831,0.61266,-0.505163,0.269038,1.19524,-0.47065,0.555468,-0.547322,0.0924146,1.0
-1.03784,-1.07262,-1.14928,-0.287829,0.910644,0.555678,-0.0114644,0.269438,0.870424,-1.24561,0.350958,-0.278883,0.357185,-0.335815,0.106828,-0.0357325,0.155964,-0.210507,-0.0502853,0.293856,0.201302,-0.0111145,-0.0158122,-0.175214,0.323631,1.0
1.30882,1.29085,0.486352,0.536397,0.201162,-0.760667,-0.903528,-0.753931,-0.626913,0.4915,-0.485312,1.70925,-0.137852,1.15359,1.43813,-1.45617,1.34624,0.839749,1.00686,1.33691,-1.07019,1.72831,0.42985,1.13795,1.44671,1.0
-1.46947,-0.588152,-1.28212,-0.760767,-0.0943638,0.907726,1.45742,1.01455,0.57209,-0.746365,-0.921349,-1.00281,0.49089,-0.63392,-1.80611,-0.392988,-1.071,0.538916,-0.747724,-1.70951,-1.17173,-1.00575,0.588682,-0.666833,-1.77669,0.0
-0.384262,0.254495,-0.0861778,-0.79547,-0.123849,0.672531,0.740467,0.212106,-0.0329838,-0.111275,-1.29865,-0.345761,1.10713,-0.465722,-0.536677,-1.48976,-0.759718,0.916071,-0.692601,-1.03133,-0.790433,-0.754041,0.836551,-0.646064,-0.866106,0.0
-1.73042,-1.6658,-0.639527,0.112735,1.63573,1.37129,0.905187,-0.860988,-0.647683,-2.0526,1.10925,-0.89932,0.522674,-0.636488,-0.873382,1.60335,-0.906216,0.506952,-0.729143,-0.731182,1.30693,-0.904797,0.590471,-0.660676,-0.950265,1.0
-2.07028,-1.29312,-2.50652,-1.51936,-0.427091,0.87882,1.3234,1.99267,2.90331,-1.01131,1.70597,-0.894722,0.435187,-0.605913,-1.22926,1.84328,-0.217793,-0.0637888,-0.436626,-0.579046,1.39058,-0.664015,0.336495,-0.543984,-0.702356,0.0
1.33769,1.33875,-0.412868,0.00253865,-1.3167,-1.31397,-0.647313,1.41315,1.02591,1.33091,0.914202,2.70124,-5.69701,4.93383,0.779279,0.938381,2.84546,-6.40546,5.30237,0.740318,0.679977,2.74865,-5.8024,5.00679,0.869364,1.0
-0.747394,-0.843727,0.0561025,0.0679166,1.44229,1.74171,0.363262,-1.88082,-1.26498,-1.59039,-0.0679667,-0.544353,0.425752,-0.484373,-0.0450178,0.0331938,-0.544353,0.303881,-0.53022,0.0654481,0.346111,-0.522774,0.406931,-0.485892,-0.0714651,1.0
0.87821,0.774201,0.562934,-0.46984,-0.618767,-0.287989,0.573279,-0.0976722,-0.419474,1.04096,0.547392,-0.845596,0.521715,-0.607822,-0.69475,1.31021,-0.950285,0.517696,-0.71545,-0.842897,0.913493,-0.851983,0.577777,-0.63385,-0.741277,0.0
0.696319,0.818579,1.23469,-0.141561,0.0365521,0.452718,-0.0207099,-1.24089,-0.996242,0.114934,-1.44511,0.321193,0.63322,-0.138812,0.845896,-1.16724,0.194035,0.664514,-0.167668,0.773202,-0.955472,0.218833,0.536607,-0.138852,0.777529,1.0
-1.16698,-1.61354,0.583275,1.20848,2.24796,-0.181281,-0.985498,-1.15728,-0.880918,-1.5863,-0.267579,-0.153445,0.18466,-0.329309,0.420394,-0.361673,0.0569221,0.0719247,-0.219812,0.621966,-0.262951,-0.121421,0.16261,-0.323591,0.425342,1.0
-0.166708,0.384532,-0.971455,-0.993333,-1.15397,0.55053,1.368,1.17672,0.605504,0.446032,0.901909,-0.991045,0.57138,-0.651711,-1.28725,1.49634,-1.09638,0.599077,-0.762117,-1.64186,1.22776,-1.03031,0.650821,-0.682206,-1.56715,0.0
-1.03789,-1.03046,0.440095,0.833102,1.28887,0.152945,0.0210896,-0.717379,-0.768364,-1.42728,1.13731,-0.526622,0.110806,-0.291827,-0.139412,-0.12325,-0.256844,0.395426,-0.322222,0.350798,0.416726,-0.375056,0.211946,-0.296375,0.119301,1.0
-1.93118,-1.88838,-1.35808,-0.771392,0.763586,1.26215,1.99344,0.806125,0.217903,-1.59666,-1.042,-1.05287,0.548322,-0.65384,-1.85318,-0.61258,-1.08002,0.553989,-0.753391,-1.73688,-1.40378,-1.02184,0.616108,-0.676878,-1.74737,0.0
0.901409,0.880189,-0.385511,0.123699,-0.451689,-1.23434,-0.624814,0.760478,0.580536,0.992384,0.684685,0.804336,-0.457896,0.30729,0.888375,0.301133,1.32996,-0.623745,0.795231,0.943268,0.499965,1.00026,-0.570311,0.426631,0.953753,1.0
-2.08828,-2.35694,-1.19424,0.267789,2.28103,1.36857,0.369999,-0.547932,-0.53164,-2.38034,-1.6438,-0.97978,0.587472,-0.656448,-1.07867,-1.6039,-0.98027,0.57225,-0.754091,-1.01853,-2.24643,-0.932314,0.648263,-0.679197,-0.949015,0.0
-0.235705,-0.314616,-0.229258,-0.595898,0.00171916,0.597527,0.340743,-0.181311,0.0811803,0.158133,0.741317,-0.785675,0.472699,-0.557507,-0.704855,1.44505,-0.879719,0.478136,-0.665874,-0.83797,1.22292,-0.808174,0.507752,-0.579386,-0.794241,1.0
0.193155,0.20431,-0.48991,-1.03532,-0.831793,0.518366,1.16754,0.928965,-0.0329838,0.726554,-0.680927,-1.06541,0.609891,-0.660357,-1.73647,0.00691665,-1.1354,0.641686,-0.768494,-1.89997,0.136553,-1.06146,0.685085,-0.688373,-1.76372,0.0
-0.190407,-1.14953,1.61616,2.01942,0.12267,-0.849134,-0.842488,-0.726794,-0.704295,-0.53034,0.855101,0.178643,-0.315286,0.00366835,0.576388,1.20914,0.0392408,-0.515668,-0.0602205,0.468001,1.2691,0.147548,-0.379554,0.00407814,0.477776,1.0
-0.859019,-0.739968,-0.412468,-0.42867,0.251537,0.717929,0.85845,0.584754,-0.109936,-0.69521,-1.14708,-0.930045,0.55061,-0.6325,-1.02672,-0.764816,-1.04454,0.57197,-0.742656,-1.34847,-1.47792,-0.950595,0.61349,-0.654959,-1.22139,0.0
0.720857,0.730682,0.94002,0.00287848,0.61387,0.0794411,-0.206339,-1.07022,-0.948206,-0.24501,-0.59142,0.301912,0.917421,-0.145129,0.790963,-1.23034,0.118092,0.924547,-0.146138,0.723526,-0.413078,0.206309,0.724805,-0.160231,0.765315,1.0
0.0834192,0.477106,0.213555,-0.55052,0.00426791,0.875082,0.687823,-0.722846,-0.477996,-0.250987,-1.46103,-0.301462,0.566273,-0.457446,0.178713,-1.15387,-0.586373,0.465102,-0.581365,-0.0390908,-1.08517,-0.515048,0.513069,-0.507232,-0.0481266,1.0
-0.201521,-0.820618,1.41606,1.22021,0.050975,-0.0180011,0.0413997,-1.09481,-0.800488,-0.712181,-0.364771,-0.525703,0.479935,-0.540115,0.0408002,-0.0691361,-0.454517,0.440994,-0.57218,0.236654,-0.119312,-0.48983,0.505353,-0.544183,0.0741036,1.0
0.514068,1.33244,-0.905557,-0.270308,0.0195704,-1.58965,-1.17869,1.54414,0.719118,1.40577,1.33426,0.18475,-0.310008,0.00455792,0.512439,1.34026,0.67421,-0.893443,0.401953,0.626134,1.20774,0.274466,-0.350089,0.0591612,0.580696,1.0
-0.114104,-1.00677,1.06565,1.6898,0.986337,-0.650741,-0.826166,-1.22717,-0.872313,-0.847855,0.419785,0.278094,-0.0870573,-0.0361322,0.760608,0.332317,0.213395,-0.123999,-0.0907055,0.743586,0.482434,0.354387,-0.173585,-2.98484e-05,0.757379,1.0
0.152615,0.322602,-0.771992,-0.0203901,0.525203,-0.838519,-0.835751,0.773331,0.637488,0.10136,0.730313,0.794011,-1.46141,0.963339,0.697789,0.69377,1.16112,-1.81819,1.2458,0.854802,0.46973,0.970475,-1.62458,1.11605,0.808904,1.0
0.905097,0.317105,0.247249,0.750362,-0.312567,-1.46798,-0.906186,0.205869,0.101081,1.10716,0.670142,0.67526,-0.252566,0.104289,0.905377,0.32692,0.868395,-0.18422,0.359394,0.94,0.521575,0.747224,-0.293476,0.180132,0.929875,1.0
-1.74351,-1.36467,-0.824806,-0.716209,-0.0825996,2.36724,1.29788,-0.304071,0.273686,-1.35236,-1.81232,-0.999511,0.641216,-0.65406,-1.46254,-1.46295,-1.09468,0.669102,-0.765445,-1.70598,-2.0778,-1.04187,0.700907,-0.687753,-1.6836,0.0
0.0390409,-0.371028,0.63382,-0.402483,-1.37413,-0.505882,0.97985,1.20023,0.481144,0.944218,-2.22962,-1.02297,0.574998,-0.645624,-1.59938,-1.79063,-1.11231,0.620706,-0.760618,-1.80377,-2.55607,-1.00646,0.631311,-0.667443,-1.5562,0.0
0.0403803,-0.967256,1.6099,1.06357,0.353627,0.109416,0.0188407,-1.4191,-0.946896,-0.870854,-0.374707,0.774931,0.0637588,0.232057,1.09862,-0.44901,0.532549,0.193295,0.085798,0.971235,-0.202211,0.569002,0.0827096,0.104439,0.991914,1.0
-2.05792,-1.07097,-2.70033,-1.74796,-1.00433,1.10074,1.14066,1.72594,3.93823,-0.974333,2.07227,-0.98009,0.500985,-0.639707,-1.86816,3.0338,-0.756729,0.097752,-0.560526,-1.75549,2.21625,-0.881419,0.440245,-0.605943,-1.8174,0.0
0.513359,0.12302,1.47251,0.467331,-0.319783,-0.517896,-0.0543834,-0.548871,-0.563234,0.339154,0.784746,-0.177903,-0.116293,0.014543,0.337455,0.30605,-0.240112,0.236804,-0.16238,0.310428,0.478366,-0.261372,0.116043,-0.129596,0.267789,1.0
-0.53037,-0.793012,1.11143,0.725724,0.548731,-0.26442,-0.260682,-0.277364,-0.437536,-0.77598,0.359464,-0.630081,0.34811,-0.554109,-0.30515,1.00532,-0.513459,0.0553028,-0.457296,-0.103939,0.5108,-0.623995,0.397316,-0.561085,-0.295006,1.0
0.826006,1.0425,0.962379,-0.650991,-0.509411,0.581815,0.369649,-0.897711,-0.661686,0.603055,-0.336605,-0.260852,0.623705,-0.340683,0.289648,0.417796,-0.528451,0.615968,-0.545243,0.126208,0.423073,-0.366661,0.564174,-0.359164,0.202031,1.0
0.527802,0.353667,-0.383182,0.554688,0.154694,-1.65843,-1.23956,0.824116,0.432878,0.97998,0.546732,0.350399,-0.494128,0.111785,0.630771,0.698748,0.699657,-1.12396,0.471029,0.673001,0.352468,0.422443,-0.51072,0.135824,0.661896,1.0
0.026597,0.431689,-0.754771,0.10202,0.188358,-1.19235,-0.711142,0.987277,0.800078,0.457736,1.49265,0.141341,-0.44808,0.039151,0.338674,1.57041,0.726264,-1.32435,0.545423,0.484323,1.35241,0.30697,-0.583494,0.128107,0.420094,1.0
0.333407,0.462064,0.0124639,-0.783176,0.492969,1.16471,0.212126,-1.01854,-0.737249,-0.153005,1.08954,-0.757879,0.631881,-0.618927,-0.434757,1.6743,-0.831243,0.656518,-0.71434,-0.49108,1.473,-0.763196,0.698698,-0.644055,-0.446901,1.0
0.872283,0.509221,-0.219792,-0.830003,-1.56467,0.14378,1.28368,0.0961029,0.291337,1.46816,-0.202441,-0.440474,0.608192,-0.287879,-0.874012,0.605604,-0.627513,0.395656,-0.28655,-1.1119,0.604674,-0.65361,0.272337,-0.271077,-0.984698,0.0
-0.0153325,0.479475,-0.0358025,-0.540026,-0.723106,-0.259653,0.926406,0.528971,0.0856081,0.860759,-1.43067,-0.842847,0.342902,-0.540215,-1.20346,-0.982489,-0.93866,0.379074,-0.665594,-1.32509,-1.66683,-0.83717,0.40862,-0.563574,-1.21165,0.0
0.230937,0.0948736,0.28637,0.712621,0.587382,-0.67318,-1.06008,-0.478496,-0.0479464,-0.137383,-0.209917,0.726005,-0.437056,0.333947,0.998641,-0.0356725,0.883877,-0.876491,0.677518,1.01106,-0.14244,0.783686,-0.644814,0.476187,0.994473,1.0
0.916571,0.688413,0.459045,0.517326,0.423982,-0.957761,-1.36317,-0.481784,-0.332837,0.688623,0.109416,0.886066,-0.590471,0.57186,1.06588,-0.00333833,1.02183,-0.726284,0.83861,1.12069,0.012384,1.11135,-0.8586,0.896691,1.13963,1.0
-0.799798,-1.42758,0.841688,1.57751,0.750033,-0.0519045,-0.162221,-0.929155,-0.526372,-1.61562,-0.636428,-0.333567,0.372498,-0.494418,0.250598,-0.522004,-0.24464,0.358244,-0.498736,0.399245,-0.665224,-0.292127,0.425792,-0.492409,0.293466,1.0
1.28618,0.768604,0.697729,0.933403,-0.0803507,-0.981839,-1.38207,-0.297534,-0.375556,0.514038,0.115663,2.64543,-2.32595,2.85969,1.53396,-0.639757,2.09994,-0.665814,2.13381,1.46796,-0.212226,2.35697,-1.87582,2.49271,1.46452,1.0
0.0842888,-0.0338634,0.827085,0.786315,0.629382,-0.199852,-1.12328,-1.00013,-0.663305,-0.0948835,-0.51154,0.650042,-0.0324241,0.247119,0.988356,-0.0611001,0.463173,-0.136923,0.22484,0.846086,-0.1423,0.627373,-0.319294,0.356705,0.947206,1.0
-1.01129,-1.56602,-0.779888,-0.678668,1.03546,1.64062,0.79735,-0.454148,-0.300293,-1.20774,-1.26665,-0.750283,0.662706,-0.627553,-0.679687,-0.876621,-0.977861,0.657868,-0.754261,-1.00387,-1.49414,-0.914303,0.6938,-0.675749,-0.917771,0.0
0.0705455,1.19191,-0.0269768,-0.993164,0.280813,1.99948,0.213346,-1.55266,-0.969995,-0.202641,-1.23152,-0.341283,0.739258,-0.416256,0.134155,-1.12039,-0.454108,0.665374,-0.482034,0.0848685,-0.813072,-0.374327,0.700897,-0.435727,0.103049,0.0
-1.0437,0.747624,-0.28521,-0.770533,1.59411,0.764406,-0.587702,0.361273,-0.422913,-1.18163,0.0935442,-0.740148,0.658857,-0.609352,-0.516297,-0.173565,-0.607962,0.256604,-0.577697,-0.393377,0.202891,-0.61317,0.480045,-0.573249,-0.379614,1.0
0.410859,0.191596,0.343932,-0.911843,-0.925127,0.411049,1.14257,0.111295,0.067507,0.639467,-0.77705,-0.771532,0.584724,-0.584714,-0.607083,0.126158,-0.925267,0.568781,-0.702926,-0.831043,-0.137333,-0.831733,0.620646,-0.625214,-0.732471,0.0
-1.39436,-1.86292,-0.591461,-0.092065,2.13381,1.50632,-0.079781,-1.31993,-0.848774,-1.5194,0.595528,-0.771072,0.599986,-0.628922,-0.460874,1.23464,-0.738209,0.672121,-0.698408,-0.325221,0.8377,-0.798609,0.659067,-0.655599,-0.540406,1.0
-0.348569,-0.462713,-0.192706,0.454427,1.8701,-0.115024,-1.42985,-0.908815,-0.661686,-0.418785,0.152016,0.425192,-0.0196803,0.149057,0.87854,-0.214595,0.77527,0.128597,0.282432,1.02542,-0.115593,0.618587,-0.00695651,0.189447,0.991594,1.0
0.583195,3.64581,0.530081,-1.26978,-0.757979,-0.138592,1.9487,0.476707,-0.55201,0.0522545,-0.645644,-1.00043,0.648123,-0.649862,-1.4602,0.137803,-1.10569,0.666983,-0.764945,-1.72752,0.215655,-1.0624,0.690472,-0.689962,-1.76457,0.0
1.13824,0.134964,0.825156,1.19832,-0.260812,-1.6314,-1.0066,-0.348669,-0.335795,1.13478,0.216694,0.477856,-0.0232785,0.00503768,0.892303,-0.0537237,0.442743,0.158692,0.0218693,0.871793,0.0649083,0.485103,-0.0167417,0.0133236,0.89895,1.0
0.637778,0.519316,-0.273856,0.289598,0.14327,-1.37438,-1.09448,0.566193,0.293676,1.03084,1.17081,0.296245,-0.538556,0.176284,0.59316,1.08066,0.656529,-1.11621,0.626673,0.717329,1.07597,0.353687,-0.651441,0.288229,0.626083,1.0
-0.895292,-1.19302,-0.399954,-0.0988817,3.21134,0.831363,-1.31641,-1.44524,-0.987186,-1.57922,-0.030535,0.468051,0.34685,0.151706,0.782887,0.516947,0.0377715,0.18391,-0.124289,0.524014,0.527442,0.136553,0.00629701,-0.000459638,0.542414,1.0
0.614329,0.727504,0.6743,-0.545333,-1.0552,-0.111335,0.198693,0.190866,0.0772622,1.15661,-0.580356,-0.586783,0.579186,-0.537467,-0.177883,-0.08162,-0.761047,0.567962,-0.667473,-0.333077,-0.149547,-0.693211,0.602295,-0.59113,-0.335766,1.0
0.998081,1.02066,-0.785735,-0.292757,0.0178213,-1.34917,-1.33405,0.968356,0.803067,1.35397,1.09952,0.865276,-1.42815,0.863607,0.656209,1.11743,1.63759,-2.93858,2.20447,0.799339,1.04622,1.06024,-1.87,1.27442,0.717968,1.0
1.39925,1.05314,-0.16348,0.0676567,-1.33313,-1.4851,-0.833882,1.12934,1.29848,1.41701,0.740857,2.54323,-5.06203,4.40724,0.887026,0.656829,2.51553,-4.77718,4.0993,0.847485,0.459585,2.40061,-4.57105,3.96349,0.981859,1.0
0.439645,-0.193195,0.324051,0.97942,0.140391,-1.33103,-1.23659,0.138162,0.295016,0.363682,0.0103749,1.33395,-2.03148,1.52899,0.973434,0.124779,1.37293,-2.07347,1.49172,0.89814,0.0855482,1.04496,-1.58688,1.07719,0.884497,1.0
0.113385,-0.902568,1.85424,1.61534,0.22414,-0.12167,-0.535918,-1.14682,-0.888165,-1.15494,-0.318374,1.40593,-0.316555,0.754391,1.34179,-1.03455,0.969465,0.310608,0.5102,1.18601,-0.663635,1.23018,-0.130376,0.634849,1.28776,1.0
-2.13151,-1.78593,-2.23335,-1.42576,-0.450729,1.53957,1.3995,1.61692,2.65523,-1.46737,2.01281,-1.03229,0.546193,-0.65273,-1.66211,1.69128,-1.0443,0.576618,-0.741717,-1.72939,1.61229,-0.996952,0.596348,-0.666823,-1.74921,1.0
-0.296445,-0.0229187,-0.373057,-0.799328,0.234395,1.66871,1.06648,-1.21611,-0.533868,-0.51114,-2.14046,-0.906026,0.658817,-0.642955,-0.9593,-1.72544,-1.02719,0.676539,-0.7558,-1.18694,-2.47186,-0.931614,0.720887,-0.67366,-1.01074,0.0
-0.616958,-1.10867,0.272507,1.65133,1.18665,-0.904217,-0.830313,-0.310068,-0.347999,-1.1666,0.876611,0.151426,-0.200732,-0.110676,0.562855,0.678838,0.247769,-0.197733,-0.0996812,0.702836,0.700827,0.152515,-0.0702255,-0.176134,0.59152,1.0
-0.241162,-1.27557,1.34401,2.34809,0.468781,-1.39584,-1.34665,-0.637968,-0.472119,-0.492059,0.832263,0.647423,-0.772462,0.357255,0.805076,0.905867,0.814401,-1.39606,0.747974,0.8582,0.905557,0.646494,-0.893522,0.435567,0.778968,1.0
1.31385,1.2461,-0.734301,-0.22549,0.0112745,-1.50637,-1.42987,0.712281,0.631981,1.64445,0.993364,0.650372,-0.963198,0.540835,0.710153,0.630491,1.5294,-2.12981,1.65529,0.938681,0.652371,1.07523,-1.47804,1.05106,0.891993,1.0
-1.08695,0.308549,-1.28389,-1.53636,-1.30414,1.01639,1.50894,1.40568,1.25417,0.419865,-1.92134,-1.00254,0.599546,-0.660946,-1.47937,-1.31252,-1.09637,0.640296,-0.769443,-1.73186,-2.19086,-1.03843,0.679877,-0.689192,-1.56702,0.0
-1.8569,-1.41659,-1.17259,-0.456476,0.171586,1.38611,1.56088,0.581985,0.488041,-1.50196,-1.58148,-1.06931,0.580066,-0.659167,-1.8062,-1.22836,-1.12737,0.622655,-0.767924,-1.77044,-2.06241,-1.06073,0.656499,-0.684395,-1.81138,0.0
0.722236,0.615359,0.667833,-0.0827296,0.110906,0.359384,0.291747,-1.20732,-0.93833,0.126758,-0.0435487,-0.0495356,0.669822,-0.333816,0.548921,-0.0569621,-0.303291,0.728433,-0.466012,0.383862,0.458486,-0.219822,0.648563,-0.420464,0.406041,0.0
-1.39366,0.275885,-1.24017,-0.806305,1.95706,0.930634,-0.22423,-0.148267,-0.335276,-1.07693,-0.00851581,-0.797559,0.574429,-0.621885,-0.519455,-0.36749,-0.229728,-0.0534439,-0.466042,-0.295685,-0.123659,-0.371278,0.297165,-0.524293,-0.334286,1.0
0.886426,0.8165,-0.0226789,-0.821048,-0.273316,0.556518,0.0273766,-0.316225,-0.511339,0.922858,-0.153125,-0.313736,0.635789,-0.404492,0.199183,-0.178792,-0.569191,0.749833,-0.55058,-0.0461073,0.220972,-0.4492,0.686184,-0.477026,0.067147,0.0
-0.57288,-1.42692,1.06574,1.73951,0.766805,-0.210137,-0.712291,-0.924877,-0.879389,-1.09051,-0.83819,-0.115743,0.18356,-0.312827,0.459895,-0.559916,-0.165859,0.0891962,-0.345951,0.437956,-0.718098,-0.0783516,0.124229,-0.287839,0.446981,1.0
1.01999,0.350448,1.16115,-0.00607713,-0.584194,-0.559416,-0.16275,-0.24512,-0.480105,1.14222,-0.156204,-0.404892,0.529811,-0.441914,0.0846388,0.0806306,-0.519696,0.507052,-0.537247,-0.0589011,0.34846,-0.405981,0.481844,-0.4685,0.0695658,1.0
0.795481,0.333217,0.57307,0.30691,0.220342,0.0219793,-0.798999,-0.880819,-0.756409,0.410739,0.219972,0.419855,0.132455,0.159732,0.793262,0.75556,0.0128237,0.150996,-0.0942738,0.558897,0.650232,0.226759,0.0367921,0.0776621,0.659657,1.0
0.863787,0.436796,0.860849,-0.501714,0.497806,0.711102,-0.402203,-1.36286,-0.873452,0.14391,-0.441024,0.101241,0.870574,-0.248368,0.601416,-0.466222,-0.159162,0.957071,-0.370838,0.435707,-0.10144,-0.0476067,0.784156,-0.317774,0.516107,1.0
-0.532199,-1.24095,0.836071,1.6248,0.0695759,-0.909125,-0.764776,-0.310848,0.248209,-0.559076,0.902938,0.440355,-0.844187,0.304551,0.571241,1.04365,0.71389,-1.60034,0.815121,0.721657,0.937651,0.51075,-1.02863,0.468841,0.610771,1.0
-1.75446,-1.73639,-1.3954,-0.870364,-0.0333037,0.961349,1.18772,1.08828,1.5474,-1.07161,2.16347,-1.03924,0.546113,-0.651871,-1.6627,2.08464,-1.01306,0.53017,-0.73624,-1.24903,1.95361,-0.997592,0.602785,-0.667433,-1.51612,1.0
-0.191796,0.140571,1.3058,0.492259,1.04882,0.330438,-0.219593,-1.01013,-1.10486,-1.36389,-0.820828,-0.0840088,0.887805,-0.366321,0.516717,-1.514,-0.233286,0.954153,-0.432178,0.476847,-0.810933,-0.14217,0.83733,-0.378814,0.504933,1.0
1.48403,1.1233,1.49499,0.986187,-0.902688,-1.29105,-1.15581,-0.267039,-0.222901,0.975762,-0.240902,3.39169,-3.12295,3.98931,1.65319,-0.688523,2.82491,-2.36196,3.55253,1.56676,-0.520415,3.37777,-3.65375,4.38982,1.62123,1.0
-0.161121,0.894052,-0.716329,-1.11344,-1.47777,0.238423,0.711202,1.84188,0.719268,1.10622,-2.10206,-0.863197,0.483273,-0.546802,-1.35134,-1.64595,-1.02477,0.564144,-0.711342,-1.64114,-2.34534,-0.920669,0.487172,-0.552689,-1.49031,0.0
0.16411,0.59279,-0.147498,0.14268,0.998851,-0.966916,-0.955632,0.44858,-0.286889,0.186159,0.493219,-0.0206798,0.196074,-0.205249,0.565563,-0.354536,0.290118,0.442503,0.0117343,0.670452,0.0878971,0.145969,0.150566,-0.10243,0.659967,1.0
0.0913253,-0.129746,0.437276,-0.478536,-0.117433,1.08512,0.539216,-0.679367,-0.643775,-0.0930744,-1.54517,-0.565493,0.590361,-0.547542,-0.0761425,-1.26843,-0.760408,0.542384,-0.661676,-0.257014,-1.17558,-0.669352,0.606263,-0.582665,-0.236604,1.0
0.595079,0.400904,-0.315596,0.432618,-0.119721,-1.1266,-0.634959,0.517856,0.333487,0.623195,0.514218,0.272017,0.0366221,-0.135144,0.734591,0.313906,0.440814,-0.0867576,-0.0390708,0.760878,0.405402,0.32738,0.0208699,-0.119012,0.748573,1.0
0.152016,-0.343242,1.4714,1.03126,0.618417,-0.578357,-1.1073,-0.716479,-0.677648,-0.383312,-0.0529141,0.363882,0.0101451,0.0548633,0.81744,0.491509,0.0736339,-0.0289359,-0.10225,0.645974,0.32803,0.269628,-0.115483,0.0445783,0.738788,1.0
-0.308259,-0.803317,0.465362,0.933662,0.825026,-0.731262,-0.800638,0.172875,-0.0983618,-0.792602,1.16076,0.909705,-1.50609,0.841868,0.67488,0.6741,1.25727,-1.34271,1.04666,0.952114,0.661626,0.842977,-0.993274,0.562405,0.833462,1.0
-0.777929,-0.555008,-0.733991,-0.997571,0.38724,0.628382,1.13579,0.695729,-0.0967126,-0.186539,-1.48326,-0.954053,0.628642,-0.651731,-1.17775,-1.09951,-1.07051,0.642115,-0.764296,-1.39874,-1.51781,-1.00979,0.679967,-0.685094,-1.34361,0.0
0.0014993,0.294096,-0.846436,-1.10896,-1.12068,-0.0535837,1.40293,1.44265,0.618787,1.02224,-0.298974,-0.598557,0.604744,-0.53119,-0.802447,0.3274,-0.839029,0.507731,-0.623735,-1.07858,0.303452,-0.834751,0.507092,-0.559046,-0.893753,0.0
-0.240132,0.0875972,-0.5107,0.0170615,1.58977,-0.780358,-1.20131,0.282582,-0.189577,-0.000129868,0.986407,-0.1218,-0.282931,-0.0804505,0.239463,0.526662,0.124879,-0.491319,0.0473169,0.600126,0.748933,-0.0338934,-0.219992,-0.0829093,0.400654,1.0
0.573669,0.0076463,2.05402,0.574608,-0.425792,-0.483763,0.471619,-1.02878,-0.777599,0.0998312,0.690672,-0.198503,-0.202141,0.146938,0.235805,-0.0192905,-0.401433,0.0582914,-0.103869,0.0688464,0.34722,-0.249128,-0.186149,0.203481,0.14175,1.0
0.825946,0.411369,0.293406,0.659407,-0.316615,-1.14138,-0.880549,0.0482363,0.220752,0.737319,0.356186,0.91948,-0.757059,0.558996,1.00559,0.374007,1.00898,-1.3607,0.855451,0.958441,0.458066,0.915212,-0.931704,0.577078,0.923638,1.0
-0.332347,-1.08771,1.57467,1.42643,0.502434,-0.0839788,-0.511709,-1.1974,-0.743556,-1.0918,-1.04103,1.01351,-0.390189,0.412298,1.12392,-1.08374,0.87851,-0.260163,0.456567,1.0391,-1.02008,0.83872,-0.374776,0.350259,1.05637,1.0
