0,1,2,3,4,5,6,7,8,label
-0.918752,-0.00694545,-1.05473,-0.0732653,0.157307,0.0606202,0.14222,-0.650233,-0.542344,1.0
-0.0203832,-0.0613604,-0.711847,-0.00640754,0.528545,-0.00723327,-0.462451,-0.880569,-0.466485,1.0
0.557296,-0.0327848,-0.942184,-0.0146757,-0.400043,-0.00833329,-1.16155,0.0545696,0.633609,0.0
0.387693,0.00262502,-0.936349,-0.00640754,0.89715,0.0261954,-1.07148,-1.29989,-0.544463,1.0
0.632539,-0.0229692,1.42092,-0.00640754,0.804999,-0.00723327,0.374971,-0.228291,-0.388508,0.0
0.632539,0.00262502,0.635166,-0.00640754,-1.49879,0.126481,-0.157934,1.72854,1.56093,0.0
-0.508739,0.290208,-0.942184,-0.0146757,-0.307152,-0.00833329,-0.241243,-0.133378,0.00643395,0.0
0.557296,-0.00694545,-0.379471,-0.0146757,-3.46547,0.0573367,-0.854783,3.39064,3.22071,0.0
0.877384,0.00262502,2.54343,-0.0795709,1.1736,0.0874812,0.907875,-0.135108,-0.544463,1.0
0.632539,0.00262502,1.30867,0.0179802,0.712847,-0.0183762,0.298841,-0.135108,-0.31053,0.0
-0.265229,0.00262502,-1.16085,-0.00640754,0.436393,-0.0128047,-0.53858,-0.92716,-0.466485,1.0
0.224462,0.00262502,0.0739102,-0.00640754,0.712847,-0.0908049,-0.0818048,-0.647612,-0.466485,1.0
-0.265229,0.00262502,0.0739102,-0.00640754,0.528545,0.0484811,0.298841,-0.507838,-0.544463,1.0
0.39329,0.0834924,-0.942184,-0.0146757,-0.307152,-0.00833329,-1.00817,-0.133378,0.398418,0.0
0.639298,-0.0198651,0.183243,-0.0146757,0.993334,0.0015172,-0.471321,-0.979141,-0.542344,1.0
-0.59169,0.00262502,-1.0486,-0.00640754,0.159939,-0.0406619,-0.157934,-0.647612,-0.466485,1.0
0.142847,-0.0613604,-0.936349,-0.00640754,0.712847,-0.00723327,-0.766968,-1.06693,-0.544463,1.0
-0.918151,0.00262502,1.19642,0.115531,-0.300818,-0.00723327,1.66917,0.796717,-0.232552,1.0
-0.262731,-0.00694545,-0.604556,-0.131855,0.435983,-0.00833329,-0.16455,-0.69722,-0.542344,1.0
-0.918752,-0.00694545,1.08358,-0.307624,-0.400043,0.0737542,1.59938,0.900333,-0.0719629,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-0.39297,-0.0629477,0.222712,0.00466555,-0.154575,1.0
-0.918151,0.00262502,-0.711847,-0.00640754,-1.31448,-0.0908049,0.4511,1.07626,0.703178,1.0
0.387693,-0.0101721,-0.487345,-0.00640754,0.804999,-0.113091,-0.690839,-1.02034,-0.466485,1.0
0.550923,0.00262502,0.859668,-0.00640754,-1.31448,-0.0128047,-0.00567557,1.72854,1.40498,0.0
-0.590741,-0.00694545,0.183243,-0.0146757,0.157307,-0.0181838,0.679067,-0.133378,-0.463947,1.0
0.632539,0.00262502,-1.0486,-0.00640754,-2.4203,-0.0629477,-1.29987,2.00809,2.34071,0.0
-0.918151,0.00262502,-0.599596,-0.0551831,-1.22233,-0.00723327,0.4511,0.983082,0.547223,1.0
-0.918151,0.00262502,1.30867,-0.00640754,-0.300818,-0.0183762,1.7453,0.843308,-0.232552,1.0
-0.918752,-0.0457045,-0.829642,-0.0146757,-1.88631,-0.00833329,0.372297,1.65212,1.18239,1.0
-0.428459,0.0282192,-0.711847,0.042368,0.344242,-0.00723327,-0.0818048,-0.647612,-0.466485,1.0
0.387693,0.0538134,0.186161,-0.00640754,0.89715,-0.00166183,-0.234063,-0.833977,-0.544463,1.0
-0.918151,0.00262502,-1.16085,-0.00640754,-0.761575,-0.118662,0.0704537,0.284213,0.157335,1.0
-0.59169,0.00262502,-0.599596,-0.00640754,0.159939,-0.0573762,0.146583,-0.461247,-0.466485,1.0
0.632539,0.00262502,1.19642,-0.00640754,0.159939,-0.00723327,0.222712,0.284213,0.157335,0.0
0.885306,-0.00694545,0.0707001,-0.0146757,1.17912,0.0704707,-0.701398,-1.1201,-0.542344,1.0
4.55007,-0.0485633,2.20668,-0.0551831,1.63436,-0.00723327,-2.74633,-0.740795,0.781156,0.0
2.83615,0.0154221,0.0739102,-0.00640754,-1.68309,-0.00723327,-2.59407,1.77513,2.80857,0.0
-0.918752,-0.00694545,0.858499,-0.0146757,-1.05029,-0.00833329,1.3693,1.3702,0.398418,1.0
-0.346844,0.00262502,-1.0486,-0.00640754,0.344242,-0.118662,-0.386322,-0.787386,-0.466485,1.0
0.632539,0.00262502,-0.824098,-0.00640754,0.436393,0.0206239,-1.14761,-0.787386,-0.0765973,0.0
-0.265229,0.0154221,0.0739102,-0.00640754,0.528545,0.137624,0.222712,-0.55443,-0.544463,1.0
0.061232,0.00262502,-0.262843,-0.103959,0.712847,-0.00723327,-0.310193,-0.833977,-0.544463,1.0
-0.510074,0.0282192,0.410663,-0.00640754,0.344242,-0.00723327,0.755617,-0.135108,-0.466485,1.0
-0.510074,0.00262502,2.54343,0.0667558,0.344242,-0.00723327,2.2782,0.750126,-0.544463,1.0
-0.918752,-0.00694545,1.98393,-0.366214,-0.678719,-0.00833329,2.21292,1.46418,0.0848308,1.0
-0.0203832,0.00262502,0.298412,0.188695,0.528545,-0.00723327,0.222712,-0.414656,-0.466485,1.0
-0.346844,0.00262502,1.08417,-0.00640754,0.436393,-0.00166183,1.13626,0.00466555,-0.544463,1.0
0.639298,-0.00694545,1.08358,-0.0146757,0.900442,-0.0477353,0.218912,-0.462286,-0.463947,1.0
-0.0167229,-0.0327848,0.0707001,-0.0146757,0.528875,-0.0116168,0.0655271,-0.509273,-0.463947,1.0
-0.346844,0.0538134,0.0739102,-0.00640754,0.436393,-0.00166183,0.374971,-0.414656,-0.544463,1.0
-0.918151,0.00262502,-1.0486,-0.0307953,0.0677874,-0.0128047,0.146583,-0.507838,-0.544463,1.0
-0.346844,0.00262502,-0.0383408,-0.00640754,0.344242,-0.168805,0.298841,-0.321473,-0.466485,1.0
0.147282,-0.0198651,0.295786,-0.0146757,0.714658,-0.00833329,0.0655271,-0.55626,-0.463947,1.0
0.632539,-0.0357662,-0.599596,-0.00640754,0.89715,-0.168805,-0.995356,-1.16012,-0.466485,1.0
-0.918151,0.00262502,2.31893,0.408185,-0.300818,-0.00723327,2.43046,1.26263,-0.232552,1.0
0.550923,0.00262502,-0.936349,-0.00640754,-2.51245,-0.0183762,-1.22374,2.14786,2.41868,0.0
0.39329,-0.0327848,-0.604556,-0.0146757,0.80755,-0.0904207,-0.778091,-1.07311,-0.463947,1.0
0.550923,0.00262502,-0.824098,0.164307,-0.485121,-0.00723327,-1.07148,0.191031,0.703178,0.0
-0.999766,-0.0229692,-1.0486,-0.00640754,0.0677874,-0.00723327,0.222712,-0.507838,-0.544463,1.0
-0.0203832,0.00262502,-0.824098,-0.00640754,0.528545,-0.0183762,-0.53858,-0.880569,-0.466485,1.0
0.632539,0.0410163,1.19642,-0.00640754,0.159939,-0.0406619,0.222712,0.284213,0.157335,0.0
-0.262731,-0.00694545,0.0707001,-0.366214,0.435983,-0.00833329,0.295605,-0.415299,-0.463947,1.0
0.632539,0.0666105,1.08417,-0.00640754,0.344242,0.0930527,0.146583,0.144439,0.00138029,0.0
-0.673305,0.0154221,-0.487345,-0.00640754,0.159939,-0.00723327,0.298841,-0.414656,-0.466485,1.0
-0.265229,-0.0613604,-0.599596,-0.00640754,0.436393,-0.0183762,-0.157934,-0.694203,-0.466485,1.0
-0.59169,0.00262502,-0.711847,-0.0551831,0.159939,-0.146519,0.0704537,-0.507838,-0.466485,1.0
-0.346844,0.00262502,0.0739102,-0.0551831,0.436393,-0.0239476,0.374971,-0.414656,-0.544463,1.0
0.061232,0.00262502,0.186161,-0.00640754,0.528545,-0.0685191,0.0704537,-0.461247,-0.466485,1.0
-0.59169,0.00262502,-0.487345,0.042368,0.344242,0.132053,0.222712,-0.55443,-0.544463,1.0
0.224462,0.00262502,0.0739102,-0.0795709,0.712847,-0.0239476,-0.0818048,-0.647612,-0.466485,1.0
-0.918151,0.00262502,1.08417,0.042368,-0.853727,-0.00723327,1.59304,1.30922,0.313291,1.0
-0.265229,0.00262502,0.0739102,-0.00640754,0.528545,0.0206239,0.298841,-0.507838,-0.544463,1.0
0.550923,0.00262502,-0.262843,0.115531,-2.69676,-0.00723327,-0.766968,2.66037,2.65262,0.0
-0.918151,0.00262502,-0.487345,-0.00640754,0.159939,0.148767,0.527229,-0.368065,-0.544463,1.0
-0.59169,0.00262502,0.186161,0.0667558,0.159939,-0.00723327,0.679488,-0.135108,-0.466485,1.0
-0.0987255,-0.0586242,0.0707001,-0.0146757,0.528875,-0.00833329,0.0655271,-0.55626,-0.542344,1.0
-0.262731,0.0188939,-0.266928,-0.0146757,0.435983,-0.00833329,0.0655271,-0.55626,-0.463947,1.0
-0.918151,0.00262502,-0.487345,-0.00640754,0.159939,0.154339,0.4511,-0.414656,-0.544463,1.0
-0.426736,-0.00694545,-0.492013,-0.0146757,0.343091,-0.0510188,-0.0111654,-0.55626,-0.463947,1.0
0.632539,0.00262502,1.19642,0.042368,0.344242,-0.0963763,0.222712,0.191031,0.00138029,0.0
-0.346844,0.0410163,-0.936349,-0.00640754,0.436393,0.0874812,-0.310193,-0.833977,-0.544463,1.0
0.550923,-0.0229692,-0.375094,-0.00640754,0.89715,-0.0239476,-0.843097,-1.06693,-0.466485,1.0
-0.59169,0.00262502,-0.824098,-0.0307953,0.344242,-0.0128047,-0.00567557,-0.647612,-0.544463,1.0
-0.0203832,0.0410163,-0.711847,0.0179802,0.528545,-0.00723327,-0.53858,-0.880569,-0.466485,1.0
0.632539,-0.0101721,-0.487345,0.0179802,0.89715,-0.101948,-0.919227,-1.16012,-0.466485,1.0
0.550923,0.00262502,-0.936349,-0.00640754,-2.88106,-0.0740906,-1.22374,2.52059,2.73059,0.0
-0.918151,0.00262502,-0.487345,0.042368,-0.39297,-0.00723327,0.527229,0.191031,-0.154575,1.0
-0.0167229,-0.0586242,2.32155,-0.0146757,0.528875,-0.00833329,1.59938,0.430464,-0.463947,1.0
0.632539,0.00262502,0.0739102,-0.00640754,0.989302,0.0429097,-0.462451,-0.973751,-0.544463,1.0
0.469308,0.0538134,-0.599596,-0.00640754,0.89715,-0.00723327,-0.843097,-1.16012,-0.544463,1.0
-0.918752,-0.00694545,-0.604556,-0.0146757,0.0644157,0.0212182,0.44899,-0.321325,-0.463947,1.0
-0.59169,0.00262502,0.410663,-0.00640754,0.344242,0.126481,0.831746,-0.135108,-0.544463,1.0
0.550923,0.00262502,-0.936349,0.0667558,-2.6046,-0.00723327,-1.14761,2.33423,2.49666,0.0
0.061232,0.00262502,0.0739102,-0.00640754,0.712847,0.533197,-0.00567557,-0.647612,-0.544463,1.0
-0.428459,0.00262502,1.19642,-0.00640754,0.344242,0.00948106,1.21239,0.191031,-0.466485,1.0
-0.183614,0.0282192,-0.262843,-0.00640754,0.528545,0.0206239,-0.00567557,-0.694203,-0.544463,1.0
0.061232,0.00262502,1.08417,-0.00640754,0.528545,-0.0740906,0.755617,-0.088517,-0.466485,1.0
-0.428459,0.00262502,-0.711847,-0.128346,0.436393,0.12091,-0.157934,-0.740795,-0.544463,1.0
0.142847,0.00262502,2.43118,-0.0795709,0.712847,-0.00723327,1.51691,0.330804,-0.544463,1.0
-0.0203832,0.0410163,-0.711847,0.0179802,0.528545,-0.00723327,-0.462451,-0.880569,-0.466485,1.0
0.639298,0.0447333,-0.942184,0.0439139,-1.14318,0.0080842,-1.16155,0.759372,1.26078,0.0
-0.59169,-0.0101721,-0.487345,-0.00640754,0.159939,-0.0908049,0.298841,-0.368065,-0.466485,1.0
0.550923,-0.0101721,1.08417,-0.00640754,0.89715,-0.0406619,0.222712,-0.461247,-0.466485,1.0
-0.918151,0.00262502,-0.375094,-0.00640754,-0.485121,-0.0573762,0.603358,0.377396,0.00138029,1.0
2.50969,-0.0613604,-0.262843,-0.00640754,-3.71042,-0.00723327,-2.44181,3.68538,4.36812,0.0
0.632539,0.00262502,0.747417,-0.177122,-1.59094,-0.00166183,-0.0818048,1.91491,1.63891,0.0
0.550923,-0.0229692,1.42092,-0.00640754,0.436393,-0.113091,0.374971,0.144439,-0.0765973,0.0
-0.918752,-0.00694545,-1.05473,-0.0146757,-0.400043,-0.0674362,0.14222,-0.0394041,-0.0719629,1.0
0.632539,0.00262502,0.635166,-0.00640754,-1.68309,-0.00166183,-0.157934,1.9615,1.71689,0.0
0.224462,-0.0101721,-0.262843,-0.00640754,0.804999,-0.00723327,-0.462451,-0.92716,-0.544463,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-2.4203,0.137624,0.298841,2.10127,1.56093,1.0
-0.918752,-0.00694545,-1.16727,-0.424803,-0.0284761,-0.00833329,0.0655271,-0.462286,-0.463947,1.0
-0.918752,-0.00694545,-0.942184,0.336862,-0.307152,0.0474862,0.295605,-0.086391,-0.228757,1.0
0.632539,0.0282192,1.30867,0.0179802,0.436393,0.0540526,0.298841,0.0978481,-0.0765973,0.0
0.550923,0.0282192,-0.262843,-0.0551831,0.89715,-0.00723327,-0.61471,-1.02034,-0.544463,1.0
-0.590741,-0.00694545,-0.154385,-0.0146757,0.157307,-0.00833329,0.525682,-0.227352,-0.463947,1.0
-0.346844,0.00262502,0.0739102,-0.0307953,0.436393,0.0373383,0.374971,-0.414656,-0.544463,1.0
0.550923,0.00262502,1.08417,0.0911436,0.0677874,-0.0629477,0.222712,0.377396,0.235313,0.0
0.557296,-0.00694545,-0.942184,-0.0146757,-1.05029,0.0048007,-1.16155,0.665399,1.10399,0.0
2.50969,0.0666105,-0.262843,-0.00640754,-2.97321,-0.029519,-2.51794,2.93992,3.7443,0.0
0.550923,0.00262502,1.19642,0.0911436,0.436393,-0.00723327,0.298841,0.0512568,-0.0765973,0.0
-0.265229,0.00262502,0.298412,-0.152734,0.528545,-0.241234,0.374971,-0.461247,-0.544463,1.0
0.714154,-0.0357662,0.298412,-0.0551831,0.989302,-0.00723327,-0.462451,-0.92716,-0.544463,1.0
-0.75492,0.00262502,-0.936349,0.0667558,0.159939,-0.00723327,-0.00567557,-0.601021,-0.544463,1.0
2.85337,-0.00694545,0.183243,0.395452,-1.88631,-0.0674362,-2.54202,2.075,2.98552,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-2.69676,0.0874812,-1.22374,2.42741,2.65262,0.0
-0.426736,-0.00694545,-0.604556,-0.0146757,0.435983,0.0737542,-0.0111654,-0.69722,-0.542344,1.0
2.83615,0.00262502,0.186161,0.188695,-1.77524,-0.00166183,-2.51794,1.91491,2.88655,0.0
-0.918151,0.00262502,-0.824098,-0.0307953,-1.59094,-0.00723327,0.374971,1.26263,0.859133,1.0
0.387693,0.0410163,-0.711847,-0.00640754,0.89715,0.12091,-0.843097,-1.2533,-0.544463,1.0
-0.918151,-0.0101721,2.31893,2.62747,0.0677874,0.132053,2.43046,0.843308,-0.544463,1.0
-0.59169,0.00262502,-0.487345,-0.0551831,0.344242,0.165481,0.222712,-0.55443,-0.544463,1.0
0.061232,-0.0101721,-0.487345,-0.00640754,0.528545,-0.118662,-0.310193,-0.740795,-0.466485,1.0
0.632539,0.00262502,1.30867,-0.00640754,0.528545,0.143196,0.298841,-0.0419257,-0.154575,0.0
-0.918752,-0.00694545,-0.379471,-0.0146757,-0.0284761,-0.0378848,0.602375,-0.133378,-0.463947,1.0
-0.0203832,0.00262502,-0.150592,-0.00640754,0.528545,-0.00723327,-0.0818048,-0.601021,-0.466485,1.0
-0.836749,0.00597425,-0.942184,-0.0146757,0.157307,0.0080842,0.218912,-0.55626,-0.542344,1.0
0.142847,0.00262502,1.75768,-0.177122,0.712847,-0.00723327,1.06013,0.0512568,-0.466485,1.0
0.550923,0.00262502,-0.824098,0.115531,-1.13018,0.0317668,-1.07148,0.796717,1.24902,0.0
0.147282,-0.0198651,-0.492013,0.161093,0.714658,-0.00833329,-0.394628,-0.885168,-0.542344,1.0
-0.918151,0.00262502,2.20668,0.0911436,-0.761575,-0.00723327,2.35433,1.68195,0.157335,1.0
-0.590741,-0.00694545,-0.492013,-0.0146757,0.157307,-0.106838,0.218912,-0.368312,-0.463947,1.0
0.224462,0.00262502,0.298412,-0.00640754,0.804999,0.00948106,-0.00567557,-0.647612,-0.544463,1.0
-0.180728,0.057653,-0.266928,-0.0146757,0.528875,0.0048007,-0.0111654,-0.650233,-0.542344,1.0
-0.918151,0.00262502,-1.0486,-0.00640754,-0.39297,0.0819098,0.222712,-0.0419257,-0.154575,1.0
0.632539,0.0538134,1.30867,-0.00640754,0.344242,-0.00723327,0.298841,0.191031,0.00138029,0.0
-0.918151,0.00262502,-0.936349,-0.0307953,0.0677874,-0.0518048,0.146583,-0.461247,-0.466485,1.0
-0.265229,0.0154221,-1.0486,-0.00640754,0.436393,-0.00723327,-0.462451,-0.880569,-0.466485,1.0
0.142847,-0.0229692,0.635166,-0.00640754,0.712847,-0.00723327,0.222712,-0.414656,-0.466485,1.0
-0.918752,-0.00694545,-0.604556,0.102504,-0.400043,-0.00833329,0.44899,0.148543,-0.15036,1.0
-0.918752,-0.00694545,-0.942184,-0.0146757,-1.51474,-0.0772867,0.218912,1.13527,0.790403,1.0
-0.918151,0.00262502,-0.711847,-0.00640754,-1.49879,-0.0852335,0.374971,1.16945,0.781156,1.0
0.550923,0.00262502,-0.824098,-0.00640754,0.344242,-0.0128047,-1.07148,-0.647612,0.00138029,0.0
0.550923,-0.0357662,-0.262843,-0.00640754,0.89715,-0.00723327,-0.690839,-1.06693,-0.544463,1.0
-0.75492,0.0154221,-0.487345,-0.00640754,0.159939,-0.00723327,0.374971,-0.414656,-0.544463,1.0
-0.918752,-0.00694545,-0.154385,0.278273,-0.21426,-0.0444518,0.75576,0.101556,-0.307154,1.0
-0.918151,0.00262502,0.522914,-0.00640754,-0.208667,-0.00166183,1.21239,0.377396,-0.31053,1.0
0.550923,-0.0101721,1.30867,-0.00640754,0.344242,-0.00723327,0.298841,0.191031,0.00138029,0.0
-0.918151,0.00262502,-1.16085,0.188695,-0.024364,-0.00723327,0.0704537,-0.461247,-0.388508,1.0
0.550923,0.00262502,1.19642,-0.00640754,0.159939,-0.0183762,0.298841,0.284213,0.0793579,0.0
0.550923,0.00262502,-0.487345,0.0179802,0.89715,-0.00723327,-0.919227,-1.16012,-0.466485,1.0
0.639298,-0.00694545,1.19613,-0.0146757,0.435983,-0.0214673,0.218912,0.0545696,-0.0719629,0.0
-0.918151,0.00262502,-0.262843,-0.00640754,-1.59094,0.00390962,0.679488,1.49559,0.859133,1.0
0.632539,0.00262502,0.747417,-0.00640754,0.528545,-0.113091,-0.0818048,-0.228291,-0.154575,0.0
-0.59169,0.00262502,-0.599596,0.188695,0.344242,-0.00723327,0.146583,-0.55443,-0.544463,1.0
0.632539,0.0410163,0.0739102,-0.00640754,0.989302,0.0707669,-0.462451,-0.973751,-0.544463,1.0
0.632539,0.00262502,1.08417,-0.00640754,0.804999,-0.0183762,0.222712,-0.321473,-0.388508,0.0
-0.265229,0.00262502,0.186161,-0.103959,0.436393,-0.00723327,0.374971,-0.368065,-0.466485,1.0
-0.918151,0.00262502,-0.262843,-0.00640754,-1.59094,0.132053,0.679488,1.49559,0.859133,1.0
0.550923,0.00262502,-0.936349,0.0911436,-0.853727,-0.00723327,-1.14761,0.517169,1.01509,0.0
0.632539,0.00262502,1.19642,0.0667558,0.344242,-0.00723327,0.222712,0.191031,0.00138029,0.0
-0.346844,0.00262502,0.186161,-0.0795709,0.436393,0.0930527,0.4511,-0.368065,-0.544463,1.0
-0.428459,0.0666105,-0.150592,-0.00640754,0.344242,-0.00723327,0.374971,-0.368065,-0.466485,1.0
0.147282,-0.0586242,0.0707001,-0.131855,0.714658,-0.0181838,-0.0878579,-0.650233,-0.542344,1.0
0.795769,0.0538134,0.0739102,-0.00640754,0.989302,-0.00723327,-0.766968,-1.02034,-0.466485,1.0
0.387693,0.00262502,1.98218,-0.00640754,0.804999,-0.0406619,0.984005,0.00466555,-0.466485,1.0
-0.508739,-0.0586242,-1.05473,-0.0146757,0.343091,-0.00833329,-0.241243,-0.744207,-0.542344,1.0
0.632539,0.0154221,-0.487345,-0.152734,-2.0517,-0.0350905,-0.919227,1.86832,2.0288,0.0
2.99938,0.00262502,0.298412,0.188695,-1.49879,-0.00723327,-2.59407,1.63536,2.65262,0.0
-0.754747,-0.0457045,-0.266928,-0.0146757,0.157307,-0.00833329,0.525682,-0.321325,-0.542344,1.0
1.04931,-0.0198651,2.88427,-0.0146757,1.17912,-0.0707197,0.985837,0.0545696,-0.463947,1.0
-0.75492,0.00262502,-0.375094,0.188695,0.159939,-0.00723327,0.374971,-0.368065,-0.544463,1.0
0.387693,0.00262502,-0.824098,-0.00640754,0.804999,-0.0183762,-0.919227,-1.16012,-0.466485,1.0
-0.836535,0.00262502,0.522914,0.0179802,-1.22233,0.0206239,1.13626,1.44899,0.625201,1.0
-0.344734,-0.00694545,-0.0418426,-0.0146757,0.343091,-0.0740032,0.295605,-0.321325,-0.463947,1.0
-0.754747,-0.00694545,-0.604556,-0.190445,0.157307,-0.00833329,0.295605,-0.462286,-0.542344,1.0
0.550923,-0.0485633,1.42092,-0.00640754,0.436393,-0.00723327,0.374971,0.144439,-0.0765973,0.0
0.550923,-0.0741575,-1.4976,-0.103959,-1.59094,-0.00723327,-1.52826,0.983082,1.63891,0.0
0.387693,0.105002,-0.936349,-0.00640754,-0.300818,-0.00723327,-1.07148,-0.135108,0.391268,0.0
0.224462,-0.0101721,0.186161,-0.00640754,0.804999,0.00390962,-0.0818048,-0.740795,-0.544463,1.0
-0.918151,0.00262502,-1.0486,-0.00640754,-0.39297,0.00390962,0.222712,-0.0419257,-0.154575,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-0.669424,-0.00723327,0.298841,0.284213,0.0793579,1.0
0.639298,-0.00694545,1.42121,-0.190445,0.435983,0.0080842,0.372297,0.148543,-0.0719629,0.0
-0.918752,0.00597425,-1.05473,-0.0146757,0.0644157,0.0507697,0.14222,-0.509273,-0.463947,1.0
0.061232,0.00262502,-0.375094,-0.00640754,0.528545,-0.0685191,-0.310193,-0.740795,-0.466485,1.0
-0.590741,-0.00694545,0.0707001,0.219683,0.157307,-0.106838,0.602375,-0.133378,-0.463947,1.0
2.75453,0.00262502,0.0739102,-0.00640754,-2.0517,0.165481,-2.59407,2.10127,3.04251,0.0
-0.918151,0.00262502,1.08417,-0.00640754,-0.761575,0.165481,1.59304,1.21604,0.235313,1.0
0.557296,-0.00694545,-0.942184,-0.0146757,-1.70053,-0.0641528,-1.23825,1.32321,1.73117,0.0
0.142847,0.0410163,-0.599596,-0.00640754,0.712847,-0.00723327,-0.53858,-0.92716,-0.466485,1.0
-0.346844,0.0282192,0.0739102,-0.00640754,0.344242,-0.174377,0.374971,-0.274882,-0.466485,1.0
-0.918151,0.00262502,-0.936349,-0.0307953,-0.024364,-0.0239476,0.222712,-0.368065,-0.388508,1.0
0.632539,0.00262502,-0.936349,-0.00640754,-2.51245,0.12091,-1.22374,2.14786,2.41868,0.0
0.387693,0.00262502,0.0739102,-0.00640754,0.804999,-0.0462334,-0.310193,-0.740795,-0.466485,1.0
-0.265229,0.00262502,0.0739102,0.0179802,0.436393,-0.0239476,0.298841,-0.414656,-0.466485,1.0
0.224462,0.0154221,-0.150592,-0.00640754,0.804999,0.00390962,-0.310193,-0.880569,-0.544463,1.0
-0.262731,-0.0198651,0.295786,-0.0146757,0.435983,-0.0477353,0.44899,-0.321325,-0.463947,1.0
-0.183614,-0.0613604,-0.487345,-0.00640754,0.528545,-0.00723327,-0.157934,-0.787386,-0.544463,1.0
0.550923,0.00262502,0.859668,-0.00640754,0.89715,-0.00723327,0.0704537,-0.55443,-0.544463,1.0
-0.59169,0.00262502,-0.487345,0.0667558,0.344242,0.0874812,0.298841,-0.507838,-0.544463,1.0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.31448,0.0206239,0.222712,0.983082,0.703178,1.0
0.632539,0.00262502,0.635166,-0.00640754,0.89715,-0.0629477,-0.157934,-0.647612,-0.466485,1.0
-0.918752,-0.00694545,-1.05473,-0.0146757,-0.864502,-0.0017663,0.14222,0.477451,0.320021,1.0
-0.918151,0.00262502,-1.16085,-0.00640754,-0.208667,-0.079662,0.0704537,-0.321473,-0.31053,1.0
-0.265229,0.00262502,0.186161,0.0667558,0.436393,-0.00723327,0.374971,-0.368065,-0.466485,1.0
-0.59169,0.00262502,-0.375094,-0.00640754,0.344242,0.0317668,0.298841,-0.461247,-0.544463,1.0
-0.754747,0.0188939,-0.717099,-0.0146757,0.157307,-0.00833329,0.218912,-0.509273,-0.542344,1.0
0.550923,0.00262502,1.30867,0.0667558,0.528545,-0.0908049,0.298841,-0.0419257,-0.232552,0.0
-0.75492,-0.0485633,-0.487345,-0.00640754,0.159939,-0.00723327,0.4511,-0.368065,-0.544463,1.0
0.557296,-0.00694545,1.08358,0.395452,0.0644157,-0.0181838,0.218912,0.383478,0.241625,0.0
-0.918752,-0.00694545,-0.829642,-0.0146757,-1.05029,-0.0740032,0.372297,0.665399,0.398418,1.0
-0.428459,-0.0229692,-0.487345,-0.00640754,0.436393,0.154339,0.0704537,-0.647612,-0.544463,1.0
-0.918151,0.00262502,-1.0486,0.0911436,0.0677874,-0.00723327,0.222712,-0.507838,-0.544463,1.0
0.632539,0.00262502,-1.0486,-0.152734,-1.68309,0.148767,-1.29987,1.30922,1.71689,0.0
2.77137,-0.0198651,0.0707001,-0.0146757,-1.79342,-0.0346013,-2.61871,1.88706,2.90712,0.0
-0.265229,-0.138143,-0.487345,-0.00640754,0.436393,-0.00723327,-0.0818048,-0.647612,-0.466485,1.0
0.061232,0.00262502,1.08417,-0.00640754,0.712847,0.0651955,0.679488,-0.228291,-0.544463,1.0
0.632539,0.00262502,1.19642,-0.00640754,0.89715,-0.0128047,0.222712,-0.414656,-0.466485,1.0
-0.101998,0.00262502,-0.487345,-0.00640754,0.528545,-0.00723327,-0.234063,-0.740795,-0.544463,1.0
0.632539,0.00262502,1.08417,-0.0307953,0.344242,-0.0963763,0.222712,0.144439,0.00138029,0.0
0.632539,0.00262502,-0.711847,0.0667558,-0.853727,-0.00723327,-1.07148,0.563761,1.01509,0.0
0.550923,0.00262502,-0.936349,-0.00640754,-0.485121,0.0429097,-1.14761,0.144439,0.703178,0.0
0.550923,0.00262502,0.859668,0.139919,-1.31448,-0.00723327,0.0704537,1.72854,1.40498,0.0
-0.59169,0.00262502,-0.599596,0.042368,0.344242,-0.00723327,0.146583,-0.55443,-0.544463,1.0
0.387693,-0.0229692,0.298412,-0.00640754,0.89715,0.0484811,-0.157934,-0.787386,-0.544463,1.0
2.52536,0.0188939,-0.266928,-0.0146757,-3.46547,0.0376357,-2.54202,3.48461,4.16147,0.0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.03803,-0.107519,0.298841,0.656943,0.391268,1.0
0.061232,0.00262502,-0.487345,0.0179802,0.528545,-0.0406619,-0.310193,-0.740795,-0.466485,1.0
0.387693,-0.0101721,-0.487345,-0.00640754,0.89715,0.0150525,-0.690839,-1.16012,-0.544463,1.0
-0.59169,0.00262502,-0.936349,-0.00640754,0.159939,-0.00723327,-0.0818048,-0.601021,-0.466485,1.0
0.147282,0.0318136,-0.717099,-0.0146757,0.714658,-0.00833329,-0.701398,-0.979141,-0.463947,1.0
-0.590741,-0.00694545,-0.717099,-0.249034,0.343091,0.0737542,0.0655271,-0.650233,-0.542344,1.0
2.85337,-0.00694545,0.0707001,-0.0146757,-1.79342,0.0803211,-2.61871,1.93404,2.90712,0.0
0.306078,0.0538134,-0.599596,-0.00640754,0.804999,-0.00723327,-0.690839,-1.06693,-0.544463,1.0
