0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
-2.11496,-1.97232,-1.39744,0.908532,1.34288,1.95341,3.43508,-0.873721,-1.06842,-1.5439,-1.3038,-0.970827,0.0740294,-0.645286,-1.78544,-0.846925,-0.89396,0.153596,-0.605228,-1.85127,-0.615033,-0.87514,0.386728,-0.568188,-1.71506,1.0
-1.79747,-1.61359,-2.00143,-0.113818,1.25662,1.21318,2.1801,-0.173675,0.700056,-1.18745,-0.572946,-0.139444,0.270961,-0.531489,-0.701175,-0.158163,-0.554066,0.224647,-0.58411,-1.18254,-0.121663,-0.6568,0.43756,-0.548249,-0.813754,0.0
0.606587,0.480316,-0.0726102,-0.379602,-0.241058,0.129119,0.756225,0.248224,-0.243117,-0.0611863,-1.20487,0.180911,0.825547,-0.00613678,0.694349,-1.13274,-0.151417,0.613083,-0.295228,0.412314,-0.567269,0.0821947,0.682985,-0.0880915,0.63836,1.0
0.321104,0.0475239,0.76525,0.258928,-0.313128,-0.0773874,0.14551,-0.271901,0.00353809,0.0601671,1.80855,0.120973,-0.390616,-0.223867,0.670702,0.859388,0.736506,0.0852931,0.271191,1.13493,0.660368,0.435541,0.0323623,-0.0164508,0.989587,0.0
0.537085,0.763871,-0.110819,-0.890901,-0.683205,-0.897627,-0.477258,0.795454,0.644946,0.978203,-0.558364,-0.807387,0.00887511,-0.652552,-0.777603,0.525941,-0.744761,0.134476,-0.595294,-0.718326,0.563841,-0.745621,0.363421,-0.553726,-0.82052,0.0
0.175734,0.348739,0.570757,-0.0864325,-0.374365,-0.405627,0.252222,0.112698,0.245745,0.277538,-0.0541703,1.52954,1.32103,0.615422,0.943302,0.129469,0.101574,0.712309,-0.234871,0.411534,0.448044,0.0121831,0.580102,-0.326041,0.487672,0.0
0.232732,0.18293,1.34486,0.352966,-0.210555,0.125481,0.83832,-0.731759,-0.194963,-0.266014,0.115107,2.26394,1.15648,1.58351,1.72869,-1.14986,2.46452,2.68645,2.58534,1.72714,-0.405358,2.44474,1.03329,1.51093,1.71675,0.0
-1.86427,-1.79502,-2.10845,-0.0472141,1.33309,1.08732,1.53852,0.609196,0.431283,-1.1338,-0.377753,-0.0192396,0.361522,-0.493529,-0.715368,-0.14596,-0.505053,0.262156,-0.573396,-1.13029,0.121563,-0.604509,0.416531,-0.541253,-0.759183,0.0
0.830504,0.96671,-0.537235,-1.32297,-0.788797,-1.12737,-1.02837,1.13088,1.1201,1.20416,2.32054,-0.54664,-0.902735,-0.114857,-1.04162,1.85688,-0.153536,-0.880587,0.00597651,-0.122473,1.16078,-0.280606,-0.664715,0.147859,-0.249303,1.0
0.757704,0.895329,-0.777334,-1.23794,-0.749759,-1.08287,-1.13833,1.13486,0.991166,1.24264,2.02421,-0.742813,-0.535126,-0.306272,-0.940334,1.85748,-0.433362,-0.725082,-0.0544703,-0.340433,0.96498,-0.499536,-0.18241,-0.208615,-0.417621,1.0
0.462736,0.341313,-0.275169,-0.522703,-0.404578,-0.220949,0.166339,0.451202,0.100115,0.442717,-0.908342,0.516836,1.03567,0.315847,0.559053,-1.14384,0.0445054,1.03413,0.0963269,0.311219,-0.868443,0.114827,0.580811,0.242857,0.442287,0.0
-0.406527,-0.397572,2.17445,1.61688,0.0986558,0.158813,-0.242227,-0.705963,-0.917706,-0.571436,0.898377,1.67064,-0.963392,1.08697,1.61274,-0.31001,1.28704,-0.758524,0.853452,1.54585,-1.14205,1.3775,-0.915538,0.949939,1.66811,0.0
0.570707,0.396512,0.314088,-0.695768,-0.611095,-0.74735,0.0430264,0.523993,0.385219,0.811705,0.553606,-0.297227,0.404838,-0.38296,-0.00137933,-0.0319124,-0.457209,0.197651,-0.464116,-0.0751687,-0.989747,-0.520914,0.340473,-0.480356,-0.211364,0.0
-2.05448,-2.0842,-1.41797,0.642048,1.75454,1.97379,2.29781,-1.18215,-0.882026,-1.66326,-0.432693,-0.82056,0.135945,-0.615552,-1.00939,-0.281485,-0.796623,0.216081,-0.587458,-1.15832,0.247214,-0.810825,0.417251,-0.561002,-1.26897,1.0
0.301764,0.56552,0.23711,-0.176143,-0.277438,-0.0831643,0.269762,0.16353,0.10968,0.00791581,-0.106572,1.24154,1.50249,0.631084,1.17707,-0.304453,0.14633,0.863026,-0.064115,0.621679,0.457409,0.220219,0.560113,-0.0733396,0.605048,0.0
0.208506,0.30911,0.535446,0.0598472,-0.356195,-0.278747,-0.0365799,0.172485,0.0721105,0.212593,0.372705,-0.780512,-0.0795564,-0.611685,-0.596223,1.49555,-0.632323,0.0751187,-0.537145,-0.366559,1.59635,-0.622808,0.256959,-0.482065,-0.588037,0.0
0.560482,0.61956,-0.432843,-0.347869,-0.424707,-0.336076,-0.468583,0.80168,0.238499,0.342812,-1.20171,-0.260537,-0.452792,-0.067623,-0.0116837,-0.829295,-0.499966,-0.170117,-0.405927,-0.337705,-0.212204,-0.32843,-0.07292,-0.25425,-0.141792,1.0
-0.0782771,-0.168558,1.45392,1.25643,0.0258357,0.196013,-0.135446,-0.785249,-0.71119,-0.453141,0.697247,1.30275,-0.864596,0.860128,1.57661,-0.135106,1.3874,-0.215972,0.900396,1.60865,-0.261367,1.63385,-0.803109,1.12252,1.78254,1.0
0.360712,0.50946,-0.0727801,-0.446705,-0.523543,-0.596663,-0.0942283,0.636141,0.424557,0.596903,0.666364,-0.612374,0.0495728,-0.625267,-0.409395,1.67261,-0.666414,0.10926,-0.573775,-0.422258,1.80786,-0.71112,0.326111,-0.54607,-0.80242,0.0
-0.101814,-0.0628455,0.498926,0.392895,-0.00681634,0.159363,-0.214352,-0.460477,-0.155285,-0.107821,0.562022,-0.41978,0.308291,-0.431014,-0.0463247,1.34947,-0.377993,0.243096,-0.414993,0.0836242,1.63266,-0.480656,0.224667,-0.443896,-0.45639,1.0
-2.12608,-2.25453,-0.995064,2.71461,2.4686,2.12949,0.424107,-2.29823,-2.32256,-2.41311,0.909041,-0.361592,-0.0698017,-0.513169,0.262056,0.593534,-0.381301,0.268383,-0.497557,0.149828,0.72807,-0.507772,0.350488,-0.497747,-0.0924694,1.0
0.365539,-0.011004,0.243097,0.580052,-0.16473,-0.248124,-1.05917,-0.134276,-0.034591,0.129969,0.374714,1.25615,-2.09648,1.51076,1.45013,-0.0859428,2.0317,-2.56971,1.93532,1.6509,-0.545301,1.75705,-2.02237,1.51577,1.68254,0.0
-2.20699,-2.13672,-1.65214,1.23889,2.3894,2.81079,1.18513,-2.42888,-1.96854,-2.17189,-0.395253,-0.719215,0.0797562,-0.62087,-0.487493,-0.568868,-0.512829,0.153246,-0.52809,-0.0707212,-0.314527,-0.659448,0.389906,-0.537235,-0.532468,1.0
0.508381,0.702834,0.21922,-0.574745,-0.635771,-0.678937,-0.0642747,0.922174,0.593165,0.539564,-1.70614,0.294079,1.692,0.439019,0.162601,-1.29365,-0.234601,1.03651,-0.134396,-0.032642,-0.812384,-0.268283,0.957405,-0.311329,-0.0299237,0.0
-2.10547,-1.86867,-2.12357,0.337655,2.15958,2.42042,1.07139,-1.51885,-1.15673,-1.7809,-0.0286343,-0.0561293,0.246915,-0.27333,0.347889,-0.129169,-0.0990158,0.488342,-0.266044,-0.058268,0.373775,-0.376574,0.322033,-0.388707,-0.188067,1.0
0.119025,0.168338,0.114387,0.141113,-0.124232,-0.0787167,-0.336315,0.209065,-0.191965,0.0766281,0.00933483,-0.462506,0.189896,-0.496418,0.029084,1.04387,-0.537635,0.143871,-0.49299,-0.124242,1.10636,-0.519415,0.294548,-0.444866,-0.219859,0.0
0.699036,0.830115,-0.296018,-1.01401,-0.725652,-0.862057,-0.615612,1.17086,0.649803,0.951238,-0.789417,-0.621889,0.137465,-0.62001,-0.670992,0.352856,-0.709831,0.202839,-0.592615,-0.769488,0.0574884,-0.756055,0.401919,-0.560882,-0.887843,0.0
0.41927,0.105842,0.435161,0.523363,-0.154195,-0.185688,-1.03736,-0.31,0.0302534,0.0397583,1.35418,2.24208,-3.89234,3.34568,1.53985,0.544501,3.29133,-3.49775,3.93807,1.80129,0.348279,3.05454,-4.05793,3.5685,1.74387,1.0
0.353416,0.573695,-0.124862,-0.698927,-0.500695,-0.770197,-0.284204,0.818551,0.49257,0.745791,-0.157644,-0.547,0.30895,-0.518865,-0.641108,0.144811,-0.755216,0.117555,-0.574095,-0.998572,0.083804,-0.688932,0.32733,-0.502894,-0.811285,0.0
0.744332,0.979892,-0.948,-1.34852,-0.93004,-1.32754,-1.31142,1.31958,1.47427,1.46786,-0.326871,-0.918586,0.135746,-0.624368,-1.79191,-0.453631,-0.861577,0.16324,-0.602739,-1.66513,-1.62972,-0.877459,0.377863,-0.570727,-1.69134,0.0
0.429115,0.320604,-0.320094,-0.316766,-0.38346,-0.370047,-0.0918596,0.360702,0.278027,0.447345,-0.616362,-0.925033,-0.0293139,-0.660568,-1.11302,0.60205,-0.754466,0.122313,-0.593285,-0.719235,0.518356,-0.72864,0.358953,-0.544791,-0.788517,0.0
0.207376,-0.00948482,-0.168238,0.0782871,-0.00919503,0.0637151,-0.716497,-0.289861,-0.103183,0.12802,0.124432,-0.391425,-0.00950481,-0.343662,0.0316026,1.27734,-0.31025,-0.0806159,-0.304863,0.0954377,1.41507,-0.342672,-0.0298136,-0.304103,-0.179512,1.0
-0.507732,-0.480277,2.10968,1.79255,0.0141022,-0.249563,-0.821219,-0.560912,-0.567628,-0.304493,0.0161711,0.393034,-0.676239,0.0282644,1.00422,-0.386718,0.462056,-0.705913,0.0687121,1.02625,-0.894089,0.603299,-0.652672,0.21952,1.13719,0.0
-2.26014,-2.15877,-0.685224,2.50917,2.7564,2.19612,-0.23662,-2.65009,-2.60941,-2.42847,0.814503,-0.560772,-0.0989757,-0.592685,-0.0429465,0.584129,-0.235011,0.156544,-0.462337,0.477108,0.592095,-0.462386,0.285034,-0.493179,-0.00500739,1.0
0.711729,1.00834,-0.716047,-1.11361,-0.737416,-0.931119,-0.318865,1.14461,0.859758,0.960803,-2.75787,-0.245385,1.57666,0.54741,-0.767529,-1.99369,-0.478368,1.08166,-0.0499828,-0.932009,-1.40252,-0.454881,1.08639,-0.209645,-0.780702,1.0
1.05544,0.118455,0.61915,-0.098376,-0.520255,-0.370227,0.315517,0.131488,0.251032,0.197172,-0.986189,1.52911,0.741163,0.852332,1.65941,-1.48428,2.04654,1.14364,1.47537,1.6763,-1.84499,1.75637,0.0564091,0.888333,1.81371,1.0
0.569338,0.775914,-0.312289,-0.433632,-0.359583,-0.0505122,0.159013,0.378153,0.297357,0.0536207,-0.900886,0.607357,1.01646,0.613323,1.0076,-0.836201,0.41859,1.50175,0.446415,0.682746,-0.193714,0.405227,0.869663,0.172536,0.734647,1.0
0.634852,0.603119,0.126291,-0.519545,-0.582331,-0.584389,-0.303174,0.848325,0.771407,0.407107,-0.989927,0.411204,1.04817,-0.0184,0.634402,-0.935027,-0.338434,0.448784,-0.451832,0.122203,-0.688862,-0.318036,0.588927,-0.431743,0.151617,0.0
0.690901,0.540264,-0.49259,-0.806468,-0.533268,-0.679617,-1.04458,0.773835,0.518136,0.87491,-0.367089,-0.662966,0.12825,-0.586478,-0.621869,-0.00274841,-0.665405,0.160502,-0.560443,-0.571067,-0.294249,-0.649024,0.385878,-0.519015,-0.557864,0.0
-0.198361,-0.228575,1.91445,1.21555,-0.139094,-0.0695517,-0.2184,-0.415122,-0.514448,-0.270451,0.740054,0.289121,-0.458548,-0.0500327,0.990197,-0.0564489,0.340323,-0.173975,-0.0341914,1.04288,-0.102344,0.594783,-0.38333,0.175084,1.21179,1.0
0.655071,0.762582,-0.0577584,-0.941493,-0.602909,-0.58385,-0.386498,0.621069,0.841938,0.645276,-1.33206,-0.0604569,0.800121,-0.0262557,0.290111,-1.20525,-0.176443,0.323872,-0.122873,0.231973,-0.343362,-0.0231375,0.139573,-0.0118433,0.391185,0.0
-1.934,-1.91106,-1.89531,0.485664,1.51779,1.48131,1.51953,-0.444136,-0.214502,-1.31789,-0.447375,-0.0504824,0.567629,-0.386138,-0.705923,-0.253351,-0.480097,0.426736,-0.502075,-1.03942,0.257159,-0.569997,0.488892,-0.520704,-0.571137,0.0
0.183649,0.481616,0.316316,-0.344371,-0.185818,-0.339414,0.165229,0.350878,0.0452752,0.176114,-0.00534711,1.27199,1.02801,0.394373,1.05707,0.126721,0.196302,0.885544,-0.121084,0.650893,0.712669,0.0636649,0.56574,-0.324112,0.50982,0.0
0.558743,0.49153,-0.342052,-0.642877,-0.381271,-0.316546,-0.0366199,0.604388,0.256559,0.411854,-1.95117,0.008895,1.00244,0.250852,-0.0612165,-1.79188,-0.262326,0.8747,-0.186338,-0.192215,-1.64102,-0.0934989,0.889142,0.0785871,0.0133625,0.0
0.167638,0.041887,1.12362,0.651313,-0.241827,-0.194463,-0.385478,-0.450413,0.0330319,-0.0201388,1.38962,1.93186,-2.4161,1.84534,1.53178,0.532678,3.03295,-2.24643,3.15108,1.76831,0.334716,2.35961,-2.05059,1.91133,1.70767,1.0
1.06675,0.318395,-0.608876,-0.648084,-0.60073,-0.432992,-0.754196,0.603169,0.515237,0.698427,-0.815483,-0.303254,0.174544,-0.425767,0.296067,-1.05929,-0.394024,0.210794,-0.471052,0.155465,-0.38353,-0.265914,0.447085,-0.382,0.298526,1.0
0.793415,0.426076,0.175274,-0.600441,-0.580552,-0.349938,0.697247,0.0261057,0.193254,0.527761,-1.15591,-0.505673,0.336585,-0.49273,-0.264535,-1.26864,-0.242157,0.281735,-0.403669,0.29154,-1.14732,-0.220209,0.47427,-0.39994,0.396222,1.0
-2.20867,-2.25385,-0.840769,2.39487,2.45286,2.48467,0.876099,-2.75005,-2.54561,-2.35796,0.279227,-0.125071,-0.69208,-0.0552598,0.423807,0.0224178,-0.375744,-0.251872,-0.333717,0.117066,0.0725502,-0.321184,-0.342942,-0.0602468,-0.0554297,1.0
0.6022,0.745171,-0.131178,-0.453411,-0.538485,-0.429804,0.0869423,0.372416,0.481506,0.40208,-1.22333,1.59878,2.82945,1.81295,0.879397,-1.05556,0.353836,1.45568,0.420919,0.480556,-0.228335,0.329049,0.900376,0.0445058,0.621099,0.0
0.780492,0.91193,-0.954156,-1.07235,-0.412724,-0.704383,-0.943652,0.493899,0.557284,0.867654,0.267223,-0.865285,0.0385388,-0.615492,-1.1539,0.500725,-0.667934,0.00164897,-0.542463,-0.981172,0.579442,-0.621569,0.246715,-0.499846,-0.767689,1.0
0.521204,0.670942,-0.558404,-1.11327,-0.592265,-0.734587,-0.0785369,0.767289,0.538914,0.973446,0.391645,-0.869173,0.242677,-0.552487,-1.65667,0.603199,-0.776864,0.32721,-0.542692,-1.51232,0.602469,-0.768049,0.499256,-0.535166,-1.34904,1.0
0.137125,0.21809,0.32845,0.0221379,-0.202389,-0.16424,-0.410785,0.231753,-0.175004,0.207196,0.478627,-0.598991,-0.0837041,-0.481406,-0.23688,1.55226,-0.500815,-0.120094,-0.390606,-0.0939884,1.80723,-0.457179,-0.336865,0.0755288,-0.578273,0.0
-2.37534,-2.49671,-1.56715,2.1855,3.18121,2.5013,-0.652302,-2.91658,-2.37862,-2.57198,0.189516,-0.340623,-0.294399,-0.415502,0.187397,0.119005,0.154035,-0.343931,-0.134756,0.67434,-0.305692,-0.280486,-0.0413973,-0.338024,0.191225,1.0
-0.423188,-0.45507,1.18541,1.82898,0.180201,-0.159283,-1.34423,-0.592295,-0.58313,-0.321294,0.512389,0.408036,-0.584569,0.0151116,1.08409,-0.142222,0.868143,-0.774265,0.404348,1.32526,-0.572966,0.834212,-0.627096,0.366169,1.36836,0.0
0.498247,0.667364,-0.313488,-0.995954,-0.624987,-0.755395,-0.362441,0.878538,0.594454,0.931679,0.497797,-0.490851,0.194503,-0.514258,-0.618321,0.635791,-0.690241,0.18232,-0.568778,-0.794334,0.700646,-0.717686,0.379742,-0.532218,-0.834692,0.0
0.868543,0.338684,-0.741163,-0.712459,-0.34681,-0.225376,0.00156918,0.194074,0.0351407,0.543662,-1.10254,0.0269351,0.481496,0.245535,0.247634,-1.13825,0.198011,-0.443507,0.250173,0.435661,-0.951558,0.677868,-1.08851,0.895349,0.65552,1.0
-0.0873022,0.146909,0.574355,0.183679,0.0925192,0.188627,0.0234372,-0.369127,-0.388207,-0.202839,1.10012,-0.448514,0.167438,-0.503944,0.0559892,1.23025,-0.516277,0.321384,-0.514148,-0.111749,1.39706,-0.532898,0.41886,-0.524422,-0.323912,1.0
0.598432,0.480886,-0.301804,-0.775465,-0.461847,-0.496038,-0.300635,0.777364,0.305852,0.633333,-0.622149,-0.83856,-0.0282045,-0.588237,-1.12401,0.534667,-0.720165,0.184299,-0.549329,-0.960953,1.01134,-0.686903,0.361382,-0.516946,-0.906253,1.0
0.741573,0.946111,-0.89381,-0.596603,-0.404548,-0.365779,-0.740324,1.03637,0.675439,0.227086,-2.08348,0.699306,2.38307,1.36575,0.719715,-1.73292,0.122613,1.7984,0.392834,0.232882,-1.24133,0.25405,1.66281,0.244016,0.441138,1.0
0.155834,0.413213,0.230953,-0.0694918,-0.120644,-0.0911599,-0.860678,-0.197172,0.0184499,0.186138,0.312359,-0.60129,-0.418171,-0.300335,-0.45583,1.25568,-0.338824,-0.675639,-0.0934189,-0.0919395,1.65294,-0.312819,-0.594174,0.0856932,-0.379632,1.0
-0.0376394,0.113048,0.335446,0.261047,0.0206686,0.256989,-0.0416171,-0.076618,-0.592215,-0.157953,-0.257299,-0.653741,0.0758484,-0.582161,-0.247984,0.703724,-0.563231,0.247364,-0.5479,-0.134146,0.842028,-0.516107,0.470822,-0.512669,-0.137964,0.0
-2.37052,-2.38438,-2.23794,1.31503,3.4535,2.38617,-0.793355,-2.46497,-2.18819,-2.4686,-0.773446,-0.377943,0.0392484,-0.417071,0.172335,-1.09162,-0.0459849,0.0951777,-0.184709,0.392365,-0.649264,0.260017,-0.574145,0.142422,0.61911,1.0
0.311569,0.347849,0.0979162,-0.278237,-0.189966,0.0325522,0.398232,-0.0252861,0.00902508,0.0354207,-0.210814,0.340393,1.12263,0.23582,0.607776,-0.113028,-0.112029,0.739124,-0.0985261,0.259967,0.429264,-0.0793866,0.312289,-0.0536804,0.238339,0.0
-2.07967,-2.35432,-1.59387,0.716847,1.26212,1.59812,3.14791,0.0988058,-0.0447154,-1.5486,-0.606997,-0.858819,0.0987358,-0.644966,-1.41665,-0.283944,-0.827136,0.150108,-0.605658,-1.29336,-0.0897408,-0.845166,0.383819,-0.569188,-1.40523,0.0
-2.26698,-2.07708,-1.80319,0.763391,2.47269,2.88055,1.26338,-2.08086,-1.87806,-2.19035,-1.69749,-0.829225,0.0154115,-0.65687,-0.909701,-1.92558,-0.807597,0.104872,-0.605888,-0.985809,-1.32429,-0.779522,0.398341,-0.559453,-1.02862,1.0
0.297447,0.515727,0.390805,-0.544281,-0.561612,-0.693319,-0.360712,0.846266,0.409285,0.668104,-1.13644,-0.541513,0.339114,-0.516417,-0.665725,-0.532168,-0.697377,0.213283,-0.572706,-0.834642,-0.812044,-0.677129,0.412764,-0.52781,-0.727131,0.0
-0.0770678,0.187167,0.123702,0.107361,-0.00182907,0.0520615,-0.365349,0.207566,-0.389626,0.00257874,0.384899,-0.723583,0.0768578,-0.598682,-0.461837,1.28031,-0.587848,0.161941,-0.519575,-0.265684,1.57674,-0.589797,0.308441,-0.500285,-0.524182,1.0
1.0768,1.04826,-0.714868,-1.30726,-0.843157,-1.1874,-1.07267,1.24368,1.25005,1.16303,1.56515,-0.519915,0.16412,-0.54765,-0.441798,1.53281,-0.706532,0.058108,-0.576004,-0.821599,1.64696,-0.63748,0.206047,-0.513748,-0.74707,0.0
0.115616,0.264625,0.761392,0.0833643,-0.351627,-0.409645,-0.631024,0.0977664,0.0569488,0.394344,0.187847,-0.395023,0.227445,-0.485074,0.0261056,0.242547,-0.499736,0.137185,-0.506732,-0.012603,-0.0261957,-0.494759,0.307421,-0.464655,-0.0909003,0.0
-2.14318,-2.2519,-1.04355,2.7567,2.7605,2.0635,0.536606,-2.86749,-2.53164,-2.50209,1.12785,-0.378662,-0.268183,-0.449763,0.233202,0.905413,0.0519913,-0.511829,-0.1822,0.67466,0.757284,-0.283215,0.0895309,-0.407037,0.258908,1.0
-2.17352,-2.47183,-1.38919,0.562761,1.05742,1.80772,4.12038,0.0263655,0.114657,-1.55012,-0.25563,-0.987888,-0.0272251,-0.676589,-1.37788,-0.0257258,-0.921035,0.124751,-0.614793,-1.99167,0.113937,-0.901665,0.373045,-0.573875,-1.88107,1.0
-0.230594,0.0324822,1.14931,0.514348,-0.175624,-0.128499,0.171486,-0.189476,-0.3832,0.0300437,1.33826,-0.47375,-0.561492,-0.337145,-0.120704,1.21652,-0.458858,-0.356874,-0.290981,-0.0962072,0.247164,-0.493749,0.0489132,-0.371666,-0.232193,1.0
-2.45536,-2.54522,-1.47494,1.59468,3.15066,3.23364,0.240958,-3.1082,-2.81794,-2.64561,-1.36984,-0.532238,0.092959,-0.561582,-0.0167809,-1.77026,-0.151167,0.210704,-0.385179,0.578473,-1.31536,-0.299696,0.378073,-0.447744,0.341023,1.0
0.324822,0.323293,0.504503,-0.630384,-0.543202,-0.369647,0.4555,0.538425,0.110799,0.562611,-0.295558,-0.876599,0.0717506,-0.63913,-1.08439,0.843237,-0.769498,0.196452,-0.590506,-0.884715,1.29575,-0.759633,0.409765,-0.558483,-0.950169,1.0
0.544451,0.484464,0.168987,-0.597592,-0.477658,-0.40135,0.474999,0.430874,0.415272,0.368398,-1.20932,0.530219,1.98553,0.69238,0.405717,-1.34981,0.315667,1.02172,0.304343,0.553936,-1.15263,0.395773,0.648824,0.0936788,0.809835,1.0
0.529789,0.540294,0.030843,-0.758854,-0.561182,-0.639409,-0.132407,0.548179,0.89262,0.599391,0.821529,-0.314637,0.21802,-0.103903,-0.649064,1.17283,-0.411244,-0.280956,-0.0785771,-0.790616,1.07126,-0.403639,-0.298386,-0.030553,-0.712909,1.0
0.954406,1.01297,-0.608976,-1.22421,-0.886923,-1.2674,-1.08031,1.22957,1.11811,1.29656,0.592675,-0.870652,0.112838,-0.636561,-1.40703,0.818231,-0.863596,0.14497,-0.608246,-1.4936,0.778103,-0.843797,0.379472,-0.568498,-1.37134,0.0
0.370287,0.259907,0.375384,-0.00490726,-0.3652,-0.342882,-1.22735,-1.44153,3.72302,-0.317875,2.31399,0.629924,-1.45377,0.579182,0.0148817,1.49441,1.40738,-1.10559,1.22514,0.83809,1.39551,0.787768,-1.45287,0.716087,-0.00222892,1.0
0.648874,0.814063,-0.628065,-1.29281,-0.724313,-0.951178,-0.603589,0.873091,0.934177,1.18754,-0.630374,-0.895319,0.18176,-0.599032,-1.73277,-0.151807,-0.806727,0.260557,-0.574645,-1.58106,-0.807697,-0.781831,0.478418,-0.540343,-1.28518,1.0
0.499366,0.743352,-0.598332,-0.78409,-0.497977,-0.459068,-0.594184,0.345321,0.369677,0.793455,-1.74225,-0.372276,0.614023,-0.0350209,-0.553616,-1.45431,-0.299366,0.6371,-0.104663,-0.224067,-1.17711,-0.20086,0.54635,-0.0629553,-0.124842,1.0
0.515007,0.74793,-0.0629555,-0.726032,-0.605018,-0.62034,-0.12691,0.777613,0.665115,0.597552,-0.979073,0.591865,1.6796,0.357943,0.49183,-0.846076,-0.392225,0.569008,-0.431294,-0.0699016,-0.303903,-0.343382,0.726581,-0.424777,0.0336614,0.0
0.451352,0.71018,-0.232473,-0.608366,-0.452852,-0.427046,-0.499526,0.260247,0.130668,0.688183,0.0714008,-0.800491,0.221818,-0.570967,-1.21717,0.376713,-0.768678,0.209425,-0.575734,-1.06813,0.338914,-0.744891,0.425227,-0.540993,-0.987008,1.0
-0.0741194,-0.313018,1.66863,1.1694,-0.0017891,-0.0769877,-0.831164,-0.605198,-0.680706,-0.161011,0.508661,0.161531,-0.355825,-0.0627057,0.8561,0.225636,0.460997,-0.643817,0.0807955,0.981402,0.220989,0.644006,-0.591036,0.21915,1.13419,1.0
-2.03421,-1.86376,-1.27693,0.82008,1.44301,1.62547,2.59635,-0.689981,-0.664475,-1.53567,-1.5099,-0.407167,1.03168,-0.0952479,-1.20102,-1.15998,-0.501575,0.969038,-0.250183,-1.59215,-0.905193,-0.608097,0.743442,-0.448384,-1.16881,1.0
0.573695,0.706922,-0.62059,-1.14212,-0.697977,-0.967019,-1.00073,1.14166,1.09155,1.09968,-0.0945682,-0.749389,0.338954,-0.489192,-1.59695,0.390406,-0.74776,0.215092,-0.525082,-1.5205,-0.170337,-0.728201,0.375664,-0.477098,-1.29006,1.0
-2.17401,-2.20591,-1.00202,1.32239,2.09021,2.41117,1.78759,-1.92027,-1.68547,-2.07006,0.162931,-0.581351,-0.0187497,-0.530889,-0.179102,-0.293479,-0.558354,0.228944,-0.519835,-0.281136,0.242097,-0.657769,0.378063,-0.520334,-0.596853,1.0
-2.10378,-2.15916,-1.29234,0.614323,0.995094,2.17051,4.25758,-0.280386,-0.474989,-1.60849,-1.05692,-1.00688,0.00290838,-0.668993,-1.63342,-1.12756,-0.902635,0.135066,-0.608956,-1.9067,-0.45602,-0.869173,0.380091,-0.567728,-1.64281,1.0
0.536356,0.626416,0.135785,-0.341323,-0.424697,-0.264175,0.290231,0.514048,0.201929,0.159493,-0.223587,1.14082,1.51526,0.52818,1.07516,-0.339933,-0.0583681,0.81949,-0.267064,0.389277,0.363061,0.00119914,0.832963,-0.305432,0.416741,0.0
0.385498,0.514738,0.318565,-0.500755,-0.467963,-0.422728,0.384559,0.367478,0.0606667,0.484904,0.101005,-0.880827,0.0552397,-0.628176,-1.17886,0.421599,-0.764551,0.116396,-0.576324,-1.1028,-0.00485737,-0.754966,0.353236,-0.541053,-1.06382,1.0
0.0281045,-0.0793665,1.31867,0.862377,-0.138434,-0.0884414,-0.175504,-0.810585,-0.021758,-0.174624,1.47109,1.50833,-1.58084,1.06986,1.33391,0.708091,1.9775,-1.56784,1.68865,1.62655,0.627096,1.64444,-1.59138,1.11644,1.39816,0.0
0.967549,0.980632,-0.805298,-1.40053,-0.864536,-1.20605,-1.29546,1.24874,1.2733,1.33509,2.27913,-0.0935188,-1.89051,0.670102,-0.953047,1.12884,-0.189026,-1.06412,0.120634,-0.370057,0.771776,-0.105492,-1.30724,0.610315,-0.372546,1.0
0.818211,0.571546,0.0614562,-0.423678,-0.576234,-0.347839,-0.235371,0.445955,0.423558,0.38364,-0.16424,-0.558953,0.107081,-0.570987,-0.108561,-0.817591,-0.518066,0.025276,-0.529929,-0.0784869,-2.00777,-0.513708,0.281426,-0.497397,-0.137385,1.0
0.379102,0.607857,-0.151897,-0.634952,-0.512379,-0.574475,-0.269112,0.472161,0.531219,0.669693,0.224517,-0.722134,0.0660937,-0.635601,-0.628685,1.34116,-0.707882,0.159332,-0.592275,-0.541943,1.48413,-0.732168,0.385608,-0.558583,-0.768418,0.0
0.442867,0.758784,0.60121,-0.180021,-0.413633,-0.241927,0.516417,0.257639,0.222358,-0.0135124,-0.442647,1.29968,1.60068,0.852322,1.37324,-0.589087,0.299276,1.02016,0.00973445,0.836681,0.212154,0.3459,0.784919,-0.0910798,0.821579,0.0
-2.10828,-1.90875,-1.97573,0.612524,1.42476,1.58027,2.47369,-0.356275,-0.101944,-1.47951,-1.39867,-0.184219,0.399201,-0.470212,-0.247814,-1.14384,-0.689132,0.205677,-0.589996,-0.847495,-0.979563,-0.710111,0.415602,-0.556894,-0.772046,0.0
0.566949,0.612574,0.141053,-0.441678,-0.359243,-0.105742,0.0540504,0.314487,0.177882,0.12775,-0.917767,1.65977,2.10329,1.223,1.33448,-0.943932,0.288961,1.00082,0.0482933,0.760713,-0.452052,0.511479,0.892061,0.172306,0.959683,0.0
