0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,label
-0.277354,-0.247049,-0.900459,-0.40749,0.644404,-0.299803,-0.18372,-0.897211,-0.290568,0.473058,-0.332467,-0.06155,-0.772642,0.00902557,0.231776,-0.349569,0.00161903,-0.610411,0.150197,-0.0146528,1.47309,-0.718668,0.433158,-0.572,-0.480355,0.581725,0.28668,-0.141531,-0.057182,0.466981,1.13429,-0.0659077,-0.0248278,-0.200632,0.352807,-0.495637,-0.879979,-0.915942,-0.908445,-0.889055,-0.853772,1.0
5.20357,-2.25613,-1.05242,0.483104,3.06259,4.93047,-2.23882,-1.06625,0.824347,3.13209,5.01316,-2.25387,-0.996442,1.25475,3.15999,5.24774,-2.29505,-0.913453,1.13033,3.26664,2.12998,-0.801867,0.129097,-0.452638,-2.18272,2.11835,-0.891733,0.168537,-0.575918,-1.86505,2.05742,-0.897141,0.375436,-0.566433,-2.223,-3.74238,-2.2023,-1.75307,-1.62741,-1.5954,-1.58432,1.0
-0.575009,0.750992,0.548961,-0.57089,-0.609382,-0.576827,0.737009,0.582195,-0.599637,-0.588792,-0.563434,0.699208,0.325101,-0.540146,-0.525473,-0.555928,0.698328,0.196834,-0.457366,-0.523094,0.57264,0.503194,-0.150556,0.06161,0.843997,0.365191,0.193125,0.229068,-0.0882168,0.682436,0.770193,0.20413,-0.0697857,-0.0682864,0.666833,0.523434,0.723976,0.788944,0.75585,0.727004,0.706294,0.0
-0.719928,1.55118,2.64119,-0.716279,-1.10246,-0.725475,1.55321,2.5864,-0.746525,-1.07614,-0.705854,1.55577,2.69976,-0.689622,-1.09711,-0.688593,1.55621,2.69946,-0.629392,-1.14061,-0.201731,2.69756,-2.10467,2.87097,1.61924,-1.24473,2.04737,0.187408,2.00656,1.49695,-0.688353,2.33644,-1.2436,2.34932,1.55174,0.886026,1.30088,1.60308,1.79852,1.86583,1.85275,1.0
-0.700197,1.2101,1.41873,-0.654609,-1.20531,-0.704915,1.20577,1.49056,-0.689343,-1.19358,-0.686124,1.18286,1.49258,-0.675959,-1.18989,-0.663165,1.13677,1.22358,-0.623375,-1.12849,-0.439385,1.15263,-0.437596,0.722436,1.21245,-0.100451,0.842447,-0.620386,0.587952,1.03242,-0.251017,1.02245,-0.637278,0.69467,1.14812,1.0594,1.34046,1.46591,1.48839,1.47889,1.48652,1.0
-0.614569,0.911454,0.507991,-0.635948,-0.567212,-0.621735,0.913963,0.536597,-0.640706,-0.538286,-0.61208,0.922128,0.548861,-0.540495,-0.564424,-0.607912,0.949175,0.615369,-0.44947,-0.622545,-0.699468,0.642626,0.276375,-0.0149525,0.936812,-1.16586,1.04979,0.577487,0.431559,1.02044,-0.913923,0.769573,0.239013,0.0899761,0.989625,0.458765,0.696409,0.752681,0.726764,0.678838,0.658498,1.0
-0.437626,0.260992,-0.0196603,-0.386081,-0.615279,-0.442813,0.251987,0.0352626,-0.472779,-0.632041,-0.445282,0.197263,-0.132965,-0.589781,-0.568762,-0.426191,0.146288,-0.369659,-0.389799,-0.426781,-0.974203,-0.313326,0.197563,-0.389689,0.157653,-0.585283,-0.438895,0.16405,-0.48959,0.0641687,-0.6127,-0.316595,0.197793,-0.401523,0.115573,0.623525,0.559466,0.432328,0.384702,0.371738,0.356725,1.0
-0.331948,0.598067,0.739328,-0.669792,-0.094014,-0.334916,0.631161,0.705804,-0.675359,-0.147918,-0.34653,0.700507,0.917061,-0.580126,-0.210877,-0.395177,0.760417,0.961809,-0.470689,-0.324981,0.637168,1.43926,-3.10547,2.64764,0.849544,0.497696,1.45987,-2.53861,1.92762,0.882548,0.527712,1.29629,-2.52924,1.93175,0.815681,0.059221,0.179552,0.344951,0.468031,0.536717,0.575638,1.0
0.475007,-1.11729,-1.02255,0.841498,1.43981,0.435907,-1.09907,-1.04704,1.16941,1.44898,0.410969,-1.09822,-1.0254,1.73657,1.44507,0.363652,-1.08703,-0.983818,2.26043,1.36889,2.11119,-1.01118,0.528811,-0.644874,-1.5062,2.30682,-0.912563,0.501304,-0.707124,-0.812262,1.94084,-0.948386,0.582025,-0.656838,-1.18238,-1.48083,-1.38131,-1.32575,-1.30896,-1.30791,-1.30949,1.0
-0.240013,0.355506,-0.0240682,-0.648922,0.0935342,-0.227988,0.392838,-0.0304652,-0.637138,0.0319243,-0.257814,0.479155,0.184849,-0.496967,-0.0079962,-0.328879,0.564074,0.455837,-0.378605,-0.114014,1.03274,0.893763,-2.04329,1.52089,0.6738,0.637088,1.38972,-2.13352,1.77285,0.806265,0.814511,1.03116,-2.0566,1.39946,0.73498,-0.0758829,-0.119181,-0.0275865,0.0266469,0.0185409,0.0235185,1.0
0.631551,-0.701936,-0.926467,-0.578796,1.26393,0.558786,-0.650591,-0.947956,-0.522574,1.19523,0.482324,-0.565833,-0.852293,-0.272127,1.031,0.496767,-0.486812,-0.651581,-0.00600698,0.918131,-1.62076,0.564964,-2.11759,1.25391,-0.181761,-1.53673,0.564184,-2.79852,1.389,-0.201771,-2.21475,0.921499,-3.27868,2.13305,-0.190417,-1.19456,-1.2723,-1.19536,-1.15683,-1.12319,-1.10389,0.0
0.472099,-1.10491,-0.993324,0.840559,0.971164,0.502134,-1.11375,-1.0066,1.03915,0.996922,0.484483,-1.13131,-0.989636,1.30204,1.00935,0.452738,-1.15248,-0.964108,1.73223,1.03732,-0.280333,-0.818659,0.640786,-0.629852,-0.863737,0.333817,-1.02224,0.640076,-0.756939,-1.21668,0.379454,-0.964668,0.67507,-0.677038,-1.12991,-0.848115,-1.06474,-1.13045,-1.14315,-1.13092,-1.13358,0.0
0.411988,-1.17389,-1.03989,1.204,0.943598,0.406201,-1.16106,-1.05118,1.46419,0.930824,0.358814,-1.13932,-1.0073,1.47659,0.87689,0.318644,-1.10366,-0.946637,1.01306,0.836381,-0.833892,-0.915931,0.63268,-0.648892,-1.05292,-0.558776,-1.03896,0.629002,-0.760438,-1.1722,-0.360833,-0.991815,0.668953,-0.683525,-1.22242,-0.766355,-1.15613,-1.216,-1.18469,-1.17498,-1.1528,0.0
-0.672091,0.978151,0.79748,-0.633729,-0.887945,-0.680707,0.996292,0.812072,-0.649632,-0.896501,-0.67301,1.04182,0.887805,-0.597547,-0.976712,-0.659727,1.06841,1.07471,-0.610811,-1.09783,0.497417,0.652461,-0.42788,0.361173,0.954223,0.249908,0.87908,-0.600086,0.594119,1.03289,0.253966,0.822537,-0.59161,0.557487,1.02895,0.793811,0.895032,0.868945,0.834891,0.83715,0.822617,1.0
-0.725675,1.45496,2.31278,-0.691841,-1.3956,-0.728973,1.43903,2.31561,-0.729883,-1.37327,-0.705914,1.39425,2.07366,-0.685954,-1.28733,-0.683955,1.36711,1.54802,-0.567122,-1.18955,-0.00344829,1.72156,-0.785025,1.24864,1.39456,-0.569931,1.37642,-0.211756,1.01982,1.28102,-0.127807,1.61462,-0.716629,1.1221,1.32309,1.17573,1.62389,1.91642,2.02803,2.00587,1.93341,1.0
-0.537047,0.647853,0.537727,-0.604424,-0.5101,-0.542334,0.643155,0.575858,-0.618457,-0.481894,-0.553339,0.659377,0.67378,-0.585163,-0.547782,-0.559116,0.654949,0.725835,-0.59134,-0.65345,1.26129,0.312237,-0.631141,0.182941,0.524663,1.27675,0.685524,-1.34738,0.565753,0.681377,1.34447,0.425302,-0.692621,0.197244,0.543484,0.471879,0.528581,0.535828,0.567632,0.59126,0.614649,0.0
1.65744,-1.64305,-1.00084,1.85899,1.06013,1.79685,-1.66088,-1.0221,1.39114,1.09552,1.70799,-1.59204,-0.983479,0.363842,1.084,1.35682,-1.48872,-0.894332,-1.0059,0.998181,-2.6381,-1.03268,0.624984,-0.65249,-1.78279,-2.32177,-1.11054,0.663055,-0.763566,-1.93108,-2.94025,-1.02754,0.690252,-0.678838,-1.71699,-0.881039,-1.28517,-1.22138,-1.1699,-1.13477,-1.05106,1.0
-0.642256,0.825206,0.374757,-0.59095,-0.870074,-0.647173,0.831303,0.426621,-0.600056,-0.868845,-0.634169,0.824886,0.377135,-0.527882,-0.845346,-0.619946,0.813561,0.283721,-0.42948,-0.779428,-0.0131735,0.549661,0.560126,0.0825997,0.894822,-0.383512,0.454977,1.031,0.00833597,0.790973,0.118752,0.290018,0.55117,-0.100371,0.769903,0.81699,0.895172,0.826815,0.757149,0.71416,0.683955,1.0
5.63912,-2.04315,-1.04438,0.396786,2.53922,5.76546,-2.04625,-1.05944,0.749233,2.60449,5.76061,-2.0169,-0.987547,1.17997,2.56522,5.62865,-1.9938,-0.917781,1.26929,2.4752,2.07227,-0.98009,0.500985,-0.639707,-1.86816,3.0338,-0.756729,0.097752,-0.560526,-1.75549,2.21625,-0.881419,0.440245,-0.605943,-1.8174,-3.04442,-1.95423,-1.61693,-1.52469,-1.50678,-1.50146,1.0
1.36918,-1.69231,-1.10011,2.05469,1.79718,1.40307,-1.6985,-1.12007,2.54391,1.81198,1.3807,-1.68418,-1.08186,3.24008,1.83367,1.21567,-1.62336,-1.02336,3.16623,1.72373,-1.92134,-1.00254,0.599546,-0.660946,-1.47937,-1.31252,-1.09637,0.640296,-0.769443,-1.73186,-2.19086,-1.03843,0.679877,-0.689192,-1.56702,-1.80057,-1.68455,-1.52472,-1.47784,-1.45783,-1.43637,0.0
-0.401134,-0.0233286,-0.599257,-0.303751,0.180312,-0.437556,0.0396306,-0.562355,-0.255075,0.0767923,-0.468041,0.105248,-0.448431,-0.258483,-0.103989,-0.474678,0.119111,-0.444682,-0.256734,-0.20486,1.46735,-0.545093,0.16283,-0.430439,-0.243411,0.984508,-0.32658,0.256554,-0.44925,0.303591,1.00571,-0.494318,0.312027,-0.478326,-0.0427392,-0.0517847,-0.266249,-0.366471,-0.393407,-0.381113,-0.34631,1.0
1.08394,-0.693511,-0.359404,-0.453388,1.08779,1.19123,-0.702786,-0.359814,-0.410889,1.08268,1.17319,-0.680347,-0.345041,-0.299154,1.05513,0.938211,-0.65432,-0.361583,-0.242741,0.855151,1.63516,-0.405072,-0.138582,-0.240352,-0.447071,1.84256,0.117502,-0.634979,-0.0421593,-0.424102,1.40314,-0.180672,-0.345151,-0.117153,-0.240732,-1.22717,-0.958041,-0.785086,-0.736739,-0.741977,-0.779658,1.0
1.89006,-1.9855,-1.10083,4.81319,1.18358,2.11148,-2.0598,-1.13295,2.6894,1.22853,2.25685,-2.1112,-1.11458,2.67696,1.49379,2.38175,-2.12006,-1.06037,1.35519,1.67828,-0.949415,-1.11791,0.594889,-0.665514,-2.24216,-0.0419094,-1.1765,0.634229,-0.772312,-2.47298,-0.246529,-1.10864,0.680487,-0.692521,-2.27718,-0.868795,-1.44959,-1.42462,-1.40011,-1.44497,-1.47299,1.0
3.20534,-1.62928,-0.942199,-0.268188,2.50773,3.22777,-1.64391,-0.956232,-0.115124,2.57802,3.2631,-1.65452,-0.894282,0.24465,2.6417,3.23933,-1.62443,-0.832802,0.660557,2.66412,2.14319,-0.873412,0.270548,-0.5105,-1.96038,2.25206,0.0455277,-0.146648,-0.380214,-1.2076,1.96093,-0.647133,0.301043,-0.501524,-1.12969,-2.95137,-1.94252,-1.5806,-1.47199,-1.44197,-1.42907,1.0
2.02332,-1.67729,-1.11461,1.47062,2.52765,1.86733,-1.62322,-1.12964,2.05331,2.55442,1.77674,-1.575,-1.06988,2.69036,2.46408,1.68952,-1.53096,-1.01465,3.02013,2.36595,2.10525,-1.05022,0.554459,-0.656978,-1.74315,2.17791,-0.975222,0.568092,-0.730642,-1.09604,1.88687,-1.01211,0.608772,-0.671171,-1.63026,-2.90571,-2.01538,-1.70727,-1.61315,-1.58681,-1.57498,1.0
-0.272347,-0.210337,-0.525313,-0.260152,-0.229218,-0.261502,-0.230627,-0.540935,-0.22546,-0.18385,-0.247429,-0.250358,-0.589332,-0.106828,-0.0477867,-0.239833,-0.246899,-0.598977,0.0232887,0.0719848,-1.03964,-0.38881,-0.124929,-0.0923047,-0.249947,-0.660207,-0.599696,0.0262171,-0.359084,-0.331208,-0.360553,-0.480795,0.0243682,-0.216204,-0.342273,0.404752,-0.00856562,-0.256414,-0.324571,-0.330448,-0.343182,1.0
-0.61384,0.721067,0.106838,-0.590001,-0.473548,-0.626883,0.753451,0.146468,-0.583804,-0.4896,-0.626903,0.805476,0.308429,-0.507132,-0.594009,-0.626803,0.85671,0.595488,-0.552649,-0.81775,0.0973823,0.271477,-0.386321,0.088107,0.672441,-0.0284161,0.664315,-0.774661,0.478726,0.913693,-0.0401403,0.332807,-0.343662,0.110536,0.729413,0.508651,0.417866,0.345561,0.308669,0.302702,0.313307,1.0
-0.518996,0.81765,0.954783,-0.648742,-0.238723,-0.516377,0.793531,0.953013,-0.665055,-0.179172,-0.504153,0.763826,0.813882,-0.576938,-0.141311,-0.508711,0.777749,0.729573,-0.46897,-0.161491,0.0629692,0.707434,-0.389019,0.218613,0.903758,-0.139502,1.12109,-0.867465,0.647853,0.906007,-0.155554,0.862298,-0.543534,0.337475,0.955822,0.0733541,0.413698,0.595179,0.643695,0.628202,0.603904,1.0
1.70653,-1.6651,-1.08033,1.20847,1.66185,1.81629,-1.69867,-1.10177,1.66293,1.72813,1.80182,-1.69283,-1.07178,2.51233,1.83174,1.53992,-1.61936,-1.01886,3.21409,1.73085,-1.81929,-0.903588,0.649622,-0.65246,-1.48036,-1.33992,-1.04163,0.671541,-0.765265,-1.72956,-2.13978,-1.00932,0.696759,-0.688073,-1.54211,-1.70379,-1.54519,-1.44043,-1.41382,-1.41656,-1.41076,0.0
-0.282242,-0.298394,-0.67414,0.0724548,-0.110086,-0.2861,-0.312317,-0.707144,0.0680267,-0.113505,-0.274296,-0.36886,-0.774491,0.0623495,-0.0367321,-0.240032,-0.442314,-0.805126,0.146189,0.0690163,-1.752,-0.710342,0.537977,-0.578127,-0.316695,-1.55352,-0.830903,0.548231,-0.691082,-0.447991,-2.08588,-0.729033,0.611051,-0.606223,-0.392948,0.295845,-0.120411,-0.414797,-0.493638,-0.515628,-0.529311,1.0
0.884247,-1.37369,-1.0874,1.18279,1.2677,0.779308,-1.31372,-1.09368,1.59209,1.13251,0.63329,-1.23231,-1.03634,1.96575,0.922438,0.695719,-1.25163,-0.974643,1.75975,0.85769,-0.547482,-1.00438,0.546412,-0.655299,-1.39589,0.000199941,-0.985208,0.529391,-0.748494,-1.19119,-0.993913,-0.989006,0.628772,-0.682126,-1.37666,-0.961889,-1.38579,-1.36055,-1.32642,-1.30448,-1.2934,1.0
-0.217254,-0.515448,-0.781348,0.353517,-0.0563024,-0.222091,-0.528051,-0.793192,0.262022,-0.105798,-0.209757,-0.579866,-0.839349,0.0412198,-0.0772123,-0.152305,-0.656449,-0.862178,0.138842,0.100981,-0.110676,-0.848774,0.569141,-0.620386,-0.661016,-0.12331,-0.927266,0.568981,-0.727064,-0.69399,0.240502,-0.83764,0.635919,-0.647053,-0.636688,0.328179,-0.240102,-0.55071,-0.639697,-0.667003,-0.710212,1.0
-0.400914,0.152975,0.0458076,-0.435706,-0.476147,-0.404432,0.139372,0.0921048,-0.48976,-0.484483,-0.417955,0.106937,0.00966518,-0.59218,-0.49039,-0.403722,0.0609,-0.214465,-0.471389,-0.372807,1.25315,-0.301372,-0.0483063,-0.307599,0.00399825,1.50569,-0.255575,-0.380894,-0.253506,0.0253277,1.18772,-0.232136,-0.0935341,-0.269498,0.0559225,0.541055,0.377176,0.277354,0.2856,0.317634,0.355856,1.0
0.0402503,0.138182,0.152555,-0.639487,0.356675,0.0354627,0.139662,0.175704,-0.632351,0.393487,0.00126945,0.185379,0.415566,-0.521155,0.358914,-0.095973,0.242731,0.739548,-0.467231,0.231177,0.763036,0.565923,-1.25665,0.548881,0.341783,1.08678,1.27586,-3.09131,1.73745,0.313707,0.71484,0.644405,-1.45521,0.660337,0.282242,-0.504143,-0.192006,-0.00976523,0.0911953,0.136073,0.158932,1.0
0.0533639,-0.725765,-0.708653,0.320523,-0.0112745,0.112915,-0.783117,-0.754071,0.148787,-0.000459882,0.117063,-0.840609,-0.829504,-0.161121,0.136523,0.128877,-0.903888,-0.876601,0.0973424,0.320013,1.2238,-0.822777,0.474248,-0.577227,-0.819179,1.93414,-0.925887,0.506622,-0.697528,-0.995413,1.81611,-0.811213,0.524403,-0.595938,-0.839579,0.251307,-0.269858,-0.543884,-0.648952,-0.697359,-0.738838,1.0
-0.71469,1.39907,1.96259,-0.692141,-1.14525,-0.719787,1.39328,1.96349,-0.721357,-1.10644,-0.702006,1.38833,1.97056,-0.669292,-1.14442,-0.684925,1.39051,1.98196,-0.626003,-1.2173,-0.00831591,1.59457,-0.830323,1.18184,1.36569,-0.416856,1.5678,-0.517916,1.26688,1.31022,-0.310648,1.69012,-0.855521,1.36366,1.37847,0.992334,1.25608,1.40711,1.50909,1.53209,1.53644,1.0
-0.461454,0.252826,-0.173585,-0.398994,-0.534528,-0.471619,0.263121,-0.116433,-0.42885,-0.576268,-0.473518,0.253016,-0.0780919,-0.561435,-0.607732,-0.443513,0.193125,-0.271377,-0.460484,-0.479695,-0.318844,-0.341603,0.276305,-0.425801,0.201442,-0.129726,-0.297234,0.0450678,-0.432578,0.16335,0.0117643,-0.24443,0.190387,-0.396966,0.191666,0.616618,0.474828,0.343032,0.303182,0.309868,0.320283,1.0
0.0747734,-0.727074,-0.795391,0.264341,0.219073,0.0508252,-0.709782,-0.772612,0.201521,0.1828,-0.0637487,-0.649922,-0.713911,-0.302102,0.0510549,-0.130986,-0.574589,-0.619657,-0.631371,-0.0519445,-1.31735,-0.723935,0.802157,-0.584114,-0.604694,-1.61338,-0.924427,0.793891,-0.719928,-0.954113,-1.01303,-0.793052,0.845966,-0.630841,-0.728074,-0.0488061,-0.373887,-0.549171,-0.555168,-0.508601,-0.458715,0.0
-0.61212,0.955812,0.736869,-0.667163,-0.532279,-0.615209,0.971494,0.743776,-0.67419,-0.549181,-0.61252,1.02238,0.942988,-0.583424,-0.628902,-0.625674,1.08345,1.27659,-0.547092,-0.77589,0.134094,0.929345,-1.12535,0.721017,0.946827,-0.53184,1.59785,-0.713071,1.2043,1.1557,-0.370219,1.3614,-0.751092,0.760618,1.16729,0.447991,0.563464,0.664645,0.747504,0.791342,0.827435,1.0
0.403113,-0.852213,-0.889944,-0.275055,1.67786,0.371488,-0.818849,-0.904827,-0.135284,1.66602,0.330298,-0.770693,-0.820598,0.164919,1.6105,0.234335,-0.683905,-0.709383,0.366081,1.50048,1.48983,-0.763966,0.397445,-0.535858,-0.649882,1.67838,-0.170936,-0.226619,-0.214405,-0.164669,1.46968,-0.482234,0.0831194,-0.379394,-0.457276,-1.7211,-1.56385,-1.35832,-1.27093,-1.24379,-1.23216,1.0
1.41041,-1.64792,-1.1225,1.44262,1.66877,1.34331,-1.61041,-1.13575,2.03179,1.60886,1.17901,-1.54523,-1.08238,2.86676,1.48063,0.993254,-1.47878,-1.02352,3.43219,1.3758,-1.72271,-0.934502,0.670652,-0.647303,-1.40161,-1.39379,-1.04475,0.687173,-0.761787,-1.52839,-1.93492,-1.02429,0.702406,-0.688043,-1.62416,-1.50858,-1.65344,-1.55078,-1.47669,-1.45669,-1.45839,0.0
-0.522444,0.334356,-0.298114,-0.38745,-0.395067,-0.53004,0.354277,-0.250957,-0.392258,-0.40886,-0.527362,0.355516,-0.268719,-0.383212,-0.38848,-0.515608,0.3462,-0.299284,-0.377515,-0.352357,-0.624194,-0.044608,0.833412,-0.384062,0.45065,-0.809983,-0.412028,0.771152,-0.549491,0.277924,-0.485002,-0.339574,0.783676,-0.479595,0.254055,0.395946,0.374937,0.222701,0.139532,0.103619,0.0789913,0.0
-0.562815,0.650102,0.912214,-0.555758,-0.955102,-0.560355,0.617648,0.874462,-0.6329,-0.910434,-0.548941,0.570581,0.378884,-0.617788,-0.819419,-0.542974,0.556817,0.12215,-0.520415,-0.716109,0.30631,0.210427,-0.156024,0.108837,0.625044,0.398245,-0.0687863,-0.263211,0.0455178,0.413398,0.656099,0.189697,-0.426081,0.264441,0.541915,0.872173,1.02451,1.03189,1.02943,1.0148,0.994853,1.0
-0.657628,0.970075,0.710183,-0.621665,-0.890874,-0.668752,0.99989,0.748943,-0.638937,-0.914602,-0.658687,1.04322,0.811103,-0.595598,-0.973913,-0.643775,1.06034,0.748404,-0.53188,-0.967746,-0.0529141,0.65322,-0.353097,0.456107,0.973114,-0.277764,0.69369,-0.330068,0.527992,1.04841,-0.112485,0.790503,-0.485382,0.609132,1.02868,0.826475,0.918181,0.892933,0.910584,0.912863,0.948156,1.0
-0.512029,1.20102,2.58664,-0.744375,-0.686604,-0.498936,1.19052,2.4666,-0.767155,-0.617648,-0.506712,1.24605,2.81895,-0.669342,-0.655599,-0.55075,1.31659,3.48423,-0.578597,-0.827315,-0.2662,3.80834,-5.20905,5.18493,1.44795,-0.506532,3.54307,-3.88902,4.79936,1.30657,-0.637688,3.81098,-5.11261,5.47252,1.50923,0.511739,0.85745,1.15191,1.45909,1.63781,1.72935,1.0
2.12792,-1.70076,-1.08071,1.95664,2.21537,2.00134,-1.6644,-1.09974,2.30868,2.23351,1.93219,-1.64577,-1.05815,2.41223,2.17036,1.82651,-1.62215,-1.01088,1.89978,2.03809,2.22179,-1.03123,0.549781,-0.65355,-1.57155,1.70502,-1.07018,0.61144,-0.751892,-1.59392,1.60042,-1.00273,0.619017,-0.672001,-1.47141,-2.47161,-1.86825,-1.62112,-1.54034,-1.52139,-1.51652,1.0
0.766025,-1.27217,-1.06216,1.25804,1.31783,0.71486,-1.23422,-1.07474,1.60888,1.30276,0.621316,-1.19592,-1.02908,1.85488,1.18481,0.519206,-1.19091,-0.976032,1.47267,0.95986,2.1711,-1.01687,0.537967,-0.645584,-1.49542,2.04974,-0.995672,0.519575,-0.730013,-1.07217,2.06916,-0.985108,0.606433,-0.664475,-1.3512,-1.18866,-1.37136,-1.35672,-1.33303,-1.31723,-1.30622,1.0
0.368949,-1.05578,-0.981979,0.651381,0.841388,0.397336,-1.06278,-0.999821,0.871373,0.814651,0.360524,-1.06602,-0.989426,1.2941,0.840868,0.282182,-1.04117,-0.956212,1.78359,0.821688,-1.81299,-0.799718,0.667383,-0.639617,-0.904727,-1.37304,-0.982069,0.679557,-0.758009,-1.15766,-2.09154,-0.941019,0.701876,-0.680817,-1.08453,-0.621696,-0.987926,-1.07456,-1.10125,-1.118,-1.12172,0.0
2.38364,-2.11701,-1.15302,5.71311,1.95843,2.3254,-2.10971,-1.17526,6.29444,1.93318,2.23714,-2.09365,-1.12752,6.4944,1.87909,2.20898,-2.09239,-1.07045,2.70134,1.81204,1.04765,-1.11687,0.587093,-0.665694,-2.19133,1.7866,-1.16505,0.623585,-0.771762,-2.26492,1.37236,-1.10694,0.672081,-0.692661,-2.22902,-1.85536,-1.92931,-1.70931,-1.6191,-1.6017,-1.60295,0.0
3.18843,-1.89301,-1.09043,1.74383,2.35616,3.0391,-1.84942,-1.10588,2.18625,2.34606,2.87005,-1.80133,-1.04529,2.10295,2.19503,2.76782,-1.78839,-0.995643,1.12883,2.06613,2.01281,-1.03229,0.546193,-0.65273,-1.66211,1.69128,-1.0443,0.576618,-0.741717,-1.72939,1.61229,-0.996952,0.596348,-0.666823,-1.74921,-2.60727,-1.93576,-1.64695,-1.55946,-1.53587,-1.52587,1.0
-0.679837,1.11416,1.16799,-0.63184,-1.04792,-0.685054,1.10871,1.23201,-0.668843,-1.04714,-0.664854,1.07009,1.17,-0.662716,-1.02575,-0.641786,1.03064,0.871623,-0.589441,-0.944877,-0.165879,0.957461,-0.431669,0.51019,1.12992,0.154714,0.543534,-0.42961,0.281172,0.910085,-0.00666665,0.765985,-0.549341,0.477157,1.01925,0.884617,1.19975,1.30116,1.31191,1.29762,1.28247,0.0
-0.441674,0.516137,0.205669,-0.590291,0.0198103,-0.451909,0.526022,0.240992,-0.589132,0.0432387,-0.453248,0.546073,0.362433,-0.520595,0.00197891,-0.459665,0.559866,0.47049,-0.501135,-0.093874,0.667733,0.107368,-0.212386,-0.116773,0.481864,0.800238,0.718798,-1.16479,0.479625,0.689063,0.65368,0.34722,-0.432668,0.032934,0.580206,-0.151116,0.111955,0.200252,0.236154,0.239992,0.248718,0.0
-0.509031,0.30588,-0.4491,-0.555538,0.0699358,-0.529251,0.352467,-0.441884,-0.509381,-0.0475668,-0.547992,0.441334,-0.307919,-0.335236,-0.317255,-0.543794,0.46999,-0.134354,-0.279403,-0.514748,0.222631,0.08195,0.601845,-0.315395,0.61337,0.55156,0.600006,-0.951004,0.51171,0.675549,0.460075,0.355646,-0.26604,0.0633591,0.698838,-0.0252876,-0.232356,-0.255155,-0.278824,-0.260043,-0.223131,1.0
-0.492779,0.275965,0.114964,-0.369359,-0.812652,-0.472608,0.197573,0.00780607,-0.473638,-0.758239,-0.442193,0.111715,-0.311668,-0.480155,-0.546922,-0.435397,0.110516,-0.433718,-0.354756,-0.399674,0.234105,-0.321472,0.378825,-0.302032,0.167478,0.276894,-0.580086,0.437506,-0.482684,-0.0546931,0.574379,-0.351618,0.274686,-0.254705,0.111715,0.822487,0.742427,0.546133,0.443973,0.420694,0.393897,1.0
-0.303711,0.136163,-0.321513,-0.416526,0.138322,-0.315825,0.16384,-0.279603,-0.403752,0.129946,-0.340173,0.192586,-0.230517,-0.385581,0.0531539,-0.374347,0.216494,-0.239253,-0.374557,-0.0674969,0.144439,-0.34661,0.179702,-0.38866,0.145289,0.0888565,-0.161571,0.0509749,-0.310608,0.26572,0.130756,-0.322732,0.227409,-0.397635,0.1628,-0.179192,-0.0957429,-0.115314,-0.152515,-0.161821,-0.130976,0.0
4.01974,-1.70516,-0.946637,-0.208817,2.57659,3.92693,-1.69693,-0.942029,-0.0528142,2.65001,3.94378,-1.68852,-0.869764,0.280513,2.63962,3.97478,-1.65387,-0.789523,0.59159,2.65804,1.83041,-0.904887,0.343842,-0.523164,-1.63879,2.42108,-0.0722047,-0.59134,-0.220512,-1.36525,1.89556,-0.677448,0.241092,-0.481484,-1.22363,-3.09947,-1.91894,-1.53902,-1.42654,-1.395,-1.37688,1.0
1.09717,-1.33681,-1.02907,1.42994,1.7589,1.05448,-1.31793,-1.04799,1.59092,1.78622,1.05575,-1.33529,-1.02676,1.72047,1.80176,1.03232,-1.35355,-0.995163,1.75272,1.79398,2.30685,-1.05296,0.565933,-0.657998,-1.77002,1.49082,-1.00335,0.596688,-0.749523,-0.990565,1.67413,-0.999951,0.636998,-0.676319,-1.4114,-1.91542,-1.55442,-1.4282,-1.38841,-1.38013,-1.38435,1.0
-0.316445,0.679547,0.55097,-0.665464,-0.125489,-0.313796,0.681346,0.587582,-0.669322,-0.0827995,-0.325381,0.71458,0.759128,-0.564034,-0.131676,-0.357455,0.77638,1.15177,-0.517646,-0.307459,0.831443,0.927456,-1.47489,0.938341,0.75664,0.854222,1.57981,-2.66193,2.01824,0.896311,0.844677,1.05866,-1.77995,1.21446,0.802937,0.00243879,0.231467,0.303421,0.369329,0.422113,0.462514,0.0
0.0130136,-0.813242,-0.907796,0.71615,0.192736,0.0274467,-0.835281,-0.928016,0.730582,0.196284,0.0521545,-0.883388,-0.937511,0.5724,0.279883,0.120851,-0.943728,-0.930095,0.611521,0.420714,1.27046,-0.909185,0.512689,-0.63239,-0.951314,1.83073,-0.98055,0.541645,-0.739348,-0.965197,1.59959,-0.916102,0.602735,-0.662915,-0.982679,0.152135,-0.526472,-0.815511,-0.874342,-0.922248,-0.954613,0.0
