0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
0.984969,0.960629,-0.00836135,-0.00838205,-0.338569,-0.318235,-0.154674,-0.372433,-0.0170748,0.203643,1.62431,1.22364,-1.22364,-0.340155,1.24882,-0.874997,0.498538,-0.445397,0.573303,0.796196,0.879577,-0.423344,-0.532558,-0.380264,0.420894,-0.180786,-0.717393,0.0
-0.922114,-1.03283,0.40995,0.409952,-0.264465,-0.308275,-0.0468155,-0.307478,-1.16849,-0.277873,-0.49911,-0.816812,0.816812,-0.703223,-0.669027,-0.42039,-1.34461,-0.406388,0.302829,0.796196,0.879577,0.290788,-0.460508,0.871647,1.41816,-0.977334,1.13029,0.0
0.554771,0.498436,5.05711,5.05705,-0.356949,-0.341474,-0.164053,-0.391192,0.947627,0.0966394,-0.685861,-0.816812,0.816812,-0.703223,1.31721,-0.690677,-0.261077,-0.491189,0.230895,0.467948,0.879577,-1.01681,-1.15754,-0.713271,0.83198,0.491407,-1.20229,1.0
-0.699333,-0.789676,-0.328902,-0.328928,-0.355788,-0.308275,-0.180467,-0.388114,1.16546,1.05967,-0.60286,1.22364,-1.22364,-0.176774,-0.0998132,-0.184344,-1.08083,-0.343635,1.38472,0.0846351,-1.1936,-0.953175,-0.166911,-1.55008,-1.60818,1.30678,-1.14897,1.0
-1.01814,-0.811781,0.51632,0.516321,0.808969,0.432074,0.112628,0.83408,-1.16849,-0.170869,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.141312,-0.783474,1.59493,0.429023,-1.45203,-1.1936,1.63666,1.87353,0.856461,-1.44726,-0.362278,1.22132,0.0
-1.01814,-0.803743,-0.618252,-0.618174,2.87612,2.04889,0.820746,3.54155,-1.88424,0.685158,-0.39536,-0.816812,0.816812,-0.703223,-0.911593,0.518694,1.44335,1.57458,-1.51156,-1.65863,0.879577,2.19514,1.89429,1.8962,-0.0904183,0.492751,1.22132,0.0
-0.528406,-0.618866,0.0454379,0.0454236,-0.32309,-0.258476,-0.124193,-0.351473,0.729791,-0.170869,1.59665,-0.816812,0.816812,-0.15862,0.0620089,0.248407,-0.324532,-0.425044,-0.816882,0.654055,0.879577,-0.180103,-0.393649,0.13014,0.866321,0.315965,0.238265,1.0
-0.958604,-0.950439,-0.874936,-0.874876,0.824641,0.402195,0.300209,0.658093,-0.483866,-1.1339,-0.672027,-0.816812,0.816812,2.20132,-0.754109,0.17191,-0.310144,0.343258,-1.22177,-0.437831,0.879577,1.64389,1.09552,1.70097,0.858534,-1.20319,1.22132,1.0
1.12901,1.10934,-0.911637,-0.911654,-0.345921,-0.334835,-0.166398,-0.377752,0.480836,0.203643,-0.734277,-0.816812,0.816812,1.92902,-0.204247,-1.58241,1.27623,-0.428436,1.60094,0.796196,0.879577,-0.592053,-0.611045,-0.713271,2.46867e-05,0.498129,-1.00816,0.0
-1.01814,-0.803743,0.670291,0.670294,0.891779,0.505113,0.122007,0.919943,-1.38633,-0.331374,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.272448,-0.70932,1.64411,0.246104,-1.35385,-1.1936,1.67405,1.89429,0.930633,-1.40713,-0.367656,1.22132,0.0
-0.111652,-0.178777,-0.732683,-0.732698,-0.33586,-0.278395,-0.149985,-0.372039,0.138522,-1.0269,-0.727361,1.22364,-1.22364,-0.15862,1.42131,0.481538,1.00101,-0.365683,-0.16084,0.796196,0.879577,-0.372262,-0.27322,-0.274178,0.148966,-0.615022,-0.243099,0.0
-0.826087,-0.932353,-0.332695,-0.332711,-0.345341,-0.288355,-0.142951,-0.378123,0.543075,0.0966394,-0.713527,1.22364,-1.22364,-0.15862,-0.412781,1.49129,0.074275,-0.402996,-0.372122,0.796196,0.879577,-0.576716,-0.460508,-0.133976,0.650495,0.23194,-0.331477,0.0
-0.779995,-0.888143,-0.156236,-0.15626,-0.356369,-0.314915,-0.164053,-0.392229,0.325239,-1.0269,-0.699694,1.22364,-1.22364,-0.15862,-0.296002,1.13649,1.58354,-0.428436,0.150328,0.139272,-0.15701,-0.984103,-0.611045,-0.796468,-0.166287,-0.410004,-1.04704,0.0
-1.01814,-0.807762,-0.528214,-0.528126,3.29191,2.46056,1.05991,4.01849,-1.88424,0.685158,-0.39536,-0.816812,0.816812,-0.703223,-0.911593,0.390471,1.0748,1.55083,-1.66612,-1.85284,0.879577,2.26156,1.88391,1.99018,0.109035,0.451748,1.22132,0.0
-1.02198,-0.849962,0.0900913,0.0901551,1.91916,1.59074,0.665992,2.25572,-1.79088,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,0.984228,1.32013,1.32356,-1.42442,-1.51819,0.879577,2.00273,1.7803,1.80926,-0.0237341,0.215136,1.22132,0.0
-0.895226,-0.99063,-0.454679,-0.454698,-0.33644,-0.248516,-0.140606,-0.36475,1.10322,0.203643,-0.672027,-0.816812,0.816812,-0.703223,-0.592286,0.503394,0.661233,-0.316498,-0.287856,-0.688393,-1.1936,-0.382909,-0.072021,-0.499997,-0.66542,0.751545,-0.262542,0.0
-0.349797,-0.440017,2.12824,2.1282,-0.346308,-0.324875,-0.161709,-0.37979,-0.0170748,0.257144,-0.672027,-0.816812,0.816812,-0.703223,0.79905,-1.14456,0.529528,-0.442005,0.426557,0.796196,0.879577,-0.602574,-0.697006,-0.566026,0.404123,0.0927965,-0.978697,0.0
1.00417,0.970677,-0.0812361,-0.0812625,-0.363141,-0.348114,-0.178122,-0.398213,1.3833,1.00617,-0.685861,-0.816812,0.816812,-0.521689,0.164107,1.31863,1.05635,-0.477621,1.60094,0.186226,-1.1936,-1.59949,-1.01863,-1.37576,-0.451591,1.29669,-1.28301,0.0
1.29801,1.31632,-0.862512,-0.862525,-0.308192,-0.245196,-0.0866764,-0.302827,2.348,2.77172,-0.734277,-0.816812,0.816812,2.20132,-0.712068,0.0502446,0.732067,-0.240177,0.302829,-1.61637,-1.1936,-0.0174773,0.164684,-0.225096,-0.627087,3.08943,0.662184,1.0
-0.641717,-0.715323,-0.876588,-0.876574,-0.228284,-0.109078,-0.0116441,-0.275292,-0.141552,-1.45491,1.61048,-0.816812,0.816812,4.01667,-0.172216,1.25233,-0.769086,-0.314802,-1.20862,0.30361,0.879577,0.457977,0.129178,0.958806,1.1069,-1.03783,1.22103,1.0
0.018944,0.0683956,-0.846579,-0.846548,0.250195,0.319196,0.269727,0.254258,0.0762835,-0.170869,-1.05936,-0.816812,0.816812,-0.703223,1.86174,0.964558,0.540226,0.356826,-1.10668,-1.33806,0.879577,1.2815,1.0706,1.3037,0.398333,-0.293714,1.22132,0.0
1.36331,1.34847,-0.810272,-0.810292,-0.355595,-0.341474,-0.171088,-0.391573,0.138522,-0.705886,-0.64436,-0.816812,0.816812,0.385982,-0.730753,-0.832013,0.845696,-0.465749,1.14426,0.796196,0.879577,-0.943288,-0.898205,-0.887588,0.23302,-0.4826,-1.17902,1.0
-0.61483,-0.689199,-0.785762,-0.785764,-0.283233,-0.128997,-0.0561945,-0.306891,0.263,-0.170869,1.61048,-0.816812,0.816812,4.01667,-0.11683,1.08404,0.0539842,-0.324978,-1.15806,-0.506127,0.879577,0.178865,0.0924269,0.461166,0.661476,0.156655,1.19039,1.0
-0.927875,-1.02881,-0.745774,-0.745793,-0.345341,-0.311595,-0.168743,-0.379794,0.480836,-0.598883,1.61048,1.22364,-1.22364,-0.15862,-0.759781,0.257149,0.148798,-0.386035,1.60094,0.796196,-1.1936,-0.576716,-0.166911,-0.796468,-0.942739,-0.180114,-0.743907,1.0
0.694969,0.649151,-0.777008,-0.777029,-0.359078,-0.341474,-0.178122,-0.394987,0.0140446,-0.598883,1.63815,1.22364,-1.22364,0.385982,1.86374,-0.676106,1.12239,-0.486101,1.14426,0.796196,-1.1936,-1.15674,-0.898205,-1.22852,-0.415853,-0.362278,-1.24678,0.0
-0.549532,-0.624894,-0.909846,-0.909828,-0.184945,-0.0327189,0.0680778,-0.24509,-0.29715,-1.88292,-0.464526,-0.816812,0.816812,2.56439,0.259532,0.126012,-1.02364,-0.297842,-1.62296,-0.61412,0.879577,0.60818,0.0139404,1.03848,1.24466,-1.31814,1.22103,1.0
0.088083,0.0121286,-0.676389,-0.676413,-0.363334,-0.348114,-0.185156,-0.398736,0.916508,0.524653,-0.699694,-0.816812,0.816812,-0.521689,1.92513,0.104885,0.00233481,-0.477621,1.60094,0.796196,-1.1936,-1.63296,-1.01863,-1.76335,-1.022,0.86313,-1.31689,0.0
0.66232,1.05307,-0.473634,-0.473601,-0.0272573,0.455314,0.114973,-0.00666639,0.511955,0.257144,-0.699694,-0.816812,0.816812,-0.703223,-0.0454276,3.73955,-0.358842,2.25638,1.22112,-0.0122602,-1.1936,0.952444,2.1146,1.37809,-1.21746,0.238662,1.22132,1.0
0.0535135,-0.0280621,-0.00289695,-0.00292502,-0.363334,-0.354754,-0.185156,-0.398729,0.760911,1.00617,-0.685861,-0.816812,0.816812,-0.521689,1.83238,-1.56055,0.845696,-0.503062,1.60094,0.796196,-1.1936,-1.63296,-1.32199,-1.76335,-0.565593,0.875901,-1.33515,0.0
-1.02198,-0.787667,-0.534215,-0.534132,3.12997,2.33109,1.05757,3.81429,-1.79088,0.952667,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,0.638902,1.45036,1.70008,-1.56541,-1.92157,0.879577,2.23672,1.94371,1.94682,-0.0942117,0.438976,1.22132,0.0
-1.07768,-1.20766,-0.48887,-0.488892,-0.356562,-0.338154,-0.171088,-0.392687,0.263,-0.759388,-0.658194,-0.816812,0.816812,1.92902,-1.05773,-1.04037,0.476771,-0.479317,0.367776,0.796196,0.879577,-0.99475,-1.01863,-0.887588,0.432674,-0.545787,-1.20818,0.0
1.02722,1.00082,0.406236,0.406212,-0.345921,-0.331515,-0.157019,-0.378691,0.698672,-0.277873,-0.699694,-0.816812,0.816812,-0.703223,0.0823618,-0.558812,0.200078,-0.440308,0.915711,0.796196,0.879577,-0.592053,-0.697006,-0.43837,0.582414,0.260173,-0.902103,1.0
-0.660922,-0.72738,-0.032176,-0.0321999,-0.342051,-0.202036,-0.110124,-0.371586,0.854269,0.952667,-0.630527,1.22364,-1.22364,0.0229139,0.000616598,1.39002,-0.706369,-0.206256,-0.172349,-2.16786,-1.1936,-0.496861,0.263104,-0.796468,-1.40554,0.808682,-0.169451,0.0
-0.518803,-0.620875,-0.278702,-0.278728,-0.362367,-0.344794,-0.182812,-0.397583,1.10322,0.203643,-0.699694,-0.816812,0.816812,-0.521689,0.372307,-0.512914,-0.261077,-0.465749,1.60094,-0.0575064,-1.1936,-1.48326,-0.898205,-1.76335,-1.16455,0.744824,-1.30717,0.0
-1.02198,-0.866038,0.5703,0.570314,0.87127,0.893548,0.311933,0.967451,-0.919538,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,0.563134,0.0130336,1.22689,-0.913069,-1.79266,-1.1936,1.66506,1.73296,1.15799,-1.01621,-0.076596,1.22132,0.0
-1.01814,-0.811781,0.340351,0.340355,0.82851,0.647871,0.133731,0.845454,-1.51081,-0.331374,-0.713527,-0.816812,0.816812,-0.703223,-0.90492,0.26662,-0.71965,1.59832,-0.193313,-1.49045,-1.1936,1.64566,1.87353,0.90158,-1.41272,-0.401937,1.22132,0.0
0.378082,0.602932,-0.72115,-0.721171,-0.238732,0.136599,-0.051505,-0.228779,0.885388,1.38068,-0.685861,1.22364,-1.22364,0.0229139,1.06197,0.260792,-1.90906,1.30491,1.52037,-2.91229,-1.1936,0.414627,1.745,-1.10086,-2.05641,1.25098,1.21396,1.0
2.03934,2.05784,0.251544,0.251518,-0.35308,-0.331515,-0.168743,-0.390552,-0.234911,-1.1339,1.61048,1.22364,-1.22364,-0.340155,-0.909591,-0.810157,0.91284,-0.475925,0.573303,0.796196,0.879577,-0.828323,-0.792103,-0.796468,0.196683,-1.09362,-1.1204,0.0
0.902386,0.880248,-0.210694,-0.210709,-0.317673,-0.304955,-0.135916,-0.347947,0.231881,0.257144,1.33381,1.22364,-1.22364,0.385982,1.30053,-0.628023,0.107847,-0.411476,0.573303,0.796196,0.879577,-0.115331,-0.331359,-0.0118221,0.632327,0.00810025,0.0986283,0.0
1.95483,1.96942,0.475021,0.475003,-0.329669,-0.301635,-0.128882,-0.366774,-0.110433,-0.759388,1.30615,1.22364,-1.22364,0.385982,-0.904253,-1.22542,-0.919976,-0.472533,-0.747825,0.796196,0.879577,-0.270859,-0.792103,0.0966857,1.18856,-0.749461,-0.496154,0.0
-1.09688,-0.779628,-0.756338,-0.756246,4.5331,3.02164,1.19591,5.52641,-1.88424,0.952667,-0.409193,-0.816812,0.816812,-0.703223,-1.10678,0.429812,1.24672,2.22076,-1.58432,-1.96767,-1.1936,2.42241,2.13038,2.01791,-0.34857,0.459814,1.22132,0.0
1.41325,1.42081,-0.382716,-0.382729,-0.330249,-0.265116,-0.128882,-0.361894,0.511955,-0.224371,-0.699694,1.22364,-1.22364,0.385982,-0.944625,1.35651,0.448364,-0.341939,-0.197424,0.491424,0.879577,-0.279605,-0.166911,0.0258145,0.448047,0.0343158,0.488374,0.0
-0.998935,-0.896181,-0.749454,-0.749453,0.34384,0.209638,0.0141483,0.338747,-1.19961,-0.331374,-0.685861,-0.816812,0.816812,-0.703223,-0.85654,-0.434961,-0.672796,0.943653,0.332425,-1.21812,-1.1936,1.35932,1.55128,0.591684,-1.38737,-0.405298,1.22132,0.0
-1.02198,-0.868048,0.3262,0.326255,1.46855,1.80321,0.701163,1.71314,-1.35521,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,1.23557,1.39318,1.21502,-1.5872,-1.74015,0.879577,1.8818,1.72673,1.73223,-0.0632654,0.162705,1.22132,0.0
-1.09688,-1.17551,-0.608968,-0.608864,0.276895,0.0170804,0.408068,0.234305,-2.63111,0.203643,-0.734277,-0.816812,0.816812,-0.15862,-1.10678,1.07602,-1.57629,-0.151983,-1.35002,0.347575,0.879577,1.30482,0.379588,2.10947,1.54374,-0.684931,1.22132,1.0
-0.922114,-0.884124,-0.470597,-0.470547,0.259288,0.285996,0.29083,0.278444,-0.29715,0.578155,1.61048,1.22364,-1.22364,0.0229139,-0.747769,2.30506,0.22,0.305945,-0.703431,-0.626499,0.879577,1.28948,1.25374,1.6213,0.571632,-0.17272,1.22132,0.0
-0.436221,-0.528436,-0.866083,-0.8661,-0.34863,-0.331515,-0.164053,-0.393568,-1.72864,-3.16696,-0.713527,1.22364,-1.22364,4.01667,0.586179,-0.419661,1.01577,-0.428436,1.25853,0.796196,0.879577,-0.670007,-0.611045,-0.636898,0.14098,-3.16196,-0.967502,1.0
1.37484,1.36254,0.0252162,0.0251936,-0.349791,-0.318235,-0.161709,-0.383499,0.480836,0.150141,1.33381,1.22364,-1.22364,-0.176774,0.331268,-0.704519,0.266116,-0.472533,-0.197424,0.796196,0.879577,-0.707146,-0.792103,-0.566026,0.546676,0.174132,-1.02966,0.0
-1.05655,-1.14737,0.685686,0.685665,-0.312062,-0.228596,-0.128882,-0.340575,0.605314,-0.224371,-0.672027,-0.816812,0.816812,-0.703223,-1.00402,0.987143,1.29984,-0.241873,-0.0239589,0.186226,-1.1936,-0.0553767,0.164684,-0.0507792,-0.31982,0.110946,0.912588,1.0
0.0285467,-0.00394763,0.11961,0.1196,-0.21803,-0.231916,-0.107779,-0.294917,-2.25767,0.203643,1.14015,1.22364,-1.22364,-0.15862,1.3012,-0.766445,0.885539,-0.252049,0.426557,0.796196,0.879577,0.497397,0.293626,0.363003,0.211458,-2.05822,1.20777,0.0
1.52464,1.51928,1.42243,1.42241,-0.34418,-0.341474,-0.149985,-0.384294,-1.26185,-1.1339,-0.49911,-0.816812,0.816812,-0.521689,-1.04405,-0.631666,-0.358104,-0.455573,1.60094,0.796196,0.879577,-0.547182,-0.792103,-0.274178,0.884489,-1.52786,-0.857914,1.0
-1.06807,-0.942401,0.353781,0.353981,6.857,2.64316,1.92278,7.24564,-2.03984,0.203643,-0.49911,-0.816812,0.816812,-0.703223,-1.03471,-0.658621,-0.905957,1.07255,-1.90289,-1.52459,0.879577,2.63612,1.64326,2.66676,1.18097,-0.327996,1.22132,1.0
-0.90675,-1.02077,-0.0555449,-0.0555693,-0.353854,-0.321555,-0.168743,-0.388682,0.543075,-0.331374,1.30615,1.22364,-1.22364,-0.176774,-0.706062,-0.0371798,1.24819,-0.452181,0.504657,0.408188,-1.1936,-0.861279,-0.611045,-0.887588,-0.347772,-0.0281982,-1.08446,1.0
0.460665,0.412026,0.814805,0.814776,-0.349791,-0.321555,-0.168743,-0.384758,0.200761,-0.331374,-0.713527,1.22364,-1.22364,-0.15862,1.51607,-0.478673,1.27623,-0.416564,0.77883,0.796196,-1.1936,-0.707146,-0.532558,-0.796468,-0.332598,-0.219773,-1.00816,1.0
-1.09688,-0.791686,-0.907462,-0.907416,2.21635,2.08541,0.640199,2.19093,-1.72864,-0.331374,-0.699694,-0.816812,0.816812,-0.521689,-1.10678,0.79408,-0.047101,2.23094,-1.26534,-1.97364,-1.1936,2.07003,2.10671,1.52666,-1.04875,-0.612334,1.22132,0.0
-1.02198,-0.849962,0.440251,0.440311,1.3186,1.54758,0.560477,1.54339,-1.16849,0.578155,-0.39536,-0.816812,0.816812,-0.703223,-0.921269,1.81767,1.36145,1.32187,-1.40017,-1.2719,0.879577,1.83491,1.7803,1.79782,-0.0460952,0.172115,1.22132,0.0
-0.514962,-0.616856,-0.0324414,-0.0324687,-0.362947,-0.341474,-0.175777,-0.398391,1.00987,0.257144,-0.685861,-0.816812,0.816812,-0.521689,0.379981,0.989328,0.200078,-0.465749,1.14426,-0.804496,-1.1936,-1.56806,-0.898205,-1.55008,-0.914987,0.634584,-1.28772,0.0
-0.956683,-1.05694,0.176874,0.176859,-0.304903,-0.251836,-0.117158,-0.34067,0.0140446,-0.331374,-0.727361,1.22364,-1.22364,-0.15862,-0.747102,0.203237,0.230699,-0.32837,-0.34006,0.408188,0.879577,0.0126902,-0.118324,0.162495,0.565842,-0.589479,0.797991,0.0
-1.06807,-1.18355,-0.332912,-0.332927,-0.334312,-0.314915,-0.142951,-0.366306,0.605314,-0.598883,-0.595944,-0.816812,0.816812,-0.703223,-1.03404,0.340931,0.242136,-0.39282,0.875428,0.796196,0.879577,-0.345136,-0.393649,-0.133976,0.559653,0.0625479,-0.223361,1.0
0.906227,0.920439,1.54887,1.54884,-0.326186,-0.158877,-0.0796421,-0.357305,0.356358,0.150141,-0.658194,1.22364,-1.22364,0.0229139,0.30224,2.4311,0.689272,-0.155375,-0.390208,-1.29452,-1.1936,-0.220917,0.379588,-0.0118221,-0.650246,0.034988,1.13383,0.0
-0.480393,-0.580684,-0.547341,-0.547365,-0.363141,-0.331515,-0.182812,-0.398442,1.13434,0.524653,-0.699694,-0.816812,0.816812,-0.521689,0.470735,1.17146,0.200078,-0.465749,0.230895,0.796196,-1.1936,-1.59949,-0.898205,-1.55008,-0.914987,0.935054,-1.28772,0.0
1.4555,1.43488,-0.0800156,-0.0800268,-0.352112,-0.331515,-0.117158,-0.385164,0.854269,0.0966394,-0.741194,-0.816812,0.816812,-0.703223,-1.00802,-1.17807,-1.77035,-0.528502,-1.48197,0.796196,0.879577,-0.789916,-1.78274,0.253615,1.64876,0.543838,-1.1204,1.0
1.95291,1.99353,0.959361,0.959339,-0.28749,-0.271755,-0.131227,-0.328763,-0.857299,-0.277873,1.59665,1.22364,-1.22364,-0.15862,-0.790811,-0.736575,0.900296,-0.345331,0.504657,0.796196,0.879577,0.149965,0.0139404,0.0619104,0.203471,-0.962546,0.852785,0.0
-1.03158,-1.15742,-0.676002,-0.676021,-0.355015,-0.328195,-0.166398,-0.391776,0.0140446,-1.45491,-0.727361,1.22364,-1.22364,-0.15862,-0.939286,-0.209843,0.35392,-0.465749,0.0200239,0.796196,0.879577,-0.914642,-0.898205,-0.713271,0.499158,-0.847601,-1.13012,0.0
-0.161585,-0.243082,1.42924,1.4292,-0.356369,-0.304955,-0.175777,-0.38906,1.41442,0.578155,-0.741194,-0.816812,0.816812,-0.703223,1.29686,-0.467745,0.845696,-0.440308,-0.454333,0.796196,-1.1936,-0.984103,-0.697006,-1.10086,-0.565593,1.2288,-1.17902,0.0
-0.722379,-0.845943,0.290424,0.290392,-0.366043,-0.364714,-0.192191,-0.402234,1.10322,-0.0103641,-0.699694,-0.816812,0.816812,-0.703223,-0.148527,-3.01762,-0.261077,-0.540374,1.60094,0.796196,-1.1936,-2.77767,-2.14838,-3.08856,-1.16455,0.72533,-1.37404,0.0
-0.622512,-0.695228,-0.79266,-0.792674,-0.320962,-0.251836,-0.142951,-0.344336,1.0721,0.631656,-0.685861,-0.816812,0.816812,-0.703223,0.10505,0.663672,0.698126,-0.253745,0.344757,0.213971,-1.1936,-0.153738,0.129178,-0.274178,-0.645455,0.84498,0.513709,1.0
0.935035,0.928477,-0.506482,-0.506499,-0.340697,-0.255156,-0.14764,-0.369372,0.854269,0.631656,1.37531,1.22364,-1.22364,1.16658,1.21945,1.94954,1.08033,-0.340243,0.0742831,0.582771,-1.1936,-0.467074,0.0139404,-0.274178,-0.438614,0.906822,0.290113,1.0
0.91775,0.886277,-0.499614,-0.499635,-0.352886,-0.331515,-0.168743,-0.388514,-0.0793136,-0.277873,1.5759,1.22364,-1.22364,0.385982,1.37727,-0.368664,1.24819,-0.465749,0.915711,0.796196,0.879577,-0.820464,-0.697006,-0.796468,0.0151983,-0.378411,-1.08446,1.0
-1.02198,-0.86001,-0.585465,-0.585457,0.783042,0.315876,0.0798016,0.804798,-1.23073,-0.224371,-0.713527,-0.816812,0.816812,-0.703223,-0.91493,-0.509271,-0.639593,1.32356,0.489037,-1.28342,-1.1936,1.62437,1.75102,0.824987,-1.3694,-0.371016,1.22132,0.0
-1.01814,-0.452074,0.154112,0.15419,1.65139,1.54758,0.701163,1.93342,-1.60417,0.578155,-0.39536,-0.816812,0.816812,-0.703223,-0.911593,3.15527,-0.0725568,3.69292,-0.00628356,-1.30477,-1.1936,1.93403,2.51409,1.94682,-1.06253,0.186904,1.22132,0.0
-1.02198,-0.880105,0.508281,0.508328,1.36658,1.58078,0.649578,1.59828,-1.54193,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.920936,1.00827,1.55772,1.14209,-1.5239,-1.78882,0.879577,1.85037,1.68915,1.64859,-0.152311,0.170771,1.22132,0.0
-1.01814,-0.878096,0.502281,0.502276,0.530356,0.378955,0.105594,0.557005,-1.44857,-0.170869,-0.409193,-0.816812,0.816812,-0.703223,-0.91126,-0.555898,-0.78827,1.13022,0.0368771,-1.80504,-1.1936,1.4876,1.68271,0.65089,-1.44986,-0.268843,1.22132,0.0
-0.10589,-0.180787,-0.171192,-0.171212,-0.338762,-0.321555,-0.157019,-0.373946,-0.26603,-0.277873,-0.734277,-0.816812,0.816812,-0.15862,1.43833,-1.1584,0.661233,-0.414868,0.77883,0.796196,0.879577,-0.427273,-0.532558,-0.43837,0.332847,-0.425464,-0.769831,0.0
-1.01814,-0.866038,0.0280603,0.0281193,2.15676,1.67374,0.661302,2.54285,-1.47969,0.578155,-0.409193,-0.816812,0.816812,-0.703223,-0.91126,0.174824,1.28176,1.20315,-1.53541,-1.61295,0.879577,2.05711,1.72071,1.75666,-0.00297011,0.237318,1.22132,0.0
-1.02198,-0.862019,-0.903531,-0.903512,0.747442,0.425434,0.124352,0.769826,-1.44857,0.150141,-0.699694,-0.816812,0.816812,-0.703223,-0.915263,0.636716,-0.21201,1.3083,0.0594851,-1.05548,-1.1936,1.607,1.745,1.06357,-1.138,-0.359589,1.22132,0.0
0.931194,0.922448,1.52903,1.52899,-0.345921,-0.255156,-0.142951,-0.381744,0.138522,-0.759388,-0.672027,1.22364,-1.22364,0.0229139,0.289561,0.59009,-0.348881,-0.304626,-0.0432784,-1.53228,-1.1936,-0.592053,-0.0280021,-0.887588,-1.21207,-0.514866,-0.69088,0.0
-1.0239,-1.11522,-0.283076,-0.283093,-0.319801,-0.221956,-0.112469,-0.373686,-1.32409,-2.41794,-0.713527,1.22364,-1.22364,-0.15862,-0.919935,0.571148,0.698126,-0.253745,-0.225787,-1.15494,-1.1936,-0.139922,0.129178,-0.274178,-0.645455,-2.59799,0.513709,0.0
-1.09688,-1.22976,0.726099,0.726074,-0.35308,-0.324875,-0.15233,-0.388764,0.231881,-0.652385,-0.768861,1.22364,-1.22364,-0.15862,-1.10678,-0.660807,-0.803765,-0.491189,-0.747825,0.558867,0.879577,-0.828323,-1.15754,-0.380264,1.12567,-0.39656,-1.11097,0.0
-0.891385,-1.00068,0.2681,0.268075,-0.346501,-0.308275,-0.164053,-0.378471,0.854269,0.0966394,-0.713527,1.22364,-1.22364,-0.15862,-0.580275,-0.172688,1.58354,-0.402996,0.302829,0.796196,-0.15701,-0.607897,-0.460508,-0.636898,-0.166287,0.49544,-0.866163,0.0
2.00669,2.02367,0.0419548,0.0419389,-0.33973,-0.294995,-0.133572,-0.385701,-1.13737,-2.47144,1.36148,1.22364,-1.22364,0.0229139,-0.981994,-0.0284373,-0.828483,-0.474229,-0.901149,0.796196,0.879577,-0.446793,-0.792103,0.0258145,1.13925,-2.52069,-0.580997,1.0
-0.401651,-0.462122,0.669952,0.66995,-0.170046,-0.208676,-0.0561945,-0.196669,-0.26603,0.0966394,-0.658194,-0.816812,0.816812,-0.703223,0.664254,-0.722004,-0.423035,-0.241873,-0.32855,0.651494,0.879577,0.651657,0.164684,0.776125,0.919628,-0.377738,1.22014,0.0
0.700731,0.651161,-0.577614,-0.577634,-0.356369,-0.341474,-0.168743,-0.385543,2.31688,2.71822,-0.49911,-0.816812,0.816812,-0.703223,1.03428,-1.4724,-0.0935855,-0.492885,0.230895,0.796196,0.879577,-0.984103,-1.15754,-0.796468,0.741138,3.0491,-1.21938,0.0
1.44782,1.4389,0.17376,0.173738,-0.34476,-0.318235,-0.154674,-0.380393,-0.0170748,-0.170869,-0.699694,-0.816812,0.816812,-0.703223,-0.989001,-1.06514,-0.152613,-0.453877,-0.197424,0.796196,0.879577,-0.561759,-0.792103,-0.380264,0.773282,-0.475879,-0.9295,0.0
0.103447,0.0342335,0.171259,0.171277,-0.26195,-0.182117,0.0118035,-0.285389,0.325239,-0.170869,-0.658194,-0.816812,0.816812,0.385982,1.95082,-0.202558,-1.6866,-0.442005,-1.78861,0.796196,0.879577,0.304224,-0.697006,1.19123,1.60344,0.00608367,1.16005,0.0
-1.09688,-1.22173,0.0286238,0.0286203,-0.325799,-0.251836,-0.0819869,-0.368732,-0.359388,-1.61542,-0.872611,-0.816812,0.816812,-0.703223,-1.10678,1.0804,-1.33723,-0.438612,-1.3677,0.796196,0.879577,-0.215721,-0.697006,0.611713,1.41437,-1.48484,0.531679,0.0
1.20775,1.20981,-0.38261,-0.38252,-0.0173898,0.209638,0.300209,0.0154811,0.511955,0.257144,-0.685861,-0.816812,0.816812,1.74749,-0.419787,1.10808,-1.75079,-0.316498,-2.03977,0.735583,0.879577,0.968162,-0.072021,2.01351,1.63838,0.3973,1.22132,0.0
-0.509201,-0.51236,0.300951,0.300922,-0.328895,-0.178797,-0.171088,-0.359163,0.636433,0.203643,-0.713527,-0.816812,0.816812,-0.703223,0.398999,0.134755,-1.71722,0.146518,1.53024,-0.911209,-1.1936,-0.259324,0.872516,-1.37576,-1.95259,0.20102,-0.0575058,1.0
-1.01814,-0.819819,1.54012,1.54011,0.697523,0.617992,0.129042,0.732302,-1.29297,-0.277873,-0.699694,-0.816812,0.816812,-0.703223,-0.905254,0.108528,-0.861317,1.54405,-0.178515,-1.70942,-1.1936,1.58178,1.85256,0.776125,-1.48939,-0.28632,1.22132,0.0
